,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
573,573,573,GerDracor/kotzebue-maedchenfreundschaft.xml,"Möchte Ihr Herz nicht
            widersprechen.",66,114,character_speech,1,14,,Rose.,#rose,266.0,MALE,no_annotation,no_annotation,no_annotation
574,574,574,GerDracor/kotzebue-maedchenfreundschaft.xml,(bey Seite.),0,12,stage_direction,1,14,speech_part,,#lenore,267.0,FEMALE,no_annotation,no_annotation,no_annotation
575,575,575,GerDracor/kotzebue-maedchenfreundschaft.xml,Ha!,0,3,character_speech,1,14,,Len.,#lenore,267.0,FEMALE,no_annotation,no_annotation,no_annotation
576,576,576,GerDracor/kotzebue-maedchenfreundschaft.xml,ich erhole mich!,4,20,character_speech,1,14,,Len.,#lenore,267.0,FEMALE,joy,positive,emotions of pleasure
577,577,577,GerDracor/kotzebue-maedchenfreundschaft.xml,"Ich könnte mit Reichthum prahlen, ich könnte Ihnen sagen, daß ich die schönsten Güter
            im Rheingau besitze –",0,119,character_speech,1,14,,Rose.,#rose,268.0,MALE,no_annotation,no_annotation,no_annotation
578,578,578,GerDracor/kotzebue-maedchenfreundschaft.xml,Im Rheingau?,0,12,character_speech,1,14,,Maulw.,#maulwurf,269.0,MALE,no_annotation,no_annotation,no_annotation
579,579,579,GerDracor/kotzebue-maedchenfreundschaft.xml,Sapperment!,13,24,character_speech,1,14,,Maulw.,#maulwurf,269.0,MALE,no_annotation,no_annotation,no_annotation
580,580,580,GerDracor/kotzebue-maedchenfreundschaft.xml,da liegt der Johannisberg.,25,51,character_speech,1,14,,Maulw.,#maulwurf,269.0,MALE,no_annotation,no_annotation,no_annotation
581,581,581,GerDracor/kotzebue-maedchenfreundschaft.xml,Aber nur meiner Liebe will ich Ihren Besitz verdanken.,0,54,character_speech,1,14,,Rose.,#rose,270.0,MALE,love,positive,emotions of affection
582,582,582,GerDracor/kotzebue-maedchenfreundschaft.xml,(giebt ihm verschämt die Hand),0,30,stage_direction,1,14,speech_part,,#lenore,271.0,FEMALE,Schadenfreude,positive,emotions of pleasure
583,583,583,GerDracor/kotzebue-maedchenfreundschaft.xml,Ich gehorche meinen Oheim.,0,26,character_speech,1,14,,Len.,#lenore,271.0,FEMALE,no_annotation,no_annotation,no_annotation
584,584,584,GerDracor/kotzebue-maedchenfreundschaft.xml,(schließt sie in seine Arme.),0,29,stage_direction,1,14,speech_part,,#rose,272.0,MALE,no_annotation,no_annotation,no_annotation
585,585,585,GerDracor/kotzebue-maedchenfreundschaft.xml,Es soll sie nie gereuen.,0,24,character_speech,1,14,,Rose,#rose,272.0,MALE,love,positive,emotions of affection
586,586,586,GerDracor/kotzebue-maedchenfreundschaft.xml,"Keb sie ackt, er werde sie heurathen.",0,37,character_speech,1,14,,Hopsa.,#hopsa,273.0,MALE,suffering,negative,emotions of suffering and empathy
587,587,587,GerDracor/kotzebue-maedchenfreundschaft.xml,"Sie tanzen kut, das werden seyn ein glücklich
            Eh.",38,99,character_speech,1,14,,Hopsa.,#hopsa,273.0,MALE,joy,positive,emotions of pleasure
588,588,588,GerDracor/kotzebue-maedchenfreundschaft.xml,In meinem Leben glaube ich nicht mehr an die Freundschaft.,0,58,character_speech,1,14,,Nat.,#natalie,274.0,FEMALE,friendship,positive,emotions of affection
589,589,589,GerDracor/kotzebue-maedchenfreundschaft.xml,Ich auch nicht.,0,15,character_speech,1,14,,Wilh.,#wilhelmine,275.0,FEMALE,no_annotation,no_annotation,no_annotation
590,590,590,GerDracor/kotzebue-maedchenfreundschaft.xml,"Vergessen Sie wenigstens nie, daß die Freundschaft bey unserm Geschlecht zwey
            gefährliche Feinde hat: Eigenliebe und Koketterie.",0,140,character_speech,1,14,,M. Braun.,#madam_braun,276.0,FEMALE,friendship,positive,emotions of affection
