,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
23,23,GerDracor/arnim-das-loch.xml,"
              Das nennen wir dann das Regeneriren,
              Das Fett, das geben die Unterthanen,
              Die Verarmten stecken wir unter die Fahnen,
              Die müssen für's Vaterland billig bluten.",0,216,character_speech,1,2,,KASPER.,#kasper,18.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
24,24,GerDracor/arnim-das-loch.xml,Das Sterben erfreuet alle Guten.,0,32,character_speech,1,2,,KAISER.,#kaiser,19.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
25,25,GerDracor/arnim-das-loch.xml,"
              Nun steht die Maschine uns eben recht,
              Hier sind die Würfel, sie fallen nicht schlecht,
              Sie zeigen uns eben recht viele Augen,
              Da werden die Gesetze zur Aufsicht taugen,
              Wie alle Steuern rasch einzutreiben,
              Daß kein Kreuzer in der Tasche kann bleiben.",0,336,character_speech,1,2,,KASPER.,#kasper,20.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
26,26,GerDracor/arnim-das-loch.xml,Was wollen wir diesmal die Leut' überraschen.,351,396,character_speech,1,2,,KASPER.,#kasper,20.0,MALE,being moved,S,,1811.0,being moved,being moved
27,27,GerDracor/arnim-das-loch.xml,Es füllt uns der Geist der Zeit die Taschen.,0,44,character_speech,1,2,,KAISER.,#kaiser,21.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
28,28,GerDracor/arnim-das-loch.xml,"
              Es ist eine ganz besondre Laune,
              So gute Gesetze bricht man nicht vom Zaune.",0,105,character_speech,1,2,,KASPER.,#kasper,22.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
29,29,GerDracor/arnim-das-loch.xml,Nummer neune ist eben der Würfel gefallen.,0,42,character_speech,1,2,,KAISER.,#kaiser,23.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
30,30,GerDracor/arnim-das-loch.xml,"
              Da steht ein herrlich Gesetz vor allen:
              Jede Lichtputz ein für allemal
              Einen Blaffert zu der Taxe bezahl.",0,148,character_speech,1,2,,KASPER.,#kasper,24.0,MALE,anger,S,,1811.0,negative,emotions of rejection
31,31,GerDracor/arnim-das-loch.xml,"Aber Herr, wer nun putzt das Licht mit den Fingern,
              Da wird sich die Einnahme schmälig verringern.",163,275,character_speech,1,2,,KASPER.,#kasper,24.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
32,32,GerDracor/arnim-das-loch.xml,"
              Finger?",0,22,character_speech,1,2,,KAISER.,#kaiser,25.0,MALE,being moved,S,,1811.0,being moved,being moved
33,33,GerDracor/arnim-das-loch.xml,"Die sollen auch wie Lichtputze bezahlen,
              Wir stempeln ein jedes Paar Finger mit Zahlen,
              Und setzen jedem einen Aufseher dabei,
              Daß im Gebrauche auch Ordnung sey,
              Daß kein Paar früher wird abgenutzt,
              Und daß das Volk nicht der Ordnung trutzt,
              Und über den Aufseher setzen wir zwei,
              Damit er thut seine Pflicht dabei.",23,436,character_speech,1,2,,KAISER.,#kaiser,25.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
34,34,GerDracor/arnim-das-loch.xml,"
              Da können wir viele Leute anstellen,
              Da nehm ich von meinen guten Gesellen,
              Von meinen alten Schulkammeraden,
              Die kommen mir sonst in Faulheit zu Schaden,
              Das Stempeln wird etwas den Fingern schmerzen,
              Doch gute Bürger die leiden von Herzen,
              Und wir im Dienste des Staats sind frei,
              So ist es mir eben ganz einerlei.",0,429,character_speech,1,2,,KASPER.,#kasper,26.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
35,35,GerDracor/arnim-das-loch.xml,"
              Du bist ein zweiter Solon, welch Glück,
              Daß du mir geschenkt durch hohes Geschick,
              Jetzt wollen wir die Gesetze aufschreiben.",0,168,character_speech,1,2,,KAISER.,#kaiser,27.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
36,36,GerDracor/arnim-das-loch.xml,"Während sie sich da hinsetzen, tritt die Kaiserin ans Fenster des Thurms und
              sieht aufs Meer nach den Schiffen, die vorüberziehn.",0,143,stage_direction,1,2,speech_part,,#kaiser,27.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
37,37,GerDracor/arnim-das-loch.xml,"
              Winkt mir nicht, ihr flüchtgen Schiffe,
              Winkt mir nicht, ihr leichten Wellen,
              Hier an diesem Felsenriffe
              Seh ich täglich euch zerschellen,
              Kann mich nicht euch anvertrauen,
              Mich, die ärmste aller Frauen.",0,288,character_speech,1,3,,KAISERIN.,#kaiserin,28.0,FEMALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
38,38,GerDracor/arnim-das-loch.xml,"In dem Herzen wohnt ein Hoffen,
              Daß Er mich noch nicht vergessen,
              Reicher Liebe steh ich offen,
              Träumend hab ich Ihn besessen,
              Wellen rauscht bei meinen Träumen,
              Möchte diesen Tag versäumen.",318,578,character_speech,1,3,,KAISERIN.,#kaiserin,28.0,FEMALE,love,S,,1811.0,positive,emotions of affection
39,39,GerDracor/arnim-das-loch.xml,"legt unter dem Felsen, worauf das Schloß erbaut ist, unbemerkt sein Schiff an und
              steigt ans Land.",0,112,stage_direction,1,3,speech_part,,#der_ritter,29.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
40,40,GerDracor/arnim-das-loch.xml,"
              Gefährten, haltet euch ganz still in dieser Bucht,
              Daß ihr bereit zur Gegenwehr und Flucht.",0,120,character_speech,1,3,,DER RITTER,#der_ritter,29.0,MALE,fear,S,,1811.0,negative,emotions of anxiety
41,41,GerDracor/arnim-das-loch.xml,"So führte mich die Liebe zum Rhabarberschloß,
              O Mißgeschick – mich trifft dein ganz Geschoß,
              Du triebst mich erst zu der Hypekakuana,
              Bis ich dies gelbbraun widerliche Schloß ersah,
              Und hier muß sie, die Zarte aller Zarten, wohnen,
              So schrecklich will sich Edelmuth belohnen!",135,480,character_speech,1,3,,DER RITTER,#der_ritter,29.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
42,42,GerDracor/arnim-das-loch.xml,"Die Edle opferte sich ihrem Landeswohl,
              Und der Rhabarberkaiser sie der Liebe stohl;
              Rhabarberkaiser, ärger als Barbar,
              Sie ist nun dein, schon länger als ein Jahr.",495,701,character_speech,1,3,,DER RITTER,#der_ritter,29.0,MALE,abhorrence,S,,1811.0,negative,emotions of rejection
43,43,GerDracor/arnim-das-loch.xml,"Ach war sie glücklich, mit Vergnügen
              Wollt ich verzweifeln, doch in Handschriftszügen,
              Die sie posttäglich in das Vaterhaus gesandt,
              Hab' ich die Beimischung von Thränen wohl erkannt,
              Die Tinte war so blaß und keiner konnte lesen,
              Obs Griechisch oder Deutsch gewesen.",716,1053,character_speech,1,3,,DER RITTER,#der_ritter,29.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
44,44,GerDracor/arnim-das-loch.xml,"Ihr Götter, wie geschieht mir, ach dort steht
              Die Sonn', von der mein Auge übergeht,
              Sie übersieht die Wonne ihrer Liebe,
              Und blendet sich in höhrer Sonne trübe.",1068,1271,character_speech,1,3,,DER RITTER,#der_ritter,29.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
45,45,GerDracor/arnim-das-loch.xml,erblickt ihn und bat die letzten Worte gehört.,0,46,stage_direction,1,3,speech_part,,#kaiserin,30.0,FEMALE,no_annotation,S,,1811.0,no_annotation,no_annotation
46,46,GerDracor/arnim-das-loch.xml,"
              Vergebens meiner Blicke Blüthe
              Sich opfert hohem Sonnenlauf,
              Ich schmachte einsam im Gemüthe,
              Geht aller Welt mein Glanzbild auf,
              Und ist mein Auge ganz geblendet,
              Verschwand die Erd' in Strahlenduft,
              Da hat mein Sehnen sich gewendet
              Zu eines Schäfers Schattenkluft.",0,379,character_speech,1,3,,KAISERIN,#kaiserin,30.0,FEMALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
47,47,GerDracor/arnim-das-loch.xml,"
              Du schwankst in einsam tiefen Schmerzen,
              Und Schwindel stürzen meinen Blick,
              O neige dich zu meinem Herzen,
              
              Du findest hier ein sichres Glück,
              Das alte Glück in frühen Tagen,
              Der Kindheit holde Schäferwelt,
              Eh du, vor allen hochzuragen,
              Auf einen hohen Thron gestellt.",0,396,character_speech,1,3,,RITTER.,#der_ritter,31.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
48,48,GerDracor/arnim-das-loch.xml,"
              Wo sind die weißen Lämmerheerden
              Mit bunten Bändern schön geschmückt,
              Ein goldner Kerker sollt mir werden,
              Ein Scepter, der mich niederdrückt,
              Und eine Krone muß ich tragen,
              Die beugt mein Haupt noch vor der Zeit,
              Wenn du, mein Schäfer, nichts willst wagen,
              Wenn mich dein Muth nicht bald befreit.",0,410,character_speech,1,3,,KAISERIN.,#kaiserin,32.0,FEMALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
49,49,GerDracor/arnim-das-loch.xml,"
              O meine Kaiserin, ich bin bereit,
              Zu großer That, doch ohne Krieg und Streit,
              Denn dazu bin ich gar nicht ausgerüstet,
              Wenn mir gleich sehr nach Heldenruhm gelüstet.",0,222,character_speech,1,3,,RITTER.,#der_ritter,33.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
50,50,GerDracor/arnim-das-loch.xml,"Ja wenn du keine besondre Heldenkraft hast, werther Freund, so kann das viele Hin-
              und Herreden nichts helfen und du mußt meinem Rathe folgsam seyn, den ich dir in aller
              Kürze mittheilen will.",0,220,character_speech,1,3,,KAISERIN.,#kaiserin,34.0,FEMALE,no_annotation,S,,1811.0,no_annotation,no_annotation
51,51,GerDracor/arnim-das-loch.xml,"Mein Gemahl, dem ich nicht vermählt bin, weil er mit der
              Regierungsmaschine Tag und Nacht spielt und keine Zeit zur Vermählungsfeier übrig hat,
              braucht einen Thürsteher, erbiete dich zu diesem Dienste, baue dir eine Hütte unter
              diesem Thurme, breche ein Loch durch die Mauer, so kann ich zu dir herabkommen und mit
              dir zu den Schäfern nach Arcadien entfliehen, um auf mein Grabmahl schreiben zu
              lassen: Auch ich war in Arcadien.",221,719,character_speech,1,3,,KAISERIN.,#kaiserin,34.0,FEMALE,no_annotation,S,,1811.0,no_annotation,no_annotation
52,52,GerDracor/arnim-das-loch.xml,"
              Von Eifersflammen muß ich brennen,
              Ich möchte Mauern und Thürme einrennen,
              Dich meiner Liebe zu gewinnen,
              Es schickt sich gar nicht das Besinnen.",0,202,character_speech,1,3,,RITTER.,#der_ritter,35.0,MALE,love,S,,1811.0,positive,emotions of affection
53,53,GerDracor/arnim-das-loch.xml,Er klopft an die Thür.,203,225,character_speech,1,3,,RITTER.,#der_ritter,35.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
54,54,GerDracor/arnim-das-loch.xml,von innen.,0,10,stage_direction,1,4,speech_part,,#kaiser,36.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
55,55,GerDracor/arnim-das-loch.xml,Wer klopft?,0,11,character_speech,1,4,,KAISER,#kaiser,36.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
56,56,GerDracor/arnim-das-loch.xml,Wer ist vorm Schloß erschienen?,12,43,character_speech,1,4,,KAISER,#kaiser,36.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
57,57,GerDracor/arnim-das-loch.xml,Ich möchte dem Kaiser gerne dienen.,0,35,character_speech,1,4,,RITTER.,#der_ritter,37.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
58,58,GerDracor/arnim-das-loch.xml,Es fehlet mir nicht an gutem Gesinde.,0,37,character_speech,1,4,,KAISER.,#kaiser,38.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
59,59,GerDracor/arnim-das-loch.xml,"
              Doch da ich keinen Thorsteher finde,
              So mein ich, es könnte der Platz mir passen.",0,110,character_speech,1,4,,RITTER.,#der_ritter,39.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
60,60,GerDracor/arnim-das-loch.xml,Wird er auch keine Feinde einlassen?,0,36,character_speech,1,4,,KAISER.,#kaiser,40.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
61,61,GerDracor/arnim-das-loch.xml,"
              Ich bin ein Ritter von altem Adel,
              Ich bin der Ritter ohne Furcht und Tadel,
              Ich bin ein Ritter von der Tafelrund.",0,157,character_speech,1,4,,RITTER.,#der_ritter,41.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
62,62,GerDracor/arnim-das-loch.xml,"
              Da ist ihm Essen und Trinken gesund.",0,51,character_speech,1,4,,KAISER.,#kaiser,42.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
63,63,GerDracor/arnim-das-loch.xml,"Es ist mir lieb, ich kann ihn brauchen,
              Wenn er keinen Taback will rauchen.",66,155,character_speech,1,4,,KAISER.,#kaiser,42.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
64,64,GerDracor/arnim-das-loch.xml,"
              Ade, geliebte Pfeife, ich werf dich ins Meer,
              Meinem Kaiser zu Ehren, rauch ich nicht mehr.",0,120,character_speech,1,4,,RITTER.,#der_ritter,43.0,MALE,love,S,,1811.0,positive,emotions of affection
65,65,GerDracor/arnim-das-loch.xml,"
              Nun wird er mir ganz zum Thürsteher taugen,
              Er hat ein paar große gesunde Augen.",0,109,character_speech,1,4,,KAISER.,#kaiser,44.0,MALE,"admiration, reverence",S,,1811.0,positive,emotions of affection
66,66,GerDracor/arnim-das-loch.xml,"Er kann sich gleich hier ein Wachthaus bauen,
              Daß er die Straße kann fleißig beschauen.",124,225,character_speech,1,4,,KAISER.,#kaiser,44.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
67,67,GerDracor/arnim-das-loch.xml,Wo aber soll ich einen Maurer finden?,0,37,character_speech,1,4,,RITTER.,#der_ritter,45.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
68,68,GerDracor/arnim-das-loch.xml,"
              Der Kasper ist Maurer vom reinsten System,
              Läßt Kalk sich bezahlen und nimmt nur den Lehm.",0,119,character_speech,1,4,,KAISER.,#kaiser,46.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
69,69,GerDracor/arnim-das-loch.xml,"Die Steine könnt ihr vom Felsen brechen,
              Ein altes Dach kann ich euch versprechen,
              Der Wald steht voll Bäume in Morgengefühlen,
              Draus könnet ihr schneiden Balken und Dielen,
              He Kasper, bind deine Schürze mit dem blauen Bande um,
              Was machst du für Zeichen und stehst da so stumm.",134,482,character_speech,1,4,,KAISER.,#kaiser,46.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
70,70,GerDracor/arnim-das-loch.xml,"bringt ein Glas und klopft damit auf den Tisch, drückt dem Ritter die Hand, macht
              seltsame Sprünge, dann spricht er zum Kaiser.",0,141,stage_direction,1,4,speech_part,,#kasper,47.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
71,71,GerDracor/arnim-das-loch.xml,"
              Er ist kein Maurer, ich wollte drauf schwören,
              Er will mir auf alle meine Zeichen nicht hören.",0,123,character_speech,1,4,,KASPER,#kasper,47.0,MALE,anger,S,,1811.0,negative,emotions of rejection
72,72,GerDracor/arnim-das-loch.xml,"
              Laß deine Sprünge und deine Zeichen.",0,51,character_speech,1,4,,KAISER.,#kaiser,48.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
73,73,GerDracor/arnim-das-loch.xml,"Du mußt hier Steine und Holz ihm reichen,
              Du mußt ihm helfen ein Häuschen bauen,
              Damit er kann auf die Straße schauen.",66,212,character_speech,1,4,,KAISER.,#kaiser,48.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
74,74,GerDracor/arnim-das-loch.xml,Ab.,213,216,character_speech,1,4,,KAISER.,#kaiser,48.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
75,75,GerDracor/arnim-das-loch.xml,"Nun lieber Hofrath, greift rasch zum Werke.",0,43,character_speech,1,5,,RITTER.,#der_ritter,49.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
76,76,GerDracor/arnim-das-loch.xml,"
              Ach hätt ich nur Schnaps, noch fehlt mir die Stärke,
              Ich habe mich heute so müde regiert,
              Ein neues Gesetzbuch zu Ende geführt.",0,170,character_speech,1,5,,KASPER.,#kasper,50.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
77,77,GerDracor/arnim-das-loch.xml,"
              Das nenn ich ja recht im Großen spaßen,
              Da mag das Volk euch hier weidlich hassen.",0,111,character_speech,1,5,,RITTER.,#der_ritter,51.0,MALE,abhorrence,S,,1811.0,negative,emotions of rejection
78,78,GerDracor/arnim-das-loch.xml,"
              Das Volk ist in uns, wir sind im Volke!",0,54,character_speech,1,5,,KASPER.,#kasper,52.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
79,79,GerDracor/arnim-das-loch.xml,"Das Volk ist eine ungestaltete Wolke,
              Ich und der Kaiser, wir sind die Winde,
              Wir blasen bald stark und bald gelinde,
              Und wenn wir einander entgegenblasen,
              Da stehet sie stille mitten im Rasen.",69,318,character_speech,1,5,,KASPER.,#kasper,52.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
80,80,GerDracor/arnim-das-loch.xml,Das schiene mir noch besonders gescheidt.,0,41,character_speech,1,5,,RITTER.,#der_ritter,53.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
81,81,GerDracor/arnim-das-loch.xml,"
              Auch ist es das Beste in unsrer Zeit,
              Wer stehen bleibt, kann der andern lachen,
              Die fielen und sich die Hälse brachen.",0,162,character_speech,1,5,,KASPER.,#kasper,54.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
82,82,GerDracor/arnim-das-loch.xml,"Nun seht nur, wie bei Regierungsgedanken
              Die Arbeit sich fördert, vereint sind die Blanken,
              Der Dachstuhl beendet, mit Ziegeln behangen,
              Jetzt thuts mir recht nach Ruhe verlangen.",177,398,character_speech,1,5,,KASPER.,#kasper,54.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
83,83,GerDracor/arnim-das-loch.xml,"
              Das Haus ist gut, jetzt möcht ich nur noch,
              Daß du mir stießest in den Thurm ein Loch.",0,115,character_speech,1,5,,RITTER.,#der_ritter,55.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
84,84,GerDracor/arnim-das-loch.xml,"
              Wozu denn das?",0,29,character_speech,1,5,,KASPER.,#kasper,56.0,MALE,being moved,S,,1811.0,being moved,being moved
85,85,GerDracor/arnim-das-loch.xml,"Da kämen wir ja
              Dem Bette der hohen Kaiserin nah.",30,93,character_speech,1,5,,KASPER.,#kasper,56.0,MALE,fear,S,,1811.0,negative,emotions of anxiety
86,86,GerDracor/arnim-das-loch.xml,"
              Ich möchte so gern die Kaiserin sehen,
              Der Kopf soll ihr nicht auf dem Rumpfe stehen,
              Sie soll ihn nach Gefallen, um ihn zu kühlen,
              Herunter nehmen und damit spielen.",0,223,character_speech,1,5,,RITTER.,#der_ritter,57.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
87,87,GerDracor/arnim-das-loch.xml,"
              Das ist ja erstaunlich, das muß ich gestehen,
              Das Wunder möchte ich gerne ansehen.",0,111,character_speech,1,5,,KASPER.,#kasper,58.0,MALE,being moved,S,,1811.0,being moved,being moved
88,88,GerDracor/arnim-das-loch.xml,"Er hält sie so heimlich, daß keiner sie sah,
              Ich meinte schon oftmals, sie sey gar nicht da.",126,232,character_speech,1,5,,KASPER.,#kasper,58.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
89,89,GerDracor/arnim-das-loch.xml,"
              Dies Spiel mit dem Kopf solls eben seyn,
              Warum er niemand zu ihr läßt herein.",0,106,character_speech,1,5,,RITTER.,#der_ritter,59.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
90,90,GerDracor/arnim-das-loch.xml,"
              Ich muß sie sehen, ich breche das Loch,
              Es koste mein Leben, ich thue es doch.",0,107,character_speech,1,5,,KASPER.,#kasper,60.0,MALE,love,S,,1811.0,positive,emotions of affection
91,91,GerDracor/arnim-das-loch.xml,"Das Loch ist schon fertig, o Glück sie zu sehen.",0,48,character_speech,1,5,,RITTER.,#der_ritter,61.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
92,92,GerDracor/arnim-das-loch.xml,"
              Ich kann an dem Kopf nichts besondres sehen,
              Ich möchte ihr einen Stoß mit der Kelle geben,
              Ob ich ihr könnte den Kopf abheben.",0,170,character_speech,1,5,,KASPER.,#kasper,62.0,MALE,anger,S,,1811.0,negative,emotions of rejection
93,93,GerDracor/arnim-das-loch.xml,er zerhaut ihn mit dem Schwerdt.,0,32,stage_direction,1,5,speech_part,,#der_ritter,63.0,MALE,abhorrence,S,,1811.0,negative,emotions of rejection
94,94,GerDracor/arnim-das-loch.xml,"Du wolltest sie schlagen, du dummer Tropf.",0,42,character_speech,1,5,,RITTER,#der_ritter,63.0,MALE,anger,S,,1811.0,negative,emotions of rejection
95,95,GerDracor/arnim-das-loch.xml,beide Hälften schreien.,0,23,stage_direction,1,5,speech_part,,#kasper,64.0,MALE,fear,S,,1811.0,negative,emotions of anxiety
96,96,GerDracor/arnim-das-loch.xml,"
              Ich will nur probiren den Kopf.",0,46,character_speech,1,5,,KASPERS,#kasper,64.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
