,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
76,76,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"
              Geh, blase!",0,26,character_speech,1,2,,ALLE DREI STIMMEN ZUSAMMEN.,#stimme_des_hornes #stimme_der_schaerpe #stimme_des_stabes,22.0,UNKNOWN,anger,K,,1823.0,negative,emotions of rejection
77,77,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Geh, trag mich!",41,56,character_speech,1,2,,ALLE DREI STIMMEN ZUSAMMEN.,#stimme_des_hornes #stimme_der_schaerpe #stimme_des_stabes,22.0,UNKNOWN,no_annotation,K,,1823.0,no_annotation,no_annotation
78,78,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Geh, schwing mich!",71,89,character_speech,1,2,,ALLE DREI STIMMEN ZUSAMMEN.,#stimme_des_hornes #stimme_der_schaerpe #stimme_des_stabes,22.0,UNKNOWN,being moved,K,,1823.0,being moved,being moved
79,79,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Dein Glück wird es sein!,104,128,character_speech,1,2,,ALLE DREI STIMMEN ZUSAMMEN.,#stimme_des_hornes #stimme_der_schaerpe #stimme_des_stabes,22.0,UNKNOWN,joy,K,,1823.0,positive,emotions of pleasure
80,80,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Ich weiß nicht, was ich denken soll.",0,36,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,being moved,K,,1823.0,being moved,being moved
81,81,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Man kann sich dabei denken, was man will.",37,78,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
82,82,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Aber
              es soll mein Glück sein?",79,122,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,being moved,K,,1823.0,being moved,being moved
83,83,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Also frisch!,123,135,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
84,84,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"
              Ich blas dich!",0,29,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,anger,K,,1823.0,negative,emotions of rejection
85,85,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Ich trag dich!,44,58,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,love,K,,1823.0,positive,emotions of affection
86,86,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Ich schwing dich!,73,90,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,abhorrence,K,,1823.0,negative,emotions of rejection
87,87,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Herauf!,105,112,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
88,88,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,herauf!,113,120,character_speech,1,2,,QUECKSILBER.,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
89,89,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Donnerschlag.,0,13,stage_direction,1,2,speech_part,,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
90,90,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Musik.,14,20,stage_direction,1,2,speech_part,,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
91,91,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Es steigen drei Postamente aus der Erde, auf denen ein
              silbernes Waldhorn, eine schwarze Binde mit Zaubercharakteren und ein goldenes
              Stäbchen liegen.",21,199,stage_direction,1,2,speech_part,,#quecksilber,23.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
92,92,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Ein Waldhörndl?,0,15,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,being moved,K,,1823.0,being moved,being moved
93,93,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Nu, mir ists recht.",16,35,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,joy,K,,1823.0,positive,emotions of pleasure
94,94,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Eine Binde mit Ochsenaugen garniert, und ein
              goldenes Ausklopfstaberl?",36,120,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
95,95,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Ja, was sind denn das für Kindereien?",121,158,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
96,96,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"einen Menschen so für
              einen Narren zu halten.",159,218,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,anger,K,,1823.0,negative,emotions of rejection
97,97,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Was ist denn das für ein unterirdischer Sozius?,219,266,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
98,98,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Wann er nur
              heraufkäm, ich nähmet mir die Freiheit und schlüget ihm mein Barometter an Kopf, daß
              die Scherben davon fliegen.",267,419,character_speech,1,2,,QUECKSILBER.,#quecksilber,24.0,MALE,anger,K,,1823.0,negative,emotions of rejection
99,99,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Donnerschlag.,0,13,stage_direction,1,2,speech_part,,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
100,100,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Die Ruinen verwandeln sich in ein hellrotes Wolkenzelt, mit weißen
              Rosen garniert.",14,110,stage_direction,1,2,speech_part,,#quecksilber,24.0,MALE,joy,K,,1823.0,positive,emotions of pleasure
101,101,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Kurze Musik.,111,123,stage_direction,1,2,speech_part,,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
102,102,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Lidi tritt in Begleitung von drei Genien heraus.,0,48,stage_direction,1,2,speech_part,,#quecksilber,24.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
103,103,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Undankbarer!,0,12,character_speech,1,2,,LIDI.,#lidi,25.0,FEMALE,anger,K,,1823.0,negative,emotions of rejection
104,104,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,frevle nicht!,13,26,character_speech,1,2,,LIDI.,#lidi,25.0,FEMALE,abhorrence,K,,1823.0,negative,emotions of rejection
105,105,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Himmel!,0,7,character_speech,1,2,,QUECKSILBER.,#quecksilber,26.0,MALE,being moved,K,,1823.0,being moved,being moved
