,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
10,10,Kasperl/Eberl_Tode_korr.csv,"– Wenn man jetzt die Weiber ansieht, und solch ein Kapitel drauf liest, so gehen einem völlig die Augen über",1194,1302,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
11,11,Kasperl/Eberl_Tode_korr.csv,"
        (trinkt).",0,18,stage_direction,1,1,inner_speech,,#kaspar,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
12,12,Kasperl/Eberl_Tode_korr.csv,"
       Zwar bey der Meinigen, da kann ich über nichts klagen, denn sie ist wie ein Lämmchen, und trägt Kummer und Sorge mit mir, wie ein Pack-Esel – sinnt Tag und Nacht, wie’s mir daraus helfen kann, und ist honett und schön – Cosa rara!",0,238,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
13,13,Kasperl/Eberl_Tode_korr.csv,"bey allem dem ist mir aber mit ihr doch nicht geholfen – denn meine Schuldner werden sammt ihrer Schönheit und Herrlichkeit nicht bezahlt, und wenn uns der heutige Einfall nicht durchhilft, so wird’s uns Morgen nicht nur an Bettgewand, sondern vielleicht gar an Heu und Stroh gebrechen, und meine theure Hälfte kann sich statt sanft, breit auf der Pritsche im Arrest liegen – je nun sey’s wie’s sey – wenigstens weis ich doch, daß mir auch da mein Weibchen nachgeht, und nicht so wie manche, die ihren Männern Schulden zu machen erlauben, damit er davon laufen soll, und sie mit guter Manier als Exweiber leben können – und also ist das doch mein Trost – der auf alle Fälle ein Gläßchen Wein auf die Gesundheit meines braven Weibes verdient.",239,980,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
14,14,Kasperl/Eberl_Tode_korr.csv,"
      Rose.",0,12,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
15,15,Kasperl/Eberl_Tode_korr.csv,Kaspar.,13,20,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
16,16,Kasperl/Eberl_Tode_korr.csv,"
       Kaspar!",0,15,character_speech,1,2,,"
       Rose.
      ",#rose,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
17,17,Kasperl/Eberl_Tode_korr.csv,Kaspar!,16,23,character_speech,1,2,,"
       Rose.
      ",#rose,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
18,18,Kasperl/Eberl_Tode_korr.csv,"
       Nun was giebt’s Rosel?",0,30,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
19,19,Kasperl/Eberl_Tode_korr.csv,"
       Kaspar es wird gehen!",0,29,character_speech,1,2,,"
       Rose.
      ",#rose,4.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
20,20,Kasperl/Eberl_Tode_korr.csv,"
       Wird’s?",0,15,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
21,21,Kasperl/Eberl_Tode_korr.csv,aber was meinst du?,16,35,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
22,22,Kasperl/Eberl_Tode_korr.csv,"
       Was ich meine?",0,22,character_speech,1,2,,"
       Rose.
      ",#rose,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
23,23,Kasperl/Eberl_Tode_korr.csv,dir zu helfen und drey Hausväter wacker zu prellen.,23,74,character_speech,1,2,,"
       Rose.
      ",#rose,6.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
24,24,Kasperl/Eberl_Tode_korr.csv,"
       Und meine Schulden?",0,27,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
25,25,Kasperl/Eberl_Tode_korr.csv,"
       Soll der Spaß mir einmal bezahlen, noch Ueberschuß bringen; und dir zeigen: was ein Weib alles im Stande ist.",0,117,character_speech,1,2,,"
       Rose.
      ",#rose,8.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
26,26,Kasperl/Eberl_Tode_korr.csv,"
       So?",0,11,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
27,27,Kasperl/Eberl_Tode_korr.csv,"Leider erfahren das die heutigen Männer, mehr als zu oft – und kriegen davon nicht selten Kopf- und Augenweh.",12,121,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
28,28,Kasperl/Eberl_Tode_korr.csv,"
       Denkst du so was von mir?",0,33,character_speech,1,2,,"
       Rose.
      ",#rose,10.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
29,29,Kasperl/Eberl_Tode_korr.csv,"
       Weiberl!",0,16,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
30,30,Kasperl/Eberl_Tode_korr.csv,’s ist halt so eine curiose Sache um euch!,17,59,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
31,31,Kasperl/Eberl_Tode_korr.csv,"– Gelegenheit macht Diebe, und der Vorwitz ist überhaupt euere Sache.",60,129,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
32,32,Kasperl/Eberl_Tode_korr.csv,"
       Laß nur alles gut seyn; ich sag dir’s, bis Morgen bist du frank und frey von allem deinen Kummer.",0,105,character_speech,1,2,,"
       Rose.
      ",#rose,12.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
33,33,Kasperl/Eberl_Tode_korr.csv,"
       Ist das richtig?",0,24,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
34,34,Kasperl/Eberl_Tode_korr.csv,"
       Richtig und klar – meine Chapeaux werden gleich anmaschiren.",0,68,character_speech,1,2,,"
       Rose.
      ",#rose,14.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
35,35,Kasperl/Eberl_Tode_korr.csv,"
       Deine Chapeaux?",0,23,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
36,36,Kasperl/Eberl_Tode_korr.csv,und die werden für mich bezahlen?,24,57,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,15.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
37,37,Kasperl/Eberl_Tode_korr.csv,"
       Die werden für dich bezahlen.",0,37,character_speech,1,2,,"
       Rose.
      ",#rose,16.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
38,38,Kasperl/Eberl_Tode_korr.csv,"
       Und du belohnst sie dafür?",0,34,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
39,39,Kasperl/Eberl_Tode_korr.csv,"
       Das sollst du erfahren!",0,31,character_speech,1,2,,"
       Rose.
      ",#rose,18.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
40,40,Kasperl/Eberl_Tode_korr.csv,"
       Erfahren auch noch?",0,27,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,19.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
41,41,Kasperl/Eberl_Tode_korr.csv,"– Mein Weib, das laß ich nicht angehen.",28,67,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,19.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Eberl_Tode_korr.csv,"
       Sorg dich nicht, wird so arg nicht seyn.",0,48,character_speech,1,2,,"
       Rose.
      ",#rose,20.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
43,43,Kasperl/Eberl_Tode_korr.csv,"
       Aber schau nur Weib, das ist ja wieder alle Mode, daß der Mann erfahren soll.",0,85,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,21.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
44,44,Kasperl/Eberl_Tode_korr.csv,"
       Verdirb die Zeit nicht mit plaudern, und schick’ dich zu unsern Unternehmen an.",0,87,character_speech,1,2,,"
       Rose.
      ",#rose,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
45,45,Kasperl/Eberl_Tode_korr.csv,"
       Anschicken?",0,19,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,23.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
46,46,Kasperl/Eberl_Tode_korr.csv,Nun laß hören.,20,34,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
47,47,Kasperl/Eberl_Tode_korr.csv,"
       Du bist tod.",0,20,character_speech,1,2,,"
       Rose.
      ",#rose,24.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
48,48,Kasperl/Eberl_Tode_korr.csv,"
       Ich?",0,12,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,25.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
49,49,Kasperl/Eberl_Tode_korr.csv,ich tod?,13,21,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,25.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
50,50,Kasperl/Eberl_Tode_korr.csv,wie meinst du denn das?,22,45,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Eberl_Tode_korr.csv,"
       Nu, nur Geduld!",0,23,character_speech,1,2,,"
       Rose.
      ",#rose,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
52,52,Kasperl/Eberl_Tode_korr.csv,"Du legst dich nieder – ich stell ein brennendes Licht vor dir, decke dich mit einem Leintuch zu, und du stellst dich todt.",24,146,character_speech,1,2,,"
       Rose.
      ",#rose,26.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
53,53,Kasperl/Eberl_Tode_korr.csv,"
       Stell mich tod!",0,23,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,27.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
54,54,Kasperl/Eberl_Tode_korr.csv,– versteh’s schon.,24,42,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
55,55,Kasperl/Eberl_Tode_korr.csv,Und darnach?,43,55,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
56,56,Kasperl/Eberl_Tode_korr.csv,"
       Hernach wird der Hr.",0,28,character_speech,1,2,,"
       Rose.
      ",#rose,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
57,57,Kasperl/Eberl_Tode_korr.csv,Richter kommen mit mir zu spienzeln.,29,65,character_speech,1,2,,"
       Rose.
      ",#rose,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
58,58,Kasperl/Eberl_Tode_korr.csv,"
       Und da stell’ ich mich auch todt dabei, und schau so hübsch zu – versteh’s schon – aber du, wenn mich der Spaß etwan niessen macht.",0,139,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,29.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
59,59,Kasperl/Eberl_Tode_korr.csv,"
       Das wär eine saubere Affaire – du darfst nicht einmal Athem schöpfen.",0,77,character_speech,1,2,,"
       Rose.
      ",#rose,30.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
60,60,Kasperl/Eberl_Tode_korr.csv,"
       Bravo!",0,14,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,31.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
61,61,Kasperl/Eberl_Tode_korr.csv,und was soll ich weiter machen?,15,46,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
62,62,Kasperl/Eberl_Tode_korr.csv,"
       Das weitere werd’ ich schon besorgen; Du hast nichts weiter zu thun, als ruhig zu bleiben.",0,98,character_speech,1,2,,"
       Rose.
      ",#rose,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
63,63,Kasperl/Eberl_Tode_korr.csv,"
       Aber lieber Himmel!",0,27,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,33.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
64,64,Kasperl/Eberl_Tode_korr.csv,wenn mir der Richter nur nicht etwan gar zu viel Angst macht.,28,89,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,33.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
65,65,Kasperl/Eberl_Tode_korr.csv,"
       Sorge nicht – gar nichts, deine Schulden werden bezahlt.",0,64,character_speech,1,2,,"
       Rose.
      ",#rose,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
66,66,Kasperl/Eberl_Tode_korr.csv,"
       Du!",0,11,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,35.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
67,67,Kasperl/Eberl_Tode_korr.csv,"mir wärs lieber, wenn meine Schuldner gar nichts kriegten, als wenn man mich hernach für einen Schöpfen halten könnte.",12,130,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,35.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
68,68,Kasperl/Eberl_Tode_korr.csv,"
       Nichts von allem dem sollst du zu besorgen haben, Meister Fabelhanns!",0,77,character_speech,1,2,,"
       Rose.
      ",#rose,36.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
69,69,Kasperl/Eberl_Tode_korr.csv,"– leg du dich nur ruhig hin, und verdirb mir nichts durch ein frühers Erwachen.",78,157,character_speech,1,2,,"
       Rose.
      ",#rose,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
70,70,Kasperl/Eberl_Tode_korr.csv,"
       Weib ich thu’s – ich thue dir den Gefallen, aber das sag ich dir – mach’s gut und ehrlich.",0,98,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
71,71,Kasperl/Eberl_Tode_korr.csv,Schau!,99,105,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
72,72,Kasperl/Eberl_Tode_korr.csv,"du giltst noch immer als ein Wunderthier von einem Weib, weil du nur mich allein zum Manne hast.",106,202,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
73,73,Kasperl/Eberl_Tode_korr.csv,"
       Gut, das werd’ ich auch heute am besten zu behaupten wissen.",0,68,character_speech,1,2,,"
       Rose.
      ",#rose,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
74,74,Kasperl/Eberl_Tode_korr.csv,Also hurtig an’s Werk; hohl nur aus der Kammer den Laden.,69,126,character_speech,1,2,,"
       Rose.
      ",#rose,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
75,75,Kasperl/Eberl_Tode_korr.csv,"
       Nun in’s Himmels Namen!",0,31,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,39.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
76,76,Kasperl/Eberl_Tode_korr.csv,so sey’s denn!,32,46,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,39.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
77,77,Kasperl/Eberl_Tode_korr.csv,"so will ich dann sterben, indessen mein liebes Weib den Plan macht, um meine Schulden zu bezahlen.",47,145,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,39.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
78,78,Kasperl/Eberl_Tode_korr.csv,"
       (ab)",0,12,stage_direction,1,2,speech_part,,#kaspar,39.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
79,79,Kasperl/Eberl_Tode_korr.csv,"
      Rose (allein.)",0,21,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
80,80,Kasperl/Eberl_Tode_korr.csv,"
       Ha ha ha!",0,17,character_speech,1,3,,"
       Rose.
      ",#rose,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
81,81,Kasperl/Eberl_Tode_korr.csv,das soll einen Spaß geben!,18,44,character_speech,1,3,,"
       Rose.
      ",#rose,40.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
82,82,Kasperl/Eberl_Tode_korr.csv,"ich will den drey Narren gewis ein Notabene auf den Kopf setzen, daß sie’s nicht vergessen sollen.",45,143,character_speech,1,3,,"
       Rose.
      ",#rose,40.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
83,83,Kasperl/Eberl_Tode_korr.csv,"Richter, Schulmeister und Gerichtsschreiber fein bleiben lassen, den jungen Weibern im Dorfe Fallstricke zu legen, und ihnen an allen Orten und Ecken nachzulaufen, und kommt der Spaß vor die Obrigkeit, je nun, was liegt daran – Die Rathsherren werden die Perücken schütteln, und ich – ich werde sie auslachen.",144,453,character_speech,1,3,,"
       Rose.
      ",#rose,40.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
84,84,Kasperl/Eberl_Tode_korr.csv,"
      Kaspar (mit einem Laden) Rose.",0,37,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
85,85,Kasperl/Eberl_Tode_korr.csv,"
       Da seh’ man jetzt, zu was allem man sich verleiten läßt, wenn man ein Weib hat.",0,87,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,41.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
86,86,Kasperl/Eberl_Tode_korr.csv,"– So ist’s doch wahr, was ich einmal gelesen hab’, daß man aus Liebe beim lebendigen Leib sterben kann: Rosel!",88,198,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,41.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
87,87,Kasperl/Eberl_Tode_korr.csv,"das sag’ ich dir, gescheid – ich bitt’ dich gar schön, gescheid – nur mach’s nicht so, daß ich nießen muß – denn meiner Seel!",199,324,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,41.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
88,88,Kasperl/Eberl_Tode_korr.csv,ich bin um meine Nase verflucht kitzlich – und mit einem einzigen Nießer ist’s ganze Konzept verpfuscht.,325,429,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,41.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
89,89,Kasperl/Eberl_Tode_korr.csv,"
       Sey nur kein Narr!",0,26,character_speech,1,4,,"
       Rose.
      ",#rose,42.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
90,90,Kasperl/Eberl_Tode_korr.csv,"und laß dich nicht alles gleich kitzeln, halt nur den Odem zurück, so lang’s seyn kann.",27,114,character_speech,1,4,,"
       Rose.
      ",#rose,42.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
91,91,Kasperl/Eberl_Tode_korr.csv,"
       Aber Weiberl!",0,21,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,43.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
92,92,Kasperl/Eberl_Tode_korr.csv,"wenn ich nicht verdien’ Zechmeister zu werden, so thut mir die ganze Zunft unrecht – also soll ich mich wirklich niederlegen?",22,147,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,43.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
93,93,Kasperl/Eberl_Tode_korr.csv,"
       Niederlegen, todt stellen, dich nicht rühren, und gelassen den Ausgang der Sache erwarten.",0,98,character_speech,1,4,,"
       Rose.
      ",#rose,44.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
94,94,Kasperl/Eberl_Tode_korr.csv,"
       Du Weib!",0,16,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,45.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
95,95,Kasperl/Eberl_Tode_korr.csv,"wenn du in der Stadt die Ehemänner so weit abrichten könntest, ich glaube, die Frauen schößen zusammen, und gäben dir lebenslängliche Pension –",17,160,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,45.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
96,96,Kasperl/Eberl_Tode_korr.csv,"
       So hör’ nur auf zu plaudern, ich höre ihn schon gehen, nur hurtig!",0,74,character_speech,1,4,,"
       Rose.
      ",#rose,46.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
97,97,Kasperl/Eberl_Tode_korr.csv,"
       Hörst du ihn schon?",0,27,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,47.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
98,98,Kasperl/Eberl_Tode_korr.csv,"
       Richtig, er ist’s – das wäre sauber, wenn er dich so anträfe; ich hab’ im ganzen Dorfe ausgesprengt, daß du an einem Liebesbrief von mir erstickt bist.",0,159,character_speech,1,4,,"
       Rose.
      ",#rose,48.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
99,99,Kasperl/Eberl_Tode_korr.csv,"
       Nu, so sey’s denn!",0,26,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,49.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
100,100,Kasperl/Eberl_Tode_korr.csv,"weil da geschrieben steht: das Weib ist des Mannes Schatz, so soll der Himmel nun seine Wohlthaten an mir exerciren.",27,143,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,49.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
101,101,Kasperl/Eberl_Tode_korr.csv,"– Komm also her, und hilf mich begraben.",144,184,character_speech,1,4,,"
       Kaspar.
      ",#kaspar,49.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
102,102,Kasperl/Eberl_Tode_korr.csv,"
       (stellt zwey Stühle, legt den Laden quer über, legt sich darauf, Rose deckt ihn mit einem Leintuche zu, und stellt das Licht zu seinen Füßen.",0,149,stage_direction,1,4,speech_part,,#kaspar,49.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
103,103,Kasperl/Eberl_Tode_korr.csv,"Unter der Zeit hört man Einige leise pochen, sie raft sich zusammen, setzt sich in trauriger Stellung an den Tisch, indessen macht Mauskopf leise die Thüre auf.)",150,311,stage_direction,1,4,speech_part,,#kaspar,49.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
104,104,Kasperl/Eberl_Tode_korr.csv,"
      Mauskopf, Vorige",0,23,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
105,105,Kasperl/Eberl_Tode_korr.csv,"
       (mit einer Laterne, sieht halb zur Thüre herein)",0,56,stage_direction,1,5,speech_part,,#mauskopf,50.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
106,106,Kasperl/Eberl_Tode_korr.csv,"
       Bst!",0,12,character_speech,1,5,,"
       Mauskopf.
      ",#mauskopf,50.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
107,107,Kasperl/Eberl_Tode_korr.csv,bst!,13,17,character_speech,1,5,,"
       Mauskopf.
      ",#mauskopf,50.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
