,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
15,15,GerDracor/andre-der-comoedienfeind.xml,"Ich weiß
            wohl, daß Sie niemals ihr Freund waren; allein ich erinnere mich doch auch nicht, daß
            sie jemals so wenig Gnade als heute bey Ihnen gefunden hätte.",79,259,character_speech,1,1,,Arist.,#arist,6.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
16,16,GerDracor/andre-der-comoedienfeind.xml,Mein Eifer war auch noch nie so nöthig als itzt.,0,48,character_speech,1,1,,Oront.,#oront,7.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
17,17,GerDracor/andre-der-comoedienfeind.xml,"So lang die Comödianten noch in
            Frankreich, in Paris und an andern Orten blieben, mußt ich es wohl zu lassen; aber daß
            man sie itzt in dieser Stadt auch aufnimmt, dazu geb ich meine Einwilligung nicht, so
            lang ich lebe.",49,304,character_speech,1,1,,Oront.,#oront,7.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
18,18,GerDracor/andre-der-comoedienfeind.xml,"Ich wußte noch nicht einmal, daß Schauspieler hier sind.",0,56,character_speech,1,1,,Arist.,#arist,8.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
19,19,GerDracor/andre-der-comoedienfeind.xml,"Zu mir hat sich niemand
            gewendet; hat man Sie schon um Ihre Einwilligung ersucht?",57,150,character_speech,1,1,,Arist.,#arist,8.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
20,20,GerDracor/andre-der-comoedienfeind.xml,"Nein, wenn ich aber Pfarrer wäre, ich würde nicht wie unsere Mietlinge hier dazu
            stillschweigen.",0,108,character_speech,1,1,,Oront.,#oront,9.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
21,21,GerDracor/andre-der-comoedienfeind.xml,"Die Comödianten müßten mir vor Sonnenuntergang zur Stadt hinaus gejagt
            werden; oder ich kündigte allen meinen Gemeindsgliedern den Fluch an, und
              excommunicirte sie –",109,300,character_speech,1,1,,Oront.,#oront,9.0,MALE,anger,K,,1765.0,negative,emotions of rejection
22,22,GerDracor/andre-der-comoedienfeind.xml,"Und würden von ihnen ausgelacht, oder höchstens bedauert.",0,57,character_speech,1,1,,Arist.,#arist,10.0,MALE,suffering,K,,1765.0,negative,emotions of suffering and empathy
23,23,GerDracor/andre-der-comoedienfeind.xml,"Wenn Männer, die sich in
            allen ihren Handlungen als tugendhafte, als gottselige Männer, als wahre Christen
            bezeigt, Männer, die durch langen Fleiß, was unser Heyl befördert und was uns daran
            hindern kann, erlernt haben, wenn, sage ich, diese die Comödie zulassen, warum wollen
            Sie sie verwerfen?",58,401,character_speech,1,1,,Arist.,#arist,10.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
24,24,GerDracor/andre-der-comoedienfeind.xml,"Warum schelten Sie solche Männer, die von allen rechtschaffenen
            Leuten verehret werden, Mietlinge?",402,512,character_speech,1,1,,Arist.,#arist,10.0,MALE,anger,K,,1765.0,negative,emotions of rejection
25,25,GerDracor/andre-der-comoedienfeind.xml,Weil sich alle rechtschaffene Leute irren; weil sie würklich Mietlinge sind.,0,76,character_speech,1,1,,Oront.,#oront,11.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
26,26,GerDracor/andre-der-comoedienfeind.xml,"Ich habe
            es  ihnen auch ins Gesicht gesagt.",77,132,character_speech,1,1,,Oront.,#oront,11.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
27,27,GerDracor/andre-der-comoedienfeind.xml,"Wenn sie sich nicht getroffen gefunden
            hätten, würden sie wohl dazu still geschwiegen haben.",133,237,character_speech,1,1,,Oront.,#oront,11.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
28,28,GerDracor/andre-der-comoedienfeind.xml,Sie haben sich ihrer würdig betragen.,0,37,character_speech,1,1,,Arist.,#arist,12.0,MALE,"admiration, reverence",K,,1765.0,positive,emotions of affection
29,29,GerDracor/andre-der-comoedienfeind.xml,Sie haben sich als Verstockte bezeigt.,0,38,character_speech,1,1,,Oront.,#oront,13.0,MALE,despair,K,,1765.0,negative,emotions of anxiety
30,30,GerDracor/andre-der-comoedienfeind.xml,"Unser seeliger Herr Pfarrer in Dummhausen, ach,
            das war ein anderer Mann!",39,124,character_speech,1,1,,Oront.,#oront,13.0,MALE,suffering,K,,1765.0,negative,emotions of suffering and empathy
31,31,GerDracor/andre-der-comoedienfeind.xml,"Keine Kinderlehr, keine Predigt hat er gehalten, in welcher er
            nicht die Comödie ausschendirt hätte, daß es eine rechte Lust zu hören war.",125,275,character_speech,1,1,,Oront.,#oront,13.0,MALE,joy,K,,1765.0,positive,emotions of pleasure
32,32,GerDracor/andre-der-comoedienfeind.xml,"Blos ihm zum
            Verdruß, hatten die Comödianten einmal zwey Comödien aufgeführet, davon sie die eine
            Tartüffe, und die andere Harpagon nennten.",276,440,character_speech,1,1,,Oront.,#oront,13.0,MALE,Schadenfreude,K,,1765.0,positive,emotions of pleasure
33,33,GerDracor/andre-der-comoedienfeind.xml,"Man kann es schon an den Titeln hören, was
            das vor abscheuliche Stücke gewesen seyn mögen.",441,543,character_speech,1,1,,Oront.,#oront,13.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
34,34,GerDracor/andre-der-comoedienfeind.xml,Die gottlosen Leute!,544,564,character_speech,1,1,,Oront.,#oront,13.0,MALE,anger,K,,1765.0,negative,emotions of rejection
35,35,GerDracor/andre-der-comoedienfeind.xml,"Allein er hat sie
            dafür bezahlt.",565,609,character_speech,1,1,,Oront.,#oront,13.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
36,36,GerDracor/andre-der-comoedienfeind.xml,"Er hat ihnen das Töpfchen aufgedeckt; er hat ihnen ihre rechten Titel
            gegeben; ich weiß auch gewiß, daß er itzt ganz oben im Himmel sitzt.",610,760,character_speech,1,1,,Oront.,#oront,13.0,MALE,"admiration, reverence",K,,1765.0,positive,emotions of affection
37,37,GerDracor/andre-der-comoedienfeind.xml,Ach der gute Mann!,761,779,character_speech,1,1,,Oront.,#oront,13.0,MALE,compassion,K,,1765.0,negative,emotions of suffering and empathy
38,38,GerDracor/andre-der-comoedienfeind.xml,ich erinnere mich noch alles dessen was er mich gelehrt hat.,792,852,character_speech,1,1,,Oront.,#oront,13.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
39,39,GerDracor/andre-der-comoedienfeind.xml,Tartüffe und Harpagon sind zwey gute Stücke.,0,44,character_speech,1,1,,Arist.,#arist,14.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
40,40,GerDracor/andre-der-comoedienfeind.xml,"Das eine ist wider die scheinheilige
            Betrügerey, das andere wider den Geiz.",45,132,character_speech,1,1,,Arist.,#arist,14.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
41,41,GerDracor/andre-der-comoedienfeind.xml,Das sagten die hiesigen Pfarrer auch; es ist aber erlogen.,0,58,character_speech,1,1,,Oront.,#oront,15.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
42,42,GerDracor/andre-der-comoedienfeind.xml,"In der Comödie, sagte ich
            ihnen, lernt man nichts als Ueppigkeiten und Wollüste.",59,151,character_speech,1,1,,Oront.,#oront,15.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
43,43,GerDracor/andre-der-comoedienfeind.xml,"Es giebt schlechte Stücke, die nur mit listigen Ränken und Betrügereyen, mit
            allzufreyen, mit groben Scherzen, mit einer thörigten, oft strafbaren Liebe angefüllt
            sind.",0,192,character_speech,1,1,,Arist.,#arist,16.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
44,44,GerDracor/andre-der-comoedienfeind.xml,"Welche von tugendhaften Gemüthern ohne Aergerniß nicht angehört werden, und die
            der unerfahrnen, unschuldigen Jugend leicht schädlich seyn können.",193,351,character_speech,1,1,,Arist.,#arist,16.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
45,45,GerDracor/andre-der-comoedienfeind.xml,"Solche elende
            Mißgeburten eines unreifen Witzes, oder eines unverschämten Possenreisers aufzuführen,
            werden aber hier untersagt seyn, gesetzt, daß die Schauspieler nicht guten Geschmack
            genug hätten, sie selbst zu verwerfen.",352,612,character_speech,1,1,,Arist.,#arist,16.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
46,46,GerDracor/andre-der-comoedienfeind.xml,"In einer guten Comödie hingegen, wird die
            Thorheit und das Laster lächerlich, und die Tugend liebenswürdig dargestellt.",613,744,character_speech,1,1,,Arist.,#arist,16.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
47,47,GerDracor/andre-der-comoedienfeind.xml,"Sie lehrt
            uns also jene verachten, und diese lieben.",745,809,character_speech,1,1,,Arist.,#arist,16.0,MALE,love,K,,1765.0,positive,emotions of affection
48,48,GerDracor/andre-der-comoedienfeind.xml,"Das sagten die hiesigen Pfarrer auch; aber es ist nicht wahr; es giebt keine guten
            Comödien.",0,104,character_speech,1,1,,Oront.,#oront,17.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
49,49,GerDracor/andre-der-comoedienfeind.xml,"Läugnen sie eine Sache nicht, die längst bey der vernünftigen Welt ausser Zweifel
            gezogen worden.",0,109,character_speech,1,1,,Arist.,#arist,18.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
50,50,GerDracor/andre-der-comoedienfeind.xml,Ihre vernünftige Welt mag wohl nicht gescheider seyn als Sie.,0,61,character_speech,1,1,,Oront.,#oront,19.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
51,51,GerDracor/andre-der-comoedienfeind.xml,"Ich sage Ihnen, es giebt
            keine guten Comödien, und über das muß das Laster ernstlich gestraft und nicht
            lächerlich gemacht werden.",62,216,character_speech,1,1,,Oront.,#oront,19.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
52,52,GerDracor/andre-der-comoedienfeind.xml,Nicht alle Krankheiten können auf einerley Art geheilet werden.,0,63,character_speech,1,1,,Arist.,#arist,20.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
53,53,GerDracor/andre-der-comoedienfeind.xml,"Ermahnen Sie den
            Hochmüthigen noch so ernstlich und gründlich von seinem Hochmuth abzustehen, aus
            Hochmuth wird er nicht eingestehen, daß er hochmüthig ist, Ihre Mühe wird umsonst
            angewendet seyn.",64,296,character_speech,1,1,,Arist.,#arist,20.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
54,54,GerDracor/andre-der-comoedienfeind.xml,"Malen Sie ihm aber einen Hochmüthigen vor, zeigen Sie alle seine
            Ungereimtheiten, machen Sie ihn recht lächerlich: er wird sich an verschiedenen Zügen
            erkennen und sich seines Hochmuths schämen.",297,515,character_speech,1,1,,Arist.,#arist,20.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
55,55,GerDracor/andre-der-comoedienfeind.xml,"Das sagten mir die hiesigen Pfarrer auch so ohngefehr, aber es ist nicht wahr.",0,78,character_speech,1,1,,Oront.,#oront,21.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
56,56,GerDracor/andre-der-comoedienfeind.xml,"Die
            Comödianten sind lauter lüderliche, lasterhafte Leute, sagte ich ihnen.",79,166,character_speech,1,1,,Oront.,#oront,21.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
57,57,GerDracor/andre-der-comoedienfeind.xml,Wir müssen nicht so lieblos von unserm Nächsten urtheilen.,0,58,character_speech,1,1,,Arist.,#arist,22.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
58,58,GerDracor/andre-der-comoedienfeind.xml,"In allen Ständen giebt es
            rechtschaffene Leute; und sollten sie seltner unter den Schauspielern gefunden werden,
            als anderswo: so trägt die Verachtung die  man gegen ihren Stand, und wegen
            diesem ihnen selbst bezeigt, nicht wenig darzu bey.",59,335,character_speech,1,1,,Arist.,#arist,22.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
59,59,GerDracor/andre-der-comoedienfeind.xml,Das sagten sie auch; aber es ist nicht wahr!,0,44,character_speech,1,1,,Oront.,#oront,23.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
60,60,GerDracor/andre-der-comoedienfeind.xml,"Ich mag ihren Wischwasch, bey dem einem
            übel werden mögte, nicht länger anhören; und damit sie es wissen, heute will ich noch
            bey Herrn Damon um seine Tochter anhalten.",45,237,character_speech,1,1,,Oront.,#oront,23.0,MALE,anger,K,,1765.0,negative,emotions of rejection
61,61,GerDracor/andre-der-comoedienfeind.xml,Sie wollen Herrn Damons Tochter heirathen.,0,42,character_speech,1,1,,Arist.,#arist,24.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
62,62,GerDracor/andre-der-comoedienfeind.xml,"Ja, des Herrn Christoph Lorenz Damons, der bey mir hier im Zinse wohnt, einzige Jungfer
            Tochter Sophia Catharina Angelica Damon!",0,140,character_speech,1,1,,Oront.,#oront,25.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
63,63,GerDracor/andre-der-comoedienfeind.xml,"Sie erstaunen darüber als ob Sie nicht gescheid
            wären.",141,207,character_speech,1,1,,Oront.,#oront,25.0,MALE,being moved,K,,1765.0,being moved,being moved
64,64,GerDracor/andre-der-comoedienfeind.xml,"In Ihren Jahren, Herr Bruder!",0,29,character_speech,1,1,,Arist.,#arist,26.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
65,65,GerDracor/andre-der-comoedienfeind.xml,ich glaube Sie scherzen.,30,54,character_speech,1,1,,Arist.,#arist,26.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
66,66,GerDracor/andre-der-comoedienfeind.xml,In meinen Jahren!,0,17,character_speech,1,1,,Oront.,#oront,27.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
67,67,GerDracor/andre-der-comoedienfeind.xml,Als wenn ich so alt wie der grosse Christoph wäre!,18,68,character_speech,1,1,,Oront.,#oront,27.0,MALE,"admiration, reverence",K,,1765.0,positive,emotions of affection
68,68,GerDracor/andre-der-comoedienfeind.xml,"Ich bin doch,
            Ihrem eigenen Geständnisse nach, sechs ganze volle Jahre jünger als Sie, mein wohlweiser
            Herr Bruder.",69,208,character_speech,1,1,,Oront.,#oront,27.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
69,69,GerDracor/andre-der-comoedienfeind.xml,"Und ich bin bereits acht und siebenzig Jahr alt; so daß sie sich richtige zwey und
            siebenzig Jahre zu schätzen können.",0,130,character_speech,1,1,,Arist.,#arist,28.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
70,70,GerDracor/andre-der-comoedienfeind.xml,"Sie haben sich nichts darum zu bekümmern; ich mag so alt oder so jung seyn, als ich
            will!",0,101,character_speech,1,1,,Oront.,#oront,29.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
71,71,GerDracor/andre-der-comoedienfeind.xml,Aber aus welcher Ursach wollen Sie heirathen?,0,45,character_speech,1,1,,Arist.,#arist,30.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
72,72,GerDracor/andre-der-comoedienfeind.xml,"Wenn Sie nur ein wenig gemeinen Verstand besäßen, so müßten Sie meinen Bewegungsgrund
            einsehen.",0,107,character_speech,1,1,,Oront.,#oront,31.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
73,73,GerDracor/andre-der-comoedienfeind.xml,"Doch weil man Ihnen den Brey ins Maul schmieren muß: so dienet Ihnen hiermit
            freundlich zu wissen, daß ich deswegen heirathe, um die Söhne die ich zeugen werde,
            Theologie studieren zu lassen.",108,323,character_speech,1,1,,Oront.,#oront,31.0,MALE,anger,K,,1765.0,negative,emotions of rejection
74,74,GerDracor/andre-der-comoedienfeind.xml,Die Söhne die Sie zeugen werden?,0,32,character_speech,1,1,,Arist.,#arist,32.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
75,75,GerDracor/andre-der-comoedienfeind.xml,"Es ist wahr; ein junger Mann, der erst in seinem zwey
            und siebenzigsten Jahre ist, darf sich eine ansehnliche Famille versprechen.",33,175,character_speech,1,1,,Arist.,#arist,32.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
76,76,GerDracor/andre-der-comoedienfeind.xml,Diese Sorge wird mir allein aufliegen; bekümmern Sie sich nur um Ihre Sachen.,0,77,character_speech,1,1,,Oront.,#oront,33.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
77,77,GerDracor/andre-der-comoedienfeind.xml,"Meine
            Söhne, sage ich, sollen Theologie  studieren, um auf die Comödianten, und
            die ihnen anhängen, einen ewigen Fluch zu legen, wenn Sie nicht von ihren Lastern
            abstehen.",78,285,character_speech,1,1,,Oront.,#oront,33.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
78,78,GerDracor/andre-der-comoedienfeind.xml,"Sie sollen ihre Mitbürger mit Gewalt aus ihrem Verderben reißen; sie sollen so
            lange zanken, schimpfen und schelten, bis sie sich gutwillig, oder wider ihren Willen
            bekehren.",286,484,character_speech,1,1,,Oront.,#oront,33.0,MALE,anger,K,,1765.0,negative,emotions of rejection
79,79,GerDracor/andre-der-comoedienfeind.xml,"Das ist patriotisch, das ist fromm gedacht.",0,43,character_speech,1,1,,Arist.,#arist,34.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
80,80,GerDracor/andre-der-comoedienfeind.xml,Itzt gleich will ich mit Herrn Damon sprechen.,0,46,character_speech,1,1,,Oront.,#oront,35.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
81,81,GerDracor/andre-der-comoedienfeind.xml,Arist allein.,0,13,stage_direction,1,2,pre_speech,,,,,no_annotation,K,,1765.0,no_annotation,no_annotation
82,82,GerDracor/andre-der-comoedienfeind.xml,Wie stark sind die Vorurtheile die uns in der Jugend eingeprägt werden!,0,71,character_speech,1,2,,Oront.,#arist,36.0,MALE,suffering,K,,1765.0,negative,emotions of suffering and empathy
83,83,GerDracor/andre-der-comoedienfeind.xml,"Hätten sie
            meinen Schwager zu einer grössern Thorheit verleiten können!",72,155,character_speech,1,2,,Oront.,#arist,36.0,MALE,anger,K,,1765.0,negative,emotions of rejection
84,84,GerDracor/andre-der-comoedienfeind.xml,Er will heirathen.,156,174,character_speech,1,2,,Oront.,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
85,85,GerDracor/andre-der-comoedienfeind.xml,"Und
            warum?",175,197,character_speech,1,2,,Oront.,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
86,86,GerDracor/andre-der-comoedienfeind.xml,"– blos um Comödienfeinde, wie er ist zu zeugen.",198,245,character_speech,1,2,,Oront.,#arist,36.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
87,87,GerDracor/andre-der-comoedienfeind.xml,"Und das in einem Alter – und mit
            einer Person – – könnte die Ehe ungleicher seyn!",246,339,character_speech,1,2,,Oront.,#arist,36.0,MALE,being moved,K,,1765.0,being moved,being moved
88,88,GerDracor/andre-der-comoedienfeind.xml,"Ich hatte Sophien meinem Mündel
            zugedacht, wenn er einmal Neigung zum Ehestand hätte spühren lassen, und er sie so
            liebenswürdig gefunden hätte,  als sie würklich ist.",340,531,character_speech,1,2,,Oront.,#arist,36.0,MALE,love,K,,1765.0,positive,emotions of affection
89,89,GerDracor/andre-der-comoedienfeind.xml,"– Wenn nur nicht – o
            Himmel!",532,572,character_speech,1,2,,Oront.,#arist,36.0,MALE,suffering,K,,1765.0,negative,emotions of suffering and empathy
90,90,GerDracor/andre-der-comoedienfeind.xml,"itzt erst denke ich an den Geitz ihres Vaters, – wie leicht könnte sie ein Opfer
            der Gewinnsucht und der Thorheit werden!",573,706,character_speech,1,2,,Oront.,#arist,36.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
91,91,GerDracor/andre-der-comoedienfeind.xml,"– Ich muß zusehen, ob sie meiner Hülfe bedarf.",707,753,character_speech,1,2,,Oront.,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
92,92,GerDracor/andre-der-comoedienfeind.xml,"Wenigstens werde ich, was in meinem Vermögen stehet, zu ihrer Rettung anwenden, wenn es
            die Noth erfordert.",766,885,character_speech,1,2,,Oront.,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
93,93,GerDracor/andre-der-comoedienfeind.xml,(Er geht einige Schritte nachsinnend.,0,37,stage_direction,1,2,speech_part,,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
94,94,GerDracor/andre-der-comoedienfeind.xml,"Da er seinen Mündel kommen hört, faßt er sich
            geschwind wieder.)",38,114,stage_direction,1,2,speech_part,,#arist,36.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
95,95,GerDracor/andre-der-comoedienfeind.xml,Arist.,0,6,stage_direction,1,3,pre_speech,,,,,no_annotation,K,,1765.0,no_annotation,no_annotation
96,96,GerDracor/andre-der-comoedienfeind.xml,Cleant.,7,14,stage_direction,1,3,pre_speech,,,,,no_annotation,K,,1765.0,no_annotation,no_annotation
97,97,GerDracor/andre-der-comoedienfeind.xml,Ach liebster Herr Vormund!,0,26,character_speech,1,3,,Cleant.,#cleant,37.0,MALE,"admiration, reverence",K,,1765.0,positive,emotions of affection
98,98,GerDracor/andre-der-comoedienfeind.xml,Länger kann ich mir nicht Gewalt anthun.,27,67,character_speech,1,3,,Cleant.,#cleant,37.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
99,99,GerDracor/andre-der-comoedienfeind.xml,"Ich muß mein Herz
            vor Ihnen ausschütten – –",68,123,character_speech,1,3,,Cleant.,#cleant,37.0,MALE,love,K,,1765.0,positive,emotions of affection
100,100,GerDracor/andre-der-comoedienfeind.xml,Was soll ich Ihnen?,0,19,character_speech,1,3,,Arist.,#arist,38.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
101,101,GerDracor/andre-der-comoedienfeind.xml,– Reden Sie.,20,32,character_speech,1,3,,Arist.,#arist,38.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
102,102,GerDracor/andre-der-comoedienfeind.xml,Ich muß Ihnen ein Geheimniß offenbaren – –,0,42,character_speech,1,3,,Cleant.,#cleant,39.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
103,103,GerDracor/andre-der-comoedienfeind.xml,Was für ein Geheimniß?,0,22,character_speech,1,3,,Arist.,#arist,40.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
104,104,GerDracor/andre-der-comoedienfeind.xml,– – Sie sind ganz bewegt.,23,48,character_speech,1,3,,Arist.,#arist,40.0,MALE,being moved,K,,1765.0,being moved,being moved
105,105,GerDracor/andre-der-comoedienfeind.xml,Ach!,0,4,character_speech,1,3,,Cleant.,#cleant,41.0,MALE,suffering,K,,1765.0,negative,emotions of suffering and empathy
106,106,GerDracor/andre-der-comoedienfeind.xml,"versprechen Sie mir, daß ich Ihre Einwilligung erhalte – Ich fürchte mich so sehr
            –",5,100,character_speech,1,3,,Cleant.,#cleant,41.0,MALE,fear,K,,1765.0,negative,emotions of anxiety
107,107,GerDracor/andre-der-comoedienfeind.xml,Ich bin Ihnen noch nie in billigen Dingen zuwider gewesen.,0,58,character_speech,1,3,,Arist.,#arist,42.0,MALE,abhorrence,K,,1765.0,negative,emotions of rejection
108,108,GerDracor/andre-der-comoedienfeind.xml,Ich erkenne es; ich verehre Ihre Güte –,0,39,character_speech,1,3,,Cleant.,#cleant,43.0,MALE,"admiration, reverence",K,,1765.0,positive,emotions of affection
109,109,GerDracor/andre-der-comoedienfeind.xml,Und entziehen mir doch Ihr Vertrauen.,0,37,character_speech,1,3,,Arist.,#arist,44.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
110,110,GerDracor/andre-der-comoedienfeind.xml,– Verbergen Sie mir nichts.,38,65,character_speech,1,3,,Arist.,#arist,44.0,MALE,no_annotation,K,,1765.0,no_annotation,no_annotation
