,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
10,10,GerDracor/beer-struensee.xml,"Sagt uns doch, was hat es zu bedeuten, daß man dort
              auf dem Platze vor dem Palast der schönen norwegschen Garde den Abschied giebt?",218,363,character_speech,1,1,,ERSTER DIENER,#erster_diener_1-1,2.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/beer-struensee.xml,"Es ist
              wahrlich Schade darum.",364,407,character_speech,1,1,,ERSTER DIENER,#erster_diener_1-1,2.0,MALE,compassion,negative,emotions of suffering and empathy
12,12,GerDracor/beer-struensee.xml,In der ganzen Armee ist kein prächtiger Regiment.,408,457,character_speech,1,1,,ERSTER DIENER,#erster_diener_1-1,2.0,MALE,"admiration, reverence",positive,emotions of affection
13,13,GerDracor/beer-struensee.xml,"Mir waren die
              Norwegschen immer die liebsten.",458,517,character_speech,1,1,,ERSTER DIENER,#erster_diener_1-1,2.0,MALE,love,positive,emotions of affection
14,14,GerDracor/beer-struensee.xml,"Ja, ja, erzählt, was haben sie verbrochen?",0,42,character_speech,1,1,,MEHRERE DIENER.,#die_diener_1-1,3.0,MALE,no_annotation,no_annotation,no_annotation
15,15,GerDracor/beer-struensee.xml,"Ich weiß nicht, ob ich euch thörichter oder vorwitziger nennen soll.",0,68,character_speech,1,1,,DETLEV.,#detlev,4.0,MALE,anger,negative,emotions of rejection
16,16,GerDracor/beer-struensee.xml,"Weil mir der
              Graf wohl will, sich freundlich meiner seit meiner Kindheit angenommen, meint ihr, er
              vertraue mir die geheimen Beweggründe seiner Handlungen, und weihe mich in die
              Geheimnisse des Staates ein.",69,317,character_speech,1,1,,DETLEV.,#detlev,4.0,MALE,friendship,positive,emotions of affection
17,17,GerDracor/beer-struensee.xml,"Seht, ich möchte mich kaum erkühnen, zu muthmaßen, wo ihr
              so klare, sichere Gewißheit wollt.",318,424,character_speech,1,1,,DETLEV.,#detlev,4.0,MALE,no_annotation,no_annotation,no_annotation
18,18,GerDracor/beer-struensee.xml,"Aber ihr rathet, ihr muthmaßt doch?",0,35,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,5.0,MALE,no_annotation,no_annotation,no_annotation
19,19,GerDracor/beer-struensee.xml,"Nun sagt, was hat das Regiment begangen?",36,76,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,5.0,MALE,no_annotation,no_annotation,no_annotation
20,20,GerDracor/beer-struensee.xml,Begangen?,0,9,character_speech,1,1,,DETLEV.,#detlev,6.0,MALE,no_annotation,no_annotation,no_annotation
21,21,GerDracor/beer-struensee.xml,"Seid ihr denn so gewiß, daß man verabschiedet, um zu strafen?",10,71,character_speech,1,1,,DETLEV.,#detlev,6.0,MALE,fear,negative,emotions of anxiety
22,22,GerDracor/beer-struensee.xml,"Ich denke
              nicht.",72,102,character_speech,1,1,,DETLEV.,#detlev,6.0,MALE,no_annotation,no_annotation,no_annotation
23,23,GerDracor/beer-struensee.xml,"Nun, so sagt, was ihr denkt; wir wollen wissen, was ihr denkt.",0,62,character_speech,1,1,,MEHRERE DIENER.,#die_diener_1-1,7.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/beer-struensee.xml,Nur gemach.,0,11,character_speech,1,1,,DETLEV.,#detlev,8.0,MALE,no_annotation,no_annotation,no_annotation
25,25,GerDracor/beer-struensee.xml,"Ich habe keinen Grund, euch meine Gedanken zu verhehlen, – fast aber
              möcht' ich es nun, da ihr so ungestüm darnach fragt.",12,147,character_speech,1,1,,DETLEV.,#detlev,8.0,MALE,no_annotation,no_annotation,no_annotation
26,26,GerDracor/beer-struensee.xml,"Nun, wenn Herr Detlev nicht reden will, so vill ich's euch sagen.",0,65,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,9.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/beer-struensee.xml,"Hört Den, der hat auch seine Quellen, kann Manches wissen.",0,58,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,10.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/beer-struensee.xml,Hört ihn!,59,68,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,10.0,MALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/beer-struensee.xml,"Ich will euch sagen, daß es bei der Verabschiedung dieses Regiments wieder darauf
              abgesehen ist, dem Adel eins zu versetzen.",0,138,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,11.0,MALE,no_annotation,no_annotation,no_annotation
30,30,GerDracor/beer-struensee.xml,"Die Officiere der norwegschen Garde, die da
              unten mit Zähneknirschen ihren Abschied vorlesen hören, die mußten adlig sein, mit dem
              gemeinen Bürgersohne dient keiner von ihnen.",139,342,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,11.0,MALE,suffering,negative,emotions of suffering and empathy
31,31,GerDracor/beer-struensee.xml,Das war so Sitte.,343,360,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,11.0,MALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/beer-struensee.xml,Ist das wahr?,0,13,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,12.0,MALE,no_annotation,no_annotation,no_annotation
33,33,GerDracor/beer-struensee.xml,"Das ist wahr, das könnt ihr mir glauben.",0,40,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,13.0,MALE,no_annotation,no_annotation,no_annotation
34,34,GerDracor/beer-struensee.xml,"Dem Adel aber, das wissen wir Alle, ist
              unser Herr nicht sonderlich hold; er zerfetzt ihm, wie er's nur kann, seine
              Privilegien, und heute macht er einen Riß 'nein, der ihm recht ins Herz gehen wird.",41,268,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,13.0,MALE,anger,negative,emotions of rejection
35,35,GerDracor/beer-struensee.xml,"Es
              ist aber auch für einen edelgebornen Herrn recht empfindlich, so mit aller Welt
              zusammen gewürfelt zu werden, und unser Herr Graf hätte doch bedenken sollen, wie
              einem Junker das Herz im alten Blute schlägt.",269,521,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,13.0,MALE,no_annotation,no_annotation,no_annotation
36,36,GerDracor/beer-struensee.xml,"Es kann's Keiner wissen, dem's nicht
              selbst in den Adern flließt, wie einem zu Muthe ist, der sein altes ehrenwerthes
              Privilegium recht festzuhalten glaubt, und dem's nun der Erste, Beste vor der Nase
              wegschnappt.",522,777,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,13.0,MALE,being moved,being moved,being moved
37,37,GerDracor/beer-struensee.xml,"Daß ich dir nicht ins Gesicht schlage, Laffe; ist unser Herr Graf der Erste,
              Beste?",0,97,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,14.0,MALE,anger,negative,emotions of rejection
38,38,GerDracor/beer-struensee.xml,"Laß ihn, Jens, laß ihn, der ist nicht anders.",0,45,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,15.0,MALE,no_annotation,no_annotation,no_annotation
39,39,GerDracor/beer-struensee.xml,"War von je immer mit den
              Unzufriedenen.",46,99,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,15.0,MALE,suffering,negative,emotions of suffering and empathy
40,40,GerDracor/beer-struensee.xml,"Er hat's so in der Art, weil sein  Vater bei der Königin
              Juliane dient; da ist ein ewiges Beneiden, Brüten und Verleumden, und was er weiß,
              weiß er von dort.",100,285,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,15.0,MALE,no_annotation,no_annotation,no_annotation
41,41,GerDracor/beer-struensee.xml,So giebt es ihm der Neid und die Verleumdung ein.,0,49,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,abhorrence,negative,emotions of rejection
42,42,GerDracor/beer-struensee.xml,"Nicht um zu kränken, und wem es
              auch sei, aus Haß unheilbare Wunden zu schlagen, werden die Truppen verabschiedet.",50,178,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,no_annotation,no_annotation,no_annotation
43,43,GerDracor/beer-struensee.xml,"Zu
              sparen denkt man.",179,213,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,no_annotation,no_annotation,no_annotation
44,44,GerDracor/beer-struensee.xml,"Das Gold auf ihren reichen Kleidern thät gemünzt dem Schatze bess're
              Dienste.",214,305,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,no_annotation,no_annotation,no_annotation
45,45,GerDracor/beer-struensee.xml,Das kleine Land nährt ein zur großes Heer.,306,348,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,no_annotation,no_annotation,no_annotation
46,46,GerDracor/beer-struensee.xml,"Es soll geringer werden, und darum
              will der König –",349,414,character_speech,1,1,,DETLEV.,#detlev,16.0,MALE,no_annotation,no_annotation,no_annotation
47,47,GerDracor/beer-struensee.xml,"Sagt doch nicht der König; unser Graf, ist richtiger.",0,53,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,17.0,MALE,no_annotation,no_annotation,no_annotation
48,48,GerDracor/beer-struensee.xml,vorwurfsvoll.,0,13,stage_direction,1,1,speech_part,,#detlev,18.0,MALE,anger,negative,emotions of rejection
49,49,GerDracor/beer-struensee.xml,Heinrich!,0,9,character_speech,1,1,,DETLEV,#detlev,18.0,MALE,no_annotation,no_annotation,no_annotation
50,50,GerDracor/beer-struensee.xml,"Es ist so, das weiß hier im Lande Jeder, und wir, seine Diener, sollten's uns
              verhehlen?",0,102,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,19.0,MALE,no_annotation,no_annotation,no_annotation
51,51,GerDracor/beer-struensee.xml,"Der König ist siech und krank, und die Arbeit taugt nicht mehr für ihn.",103,174,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,19.0,MALE,suffering,negative,emotions of suffering and empathy
52,52,GerDracor/beer-struensee.xml,Graf Struensee ist König in Dänemark.,189,226,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,19.0,MALE,no_annotation,no_annotation,no_annotation
53,53,GerDracor/beer-struensee.xml,"Er hält das Land in Ordnung und Zucht, und weiß
              er nicht d'rein zu schlagen mit dem Schwert, so ist er doch ein Held im Regieren.",227,370,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,19.0,MALE,"admiration, reverence",positive,emotions of affection
54,54,GerDracor/beer-struensee.xml,"Sie
              sagen, er sei Arzt gewesen; wenn das wahr ist, dann ist er jetzt ein größerer, als er
              früher war, denn jetzt curirt er Dänemark.",371,531,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,19.0,MALE,no_annotation,no_annotation,no_annotation
55,55,GerDracor/beer-struensee.xml,"Ja, es ist ein Mann wie Wenige.",0,31,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,20.0,MALE,no_annotation,no_annotation,no_annotation
56,56,GerDracor/beer-struensee.xml,"Es war ihm immer recht, wenn ihm das Glück begegnete.",32,85,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,20.0,MALE,joy,positive,emotions of pleasure
57,57,GerDracor/beer-struensee.xml,"Er war nicht blind wie Viele in  der Welt, und suchte es immer, wo es zu
              finden war, und wenn er's fassen konnte, so hielt er's fest, daß es ihm nicht mehr
              entwischte.",100,295,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,20.0,MALE,no_annotation,no_annotation,no_annotation
58,58,GerDracor/beer-struensee.xml,"So hab' ich ihn immer gesehen, seit ihn Graf Ranzau zuerst zum Könige
              brachte.",296,388,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,20.0,MALE,"admiration, reverence",positive,emotions of affection
59,59,GerDracor/beer-struensee.xml,Was?,0,4,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,21.0,MALE,no_annotation,no_annotation,no_annotation
60,60,GerDracor/beer-struensee.xml,"Graf Ranzau, der sein Todfeind ist, weil unser Graf den Staatsrath aufgelöst,
              und nun der stolze Ranzau daheim sitzt, und Keiner bei Hofe mehr nach ihm fragt?",5,177,character_speech,1,1,,ZWEITER DIENER.,#zweiter_diener_1-1,21.0,MALE,abhorrence,negative,emotions of rejection
61,61,GerDracor/beer-struensee.xml,"Ja, ja, der Nämliche, der bracht' ihn an den Hof.",0,49,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,22.0,MALE,no_annotation,no_annotation,no_annotation
62,62,GerDracor/beer-struensee.xml,Wie lange ist's denn?,50,71,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,22.0,MALE,no_annotation,no_annotation,no_annotation
63,63,GerDracor/beer-struensee.xml,"Wenig Jahre
              nur.",72,102,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,22.0,MALE,no_annotation,no_annotation,no_annotation
64,64,GerDracor/beer-struensee.xml,Der König machte damals gerade eine große Reise nach England und Frankreich.,103,179,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,22.0,MALE,no_annotation,no_annotation,no_annotation
65,65,GerDracor/beer-struensee.xml,"Unser Graf begleitete ihn; als Arzt, verstehst du wohl, denn damals war er noch nicht
              Graf und Minister.",194,312,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,22.0,MALE,no_annotation,no_annotation,no_annotation
66,66,GerDracor/beer-struensee.xml,"Ja und bei Gott, die ihm zu der Stelle des Leibarztes verholfen hatten, dachten
              nicht, daß er werden sollte, was er jetzt ist.",0,140,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,23.0,MALE,no_annotation,no_annotation,no_annotation
67,67,GerDracor/beer-struensee.xml,"Damals galt es, den Grafen Holk zu
              verdrängen, der der Liebling des Königs war.",141,234,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,23.0,MALE,"admiration, reverence",positive,emotions of affection
68,68,GerDracor/beer-struensee.xml,Das war ein Herr!,235,252,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,23.0,MALE,no_annotation,no_annotation,no_annotation
69,69,GerDracor/beer-struensee.xml,"Flink, jung, gewandt,
              übermüthig, stolz gegen alle Männer, und wie ein Lamm, wenn ihn ein Weiberhändchen
              streichelte.",253,398,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,23.0,MALE,"admiration, reverence",positive,emotions of affection
70,70,GerDracor/beer-struensee.xml,Als ob ich ihn nicht gekannt!,0,29,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,24.0,MALE,no_annotation,no_annotation,no_annotation
71,71,GerDracor/beer-struensee.xml,"Es seufzt noch Jeder in Dänemark, wenn er an ihn und
              seine Zeit denkt.",30,114,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,24.0,MALE,suffering,negative,emotions of suffering and empathy
72,72,GerDracor/beer-struensee.xml,Man hat seitdem das Seufzen nicht verlernt.,0,43,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,25.0,MALE,suffering,negative,emotions of suffering and empathy
73,73,GerDracor/beer-struensee.xml,Und wird's auch nicht verlernen.,0,32,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,26.0,MALE,no_annotation,no_annotation,no_annotation
74,74,GerDracor/beer-struensee.xml,Denn Keiner wird's Allen recht machen.,33,71,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,26.0,MALE,no_annotation,no_annotation,no_annotation
75,75,GerDracor/beer-struensee.xml,"Damals war
              der Holk dem Ranzau ein Dorn im Auge, wie's ihm jetzt der Struensee ist.",72,169,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,26.0,MALE,abhorrence,negative,emotions of rejection
76,76,GerDracor/beer-struensee.xml,"Wer ein Pferd
              gern selber reiten möchte, der findet leicht etwas zu tadeln, wenn's ein Anderer
              reitet.",170,300,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,26.0,MALE,anger,negative,emotions of rejection
77,77,GerDracor/beer-struensee.xml,für sich.,0,9,stage_direction,1,1,speech_part,,#detlev,27.0,MALE,no_annotation,no_annotation,no_annotation
78,78,GerDracor/beer-struensee.xml,Wahr gesprochen!,0,16,character_speech,1,1,,DETLEV,#detlev,27.0,MALE,no_annotation,no_annotation,no_annotation
79,79,GerDracor/beer-struensee.xml,Graf Ranzau kannte unsern Herrn als einen schlauen Mann.,0,56,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,28.0,MALE,no_annotation,no_annotation,no_annotation
80,80,GerDracor/beer-struensee.xml,"Er wußte ihn dem Holk als
              Arzt und Begleiter des Königs aufzuschwatzen.",57,142,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,28.0,MALE,no_annotation,no_annotation,no_annotation
81,81,GerDracor/beer-struensee.xml,"Der schwirrte um die Gnade des Königs
              wie ein Mücklein um das Licht, wärmte sich und freute sich erst d'ran, dachte dann, er
              sei schon ganz vertraut damit, steckte sein Köpfchen zu tief hinein, und aus war es.",143,380,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,28.0,MALE,joy,positive,emotions of pleasure
82,82,GerDracor/beer-struensee.xml,"Unser Herr, den er kaum beachtet hatte, setzte sich gemächlich an seine Stelle.",395,474,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,28.0,MALE,no_annotation,no_annotation,no_annotation
83,83,GerDracor/beer-struensee.xml,"Ja, ja, es ging schnell.",0,24,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,29.0,MALE,no_annotation,no_annotation,no_annotation
84,84,GerDracor/beer-struensee.xml,"– Auf der Reise noch Arzt, nach der Rückkehr Rath, und immer
              weiter ging's, und endlich Graf und Minister.",25,145,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,29.0,MALE,no_annotation,no_annotation,no_annotation
85,85,GerDracor/beer-struensee.xml,"Das war die Dankbarkeit der Königin, die
              – –",146,204,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,29.0,MALE,no_annotation,no_annotation,no_annotation
86,86,GerDracor/beer-struensee.xml,ihn rasch unterbrechend.,0,24,stage_direction,1,1,speech_part,,#detlev,30.0,MALE,no_annotation,no_annotation,no_annotation
87,87,GerDracor/beer-struensee.xml,"Ihr Thoren, die ihr unklug eures Herrn Schicksal zu besprechen wagt.",0,68,character_speech,1,1,,DETLEV,#detlev,30.0,MALE,abhorrence,negative,emotions of rejection
88,88,GerDracor/beer-struensee.xml,"Laßt das seinen
              dänischen Neidern über, die unwillig die Größe des deutschen Mannes an ihres Fürsten
              Hofe sehen.",69,209,character_speech,1,1,,DETLEV,#detlev,30.0,MALE,abhorrence,negative,emotions of rejection
89,89,GerDracor/beer-struensee.xml,"Ihr, seine Diener, solltet besser euch bedenken und an den seinen euren
              Vortheil knüpfen.",210,313,character_speech,1,1,,DETLEV,#detlev,30.0,MALE,"admiration, reverence",positive,emotions of affection
90,90,GerDracor/beer-struensee.xml,der während des Gesprächs aus dem Fenster geblickt hat.,0,55,stage_direction,1,1,speech_part,,#vierter_diener_1-1,31.0,MALE,no_annotation,no_annotation,no_annotation
91,91,GerDracor/beer-struensee.xml,Seht!,0,5,character_speech,1,1,,VIERTER DIENER,#vierter_diener_1-1,31.0,MALE,no_annotation,no_annotation,no_annotation
92,92,GerDracor/beer-struensee.xml,Seht!,6,11,character_speech,1,1,,VIERTER DIENER,#vierter_diener_1-1,31.0,MALE,no_annotation,no_annotation,no_annotation
93,93,GerDracor/beer-struensee.xml,Was gibt's?,0,11,character_speech,1,1,,ALLE.,#die_diener_1-1,32.0,MALE,no_annotation,no_annotation,no_annotation
94,94,GerDracor/beer-struensee.xml,"Dort aus dem andern Flügel des Schlosses kommt Graf Struensee in heftigem Gespräch
              mit Obrist Köller.",0,115,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,33.0,MALE,no_annotation,no_annotation,no_annotation
95,95,GerDracor/beer-struensee.xml,Jetzt sehen ihn die Truppen.,116,144,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,33.0,MALE,no_annotation,no_annotation,no_annotation
96,96,GerDracor/beer-struensee.xml,Hört!,145,150,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,33.0,MALE,no_annotation,no_annotation,no_annotation
97,97,GerDracor/beer-struensee.xml,"Welch ein Murren durch ihre
              Reihen geht!",151,205,character_speech,1,1,,VIERTER DIENER.,#vierter_diener_1-1,33.0,MALE,being moved,being moved,being moved
98,98,GerDracor/beer-struensee.xml,Wie zornig blickt der Graf!,0,27,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,34.0,MALE,anger,negative,emotions of rejection
99,99,GerDracor/beer-struensee.xml,Man hört ein dreimaliges Lebehoch der Soldaten.,0,47,stage_direction,1,1,speech_part,,#erster_diener_1-1,34.0,MALE,"admiration, reverence",positive,emotions of affection
100,100,GerDracor/beer-struensee.xml,Wem galt das?,0,13,character_speech,1,1,,ERSTER DIENER.,#erster_diener_1-1,34.0,MALE,no_annotation,no_annotation,no_annotation
101,101,GerDracor/beer-struensee.xml,"Ich denke, dem Obrist, der sie commandirt.",0,42,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,35.0,MALE,no_annotation,no_annotation,no_annotation
102,102,GerDracor/beer-struensee.xml,"Seht, seht den Grafen, wie eilig er
              vorübergeht!",43,105,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,35.0,MALE,"admiration, reverence",positive,emotions of affection
103,103,GerDracor/beer-struensee.xml,Er kommt hieher.,106,122,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,35.0,MALE,no_annotation,no_annotation,no_annotation
104,104,GerDracor/beer-struensee.xml,"Fort, daß er uns nicht finde.",123,152,character_speech,1,1,,DRITTER DIENER.,#dritter_diener_1-1,35.0,MALE,fear,negative,emotions of anxiety
105,105,GerDracor/beer-struensee.xml,Die Diener zerstreuen sich.,0,27,stage_direction,1,1,speech_part,,#dritter_diener_1-1,35.0,MALE,being moved,being moved,being moved
106,106,GerDracor/beer-struensee.xml,"
              O falsche, trügerische Schar der Knechte,
              Es schlägt in seiner Näh' kein treues Herz
              Für ihn als dies allein.",0,152,character_speech,1,1,,DETLEV.,#detlev,36.0,MALE,abhorrence,negative,emotions of rejection
107,107,GerDracor/beer-struensee.xml,"Graf Struensee, Obrist Köller in heftigem Gespräch eintretend.",0,62,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
108,108,GerDracor/beer-struensee.xml,"Detlev im
            Hintergrunde.",63,98,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
109,109,GerDracor/beer-struensee.xml,"
              Ich will nichts weiter hören, Obrist Köller;
              Ihr sorgt dafür, daß man den Officieren
              Sogleich den Abschied fert'ge, ungesäumt.",0,169,character_speech,1,2,,STRUENSEE.,#graf_struensee,37.0,MALE,no_annotation,no_annotation,no_annotation
110,110,GerDracor/beer-struensee.xml,Herr Graf!,0,10,character_speech,1,2,,KÖLLER.,#koeller,38.0,MALE,no_annotation,no_annotation,no_annotation
111,111,GerDracor/beer-struensee.xml,"
              Kein Wort zu ihren Gunsten mehr,
              Vertheidigt sie nicht weiter, denn ich sag' euch – –
              Sie sind – –; der Starrsinn dieses Regiments
              Kommt nur von diesen Stolzen, Unzufried'nen.",0,232,character_speech,1,2,,STRUENSEE.,#graf_struensee,39.0,MALE,abhorrence,negative,emotions of rejection
112,112,GerDracor/beer-struensee.xml,"Das sind verweg'ne Köpfe, denen nichts
              Zu Dank geschieht.",247,318,character_speech,1,2,,STRUENSEE.,#graf_struensee,39.0,MALE,abhorrence,negative,emotions of rejection
113,113,GerDracor/beer-struensee.xml,"So ist das Regiment,
              Die will'gen Glieder des Verrätherhauptes.",319,396,character_speech,1,2,,STRUENSEE.,#graf_struensee,39.0,MALE,abhorrence,negative,emotions of rejection
114,114,GerDracor/beer-struensee.xml,"Ist's doch, als sei der Staat für sie nur da,
              Als pflügte nur der schweißgetränkte Bauer,
              Als gäb' der fleiß'ge Bürger nur den Zins,
              Den trägen Rock der Garde zu vergolden.",411,625,character_speech,1,2,,STRUENSEE.,#graf_struensee,39.0,MALE,suffering,negative,emotions of suffering and empathy
115,115,GerDracor/beer-struensee.xml,"Ihr Feind ist Jeder, der zu sparen denkt,
              Sie predigen dem Volk den Aufruhr vor.",640,734,character_speech,1,2,,STRUENSEE.,#graf_struensee,39.0,MALE,abhorrence,negative,emotions of rejection
116,116,GerDracor/beer-struensee.xml,"
              Herr Graf, sie ließen laut den König leben,
              Als ich den Abschied ihnen vorgelesen.",0,111,character_speech,1,2,,KÖLLER.,#koeller,40.0,MALE,no_annotation,no_annotation,no_annotation
117,117,GerDracor/beer-struensee.xml,"
              Und donnerten dem Obrist-Commandeur
              Ein dreifach Vivat zu, als mich der Weg
              Vor ihre Reihen führte.",0,142,character_speech,1,2,,STRUENSEE.,#graf_struensee,41.0,MALE,"admiration, reverence",positive,emotions of affection
118,118,GerDracor/beer-struensee.xml,"
              Mit Verlaub.",0,27,character_speech,1,2,,KÖLLER.,#koeller,42.0,MALE,no_annotation,no_annotation,no_annotation
119,119,GerDracor/beer-struensee.xml,Das ehrt den Krieger und den muth'gen Führer.,42,87,character_speech,1,2,,KÖLLER.,#koeller,42.0,MALE,"admiration, reverence",positive,emotions of affection
120,120,GerDracor/beer-struensee.xml,Sieht doch im König der Soldat den Herrn nur.,102,147,character_speech,1,2,,KÖLLER.,#koeller,42.0,MALE,no_annotation,no_annotation,no_annotation
