,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
20,20,TextGrid/-Robert_Guiskard__Fragment_.xml,"Was soll's
                                    
                                       
Mit Weibern mir und Kindern hier?",72,193,character_speech,0,2,,DER GREIS,DER GREIS,4.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
21,21,TextGrid/-Robert_Guiskard__Fragment_.xml,"Den Ausschuß,
                                    Die zwölf bewehrten Männer braucht's, sonst nichts.",194,295,character_speech,0,2,,DER GREIS,DER GREIS,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
22,22,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    aus dem Volk.",0,50,stage_direction,0,2,speech_part,,,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
23,23,TextGrid/-Robert_Guiskard__Fragment_.xml,Laß uns –,0,9,character_speech,0,2,,EIN NORMANN,EIN NORMANN,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
24,24,TextGrid/-Robert_Guiskard__Fragment_.xml,Laß jammernd uns –,0,18,character_speech,0,2,,EIN WEIB.,EIN WEIB.,6.0,UNKNOWN,compassion,negative,emotions of suffering and empathy
25,25,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Hinweg!",0,44,character_speech,0,2,,DER GREIS.,DER GREIS.,7.0,UNKNOWN,anger,negative,emotions of rejection
26,26,TextGrid/-Robert_Guiskard__Fragment_.xml,sag ich.,45,53,character_speech,0,2,,DER GREIS.,DER GREIS.,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation
27,27,TextGrid/-Robert_Guiskard__Fragment_.xml,"Wollt ihr etwa, ihr scheint mir gut gestimmt,
                                    Das Haupt ihm der Rebellion erheben?",90,208,character_speech,0,2,,DER GREIS.,DER GREIS.,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation
28,28,TextGrid/-Robert_Guiskard__Fragment_.xml,"Soll ich mit Guiskard reden hier, wollt ihr's?",245,291,character_speech,0,2,,DER GREIS.,DER GREIS.,7.0,UNKNOWN,anger,negative,emotions of rejection
29,29,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Du sollst, du würd'ger Greis, die Stimme führen,
                                    Du einziger und keiner sonst.",0,151,character_speech,0,2,,DER NORMANN.,DER NORMANN.,8.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
30,30,TextGrid/-Robert_Guiskard__Fragment_.xml,"Doch wenn er
                                    Nicht hört, der Unerbittliche, so setze,
                                    Den Jammer dieses ganzen Volks, setz ihn,
                                    Gleich einem erznen Sprachrohr an, und donnre,
                                    Was seine Pflicht sei, in die Ohren ihm –!",152,481,character_speech,0,2,,DER NORMANN.,DER NORMANN.,8.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
31,31,TextGrid/-Robert_Guiskard__Fragment_.xml,"Wir litten, was ein Volk erdulden kann.",518,557,character_speech,0,2,,DER NORMANN.,DER NORMANN.,8.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
32,32,TextGrid/-Robert_Guiskard__Fragment_.xml,Schaut!,0,7,character_speech,0,2,,DER ERSTE KRIEGER.,DER ERSTE KRIEGER.,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation
33,33,TextGrid/-Robert_Guiskard__Fragment_.xml,Horcht!,8,15,character_speech,0,2,,DER ERSTE KRIEGER.,DER ERSTE KRIEGER.,9.0,UNKNOWN,being moved,being moved,being moved
34,34,TextGrid/-Robert_Guiskard__Fragment_.xml,Das Guiskardszelt eröffnet sich –,0,33,character_speech,0,2,,DER ZWEITE.,DER ZWEITE.,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation
35,35,TextGrid/-Robert_Guiskard__Fragment_.xml,Sieh da – die Kaiserin von Griechenland!,0,40,character_speech,0,2,,DER DRITTE.,DER DRITTE.,11.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
36,36,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Nun, diesen Zufall, Freunde, nenn ich günstig!",0,83,character_speech,0,2,,DER ERSTE.,DER ERSTE.,12.0,UNKNOWN,joy,positive,emotions of pleasure
37,37,TextGrid/-Robert_Guiskard__Fragment_.xml,"–
                                    Jetzt bringt sich das Gesuch gleich an.",84,161,character_speech,0,2,,DER ERSTE.,DER ERSTE.,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation
38,38,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Still denn!",0,48,character_speech,0,2,,DER GREIS.,DER GREIS.,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation
39,39,TextGrid/-Robert_Guiskard__Fragment_.xml,Daß keiner einen Laut mir wagt!,85,116,character_speech,0,2,,DER GREIS.,DER GREIS.,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation
40,40,TextGrid/-Robert_Guiskard__Fragment_.xml,"Ihr hört's,
                                    Dem Flehn will ich, ich sag es noch einmal,
                                    Nicht der Empörung meine Stimme leihn.",117,283,character_speech,0,2,,DER GREIS.,DER GREIS.,13.0,UNKNOWN,anger,negative,emotions of rejection
41,41,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                 Helena tritt auf.",0,51,stage_direction,0,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation
42,42,TextGrid/-Robert_Guiskard__Fragment_.xml,Die Vorigen.,52,64,stage_direction,0,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation
43,43,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Ihr Kinder, Volk des besten Vaters, das
                                    Von allen Hügeln rauschend niederströmt,
                                    Was treibt mit so viel Zungen euch, da kaum
                                    
                                       
Im Osten sich der junge Tag verkündet,
                                    Zu den Zypressen dieses Zeltes her?",0,421,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
44,44,TextGrid/-Robert_Guiskard__Fragment_.xml,"Habt ihr das ernste Kriegsgesetz vergessen,
                                    Das Stille in der Nacht gebeut, und ist
                                    Die Kriegersitt euch fremd, daß euch ein Weib
                                    Muß lehren, wie man dem Bezirk sich naht,
                                    Wo sich der kühne Schlachtgedank ersinnt?",458,815,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
45,45,TextGrid/-Robert_Guiskard__Fragment_.xml,"Ist das, ihr ew'gen Mächte dort, die Liebe,
                                    Die eurer Lippe stets entströmt, wenn ihr
                                    Den Vater mir, den alten, trefflichen,
                                    Mit Waffenklirrn und lautem Namensruf,
                                    Emporschreckt aus des Schlummers Arm, der eben
                                    Auf eine Morgenstund ihn eingewiegt?",852,1279,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,love,positive,emotions of affection
46,46,TextGrid/-Robert_Guiskard__Fragment_.xml,"Ihn, der, ihr wißt's, drei schweißerfüllte Nächte
                                    Auf offnem Seuchenfelde zugebracht,
                                    Verderben, wütendem, entgegenkämpfend,
                                    Das ringsum ein von allen Seiten bricht!",1316,1589,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
47,47,TextGrid/-Robert_Guiskard__Fragment_.xml,"–
                                    Traun!",1590,1634,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
48,48,TextGrid/-Robert_Guiskard__Fragment_.xml,"Dringendes, was es auch immer sei,
                                    Führt euch hierher, und hören muß ich es;
                                    Denn Männer eurer Art, sie geben doch
                                    Stets was zu denken, wenn sie etwas tun.",1635,1898,character_speech,0,3,,HELENA.,HELENA.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
49,49,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Erhabne Guiskardstochter, du vergibst uns!",0,79,character_speech,0,3,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,joy,positive,emotions of pleasure
50,50,TextGrid/-Robert_Guiskard__Fragment_.xml,"Wenn dieser Ausschuß hier, vom Volk begleitet,
                                    Ein wenig überlaut dem Zelt genaht,
                                    So straft es mein Gefühl: doch dies erwäge,
                                    Wir glaubten Guiskard nicht im Schlummer mehr.",116,397,character_speech,0,3,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
51,51,TextGrid/-Robert_Guiskard__Fragment_.xml,"Die Sonne steht, blick auf, dir hoch im Scheitel,
                                    Und seit der Normann denkt, erstand sein Haupt
                                    Um Stunden, weißt du, früher stets, als sie.",434,647,character_speech,0,3,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,love,positive,emotions of affection
52,52,TextGrid/-Robert_Guiskard__Fragment_.xml,"Not führt uns, länger nicht erträgliche,
                                    Auf diesen Vorplatz her, und seine Kniee,
                                    Um Rettung jammernd, werden wir umfassen;
                                    Doch wenn der Schlaf ihn jetzt noch, wie du sagst,
                                    In Armen hält, ihn, den endlose Mühe
                                    Entkräftet auf das Lager niederwarf:
                                    So harren wir in Ehrfurcht lautlos hier,
                                    
                                       
Bis er das Licht begrüßet, mit Gebet
                                    Die Zeit für seine Heiterkeit erfüllend.",684,1381,character_speech,0,3,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
53,53,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Wollt ihr nicht lieber wiederkehren, Freunde?",0,82,character_speech,0,3,,HELENA.,HELENA.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
54,54,TextGrid/-Robert_Guiskard__Fragment_.xml,"Ein Volk, in so viel Häuptern rings versammelt,
                                    Bleibt einem Meere gleich, wenn es auch ruht,
                                    Und immer rauschet seiner Wellen Schlag.",119,325,character_speech,0,3,,HELENA.,HELENA.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
55,55,TextGrid/-Robert_Guiskard__Fragment_.xml,"Stellt euch, so wie ihr seid, in Festlichkeit
                                    Bei den Panieren eures Lagers auf:
                                    Sowie des Vaters erste Wimper zuckt,
                                    Den eignen Sohn send ich, und meld es euch.",362,631,character_speech,0,3,,HELENA.,HELENA.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
56,56,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Laß, laß uns, Teuerste!",0,60,character_speech,0,3,,DER GREIS.,DER GREIS.,4.0,UNKNOWN,love,positive,emotions of affection
57,57,TextGrid/-Robert_Guiskard__Fragment_.xml,"Wenn dich kein andrer
                                    Verhaltner Grund bestimmt, uns fortzuschicken:
                                    Für deines Vaters Ruhe sorge nicht.",61,237,character_speech,0,3,,DER GREIS.,DER GREIS.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
58,58,TextGrid/-Robert_Guiskard__Fragment_.xml,"Sieh, deines holden Angesichtes Strahl
                                    Hat uns beschwichtiget: die See fortan,
                                    Wenn rings der Winde muntre Schar entflohn,
                                    Die Wimpel hängen von den Masten nieder,
                                    Und an dem Schlepptau wird das Schiff geführt:
                                    Sie ist dem Ohr vernehmlicher, als wir.",274,704,character_speech,0,3,,DER GREIS.,DER GREIS.,4.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
59,59,TextGrid/-Robert_Guiskard__Fragment_.xml,"Vergönn uns, hier auf diesem Platz zu harren,
                                    Bis Guiskard aus dem Schlafe auferwacht.",741,863,character_speech,0,3,,DER GREIS.,DER GREIS.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
60,60,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Gut denn.",0,46,character_speech,0,3,,HELENA.,HELENA.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
61,61,TextGrid/-Robert_Guiskard__Fragment_.xml,"Es sei, ihr Freund'.",47,67,character_speech,0,3,,HELENA.,HELENA.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
62,62,TextGrid/-Robert_Guiskard__Fragment_.xml,"Und irr ich nicht,
                                    Hör ich im Zelt auch seine Tritte schon.",68,163,character_speech,0,3,,HELENA.,HELENA.,5.0,UNKNOWN,abhorrence,negative,emotions of rejection
63,63,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Ab.",0,40,stage_direction,0,3,speech_part,,,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
64,64,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                 Die Vorigen ohne Helena.",0,58,stage_direction,0,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation
65,65,TextGrid/-Robert_Guiskard__Fragment_.xml,Seltsam!,0,8,character_speech,0,4,,DER GREIS.,DER GREIS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
66,66,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Jetzt hört sie seinen Tritt im Zelte,
                                    Und eben lag er noch im festen Schlaf.",0,149,character_speech,0,4,,DER ERSTE KRIEGER.,DER ERSTE KRIEGER.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
67,67,TextGrid/-Robert_Guiskard__Fragment_.xml,"Es schien, sie wünschte unsrer los zu sein.",0,43,character_speech,0,4,,DER ZWEITE.,DER ZWEITE.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
68,68,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Beim Himmel, ja; das sag ich auch.",0,71,character_speech,0,4,,DER DRITTE.,DER DRITTE.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
69,69,TextGrid/-Robert_Guiskard__Fragment_.xml,"Sie ging
                                    
                                       
Um diesen Wunsch herum, mit Worten wedelnd:
                                    Mir fiel das Sprichwort ein vom heißen Brei.",72,282,character_speech,0,4,,DER DRITTE.,DER DRITTE.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
70,70,TextGrid/-Robert_Guiskard__Fragment_.xml,"– Und sonst schien es, sie wünschte, daß wir nahten.",0,52,character_speech,0,4,,DER GREIS.,DER GREIS.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
71,71,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                 Ein Normann tritt auf.",0,56,stage_direction,0,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation
72,72,TextGrid/-Robert_Guiskard__Fragment_.xml,Die Vorigen.,57,69,stage_direction,0,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation
73,73,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    dem Greise winkend.",0,56,stage_direction,0,5,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
74,74,TextGrid/-Robert_Guiskard__Fragment_.xml,Armin!,0,6,character_speech,0,5,,DER NORMANN,DER NORMANN,1.0,UNKNOWN,being moved,being moved,being moved
75,75,TextGrid/-Robert_Guiskard__Fragment_.xml,"Gott grüß dich, Franz!",0,22,character_speech,0,5,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,joy,positive,emotions of pleasure
76,76,TextGrid/-Robert_Guiskard__Fragment_.xml,Was gibt's?,23,34,character_speech,0,5,,DER GREIS.,DER GREIS.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
77,77,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    dem ersten Krieger, ebenso.",0,64,stage_direction,0,5,speech_part,,,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
78,78,TextGrid/-Robert_Guiskard__Fragment_.xml,Marin!,0,6,character_speech,0,5,,DER NORMANN,DER NORMANN,3.0,UNKNOWN,being moved,being moved,being moved
79,79,TextGrid/-Robert_Guiskard__Fragment_.xml,Bringst du was Neues?,0,21,character_speech,0,5,,DER ERSTE KRIEGER.,DER ERSTE KRIEGER.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
80,80,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    – Einen Gruß von Hause.",0,60,character_speech,0,5,,DER NORMANN.,DER NORMANN.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
81,81,TextGrid/-Robert_Guiskard__Fragment_.xml,Ein Wandrer aus Kalabrien kam an.,97,130,character_speech,0,5,,DER NORMANN.,DER NORMANN.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
82,82,TextGrid/-Robert_Guiskard__Fragment_.xml,So!,0,3,character_speech,0,5,,DER GREIS.,DER GREIS.,6.0,UNKNOWN,being moved,being moved,being moved
83,83,TextGrid/-Robert_Guiskard__Fragment_.xml,aus Neapel?,4,15,character_speech,0,5,,DER GREIS.,DER GREIS.,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation
84,84,TextGrid/-Robert_Guiskard__Fragment_.xml,– Was siehst du so verstört dich um!,0,36,character_speech,0,5,,DER ERSTE KRIEGER.,DER ERSTE KRIEGER.,7.0,UNKNOWN,being moved,being moved,being moved
85,85,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    die beiden Männer bei der Hand fassend.",0,76,stage_direction,0,5,speech_part,,,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation
86,86,TextGrid/-Robert_Guiskard__Fragment_.xml,Verstört?,0,9,character_speech,0,5,,DER NORMANN,DER NORMANN,8.0,UNKNOWN,being moved,being moved,being moved
87,87,TextGrid/-Robert_Guiskard__Fragment_.xml,Ihr seid wohl toll?,10,29,character_speech,0,5,,DER NORMANN,DER NORMANN,8.0,UNKNOWN,anger,negative,emotions of rejection
88,88,TextGrid/-Robert_Guiskard__Fragment_.xml,Ich bin vergnügt.,30,47,character_speech,0,5,,DER NORMANN,DER NORMANN,8.0,UNKNOWN,joy,positive,emotions of pleasure
89,89,TextGrid/-Robert_Guiskard__Fragment_.xml,Mann!,0,5,character_speech,0,5,,DER GREIS.,DER GREIS.,9.0,UNKNOWN,anger,negative,emotions of rejection
90,90,TextGrid/-Robert_Guiskard__Fragment_.xml,Deine Lipp ist bleich.,6,28,character_speech,0,5,,DER GREIS.,DER GREIS.,9.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
91,91,TextGrid/-Robert_Guiskard__Fragment_.xml,Was fehlt dir?,29,43,character_speech,0,5,,DER GREIS.,DER GREIS.,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation
92,92,TextGrid/-Robert_Guiskard__Fragment_.xml,Rede!,44,49,character_speech,0,5,,DER GREIS.,DER GREIS.,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation
93,93,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    nachdem er sich wieder umgesehen.",0,70,stage_direction,0,5,speech_part,,,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation
94,94,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Hört.",0,42,character_speech,0,5,,DER NORMANN,DER NORMANN,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation
95,95,TextGrid/-Robert_Guiskard__Fragment_.xml,"Aber was ihr hört, auch nicht mit Mienen
                                    Antwortet ihr, viel weniger mit Worten.",43,159,character_speech,0,5,,DER NORMANN,DER NORMANN,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation
96,96,TextGrid/-Robert_Guiskard__Fragment_.xml,"Mensch, du bist fürchterlich.",0,29,character_speech,0,5,,DER GREIS.,DER GREIS.,11.0,UNKNOWN,anger,negative,emotions of rejection
97,97,TextGrid/-Robert_Guiskard__Fragment_.xml,Was ist geschehn?,30,47,character_speech,0,5,,DER GREIS.,DER GREIS.,11.0,UNKNOWN,being moved,being moved,being moved
98,98,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    laut zu dem Volk, das ihn beobachtet.",0,74,stage_direction,0,5,speech_part,,,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation
99,99,TextGrid/-Robert_Guiskard__Fragment_.xml,"Nun, wie auch steht's?",0,22,character_speech,0,5,,DER NORMANN,DER NORMANN,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation
100,100,TextGrid/-Robert_Guiskard__Fragment_.xml,"Der Herzog kommt, ihr Freunde?",23,53,character_speech,0,5,,DER NORMANN,DER NORMANN,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation
101,101,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    aus dem Haufen.",0,52,stage_direction,0,5,speech_part,,,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation
102,102,TextGrid/-Robert_Guiskard__Fragment_.xml,"Ja, wir erhoffen's.",0,19,character_speech,0,5,,EINER,EINER,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation
103,103,TextGrid/-Robert_Guiskard__Fragment_.xml,Die Kaiserin will ihn rufen.,0,28,character_speech,0,5,,EIN ANDRER.,EIN ANDRER.,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation
104,104,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    geheimnisvoll, indem er die beiden Männer vorführt.",0,88,stage_direction,0,5,speech_part,,,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation
105,105,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Da ich die Wache heut um Mitternacht,
                                    Am Eingang hier des Guiskardszeltes halte,
                                    Fängt's plötzlich jammervoll zu stöhnen drin,
                                    
                                       
Zu ächzen an, als haucht' ein kranker Löwe
                                    Die Seele von sich.",0,411,character_speech,0,5,,DER NORMANN,DER NORMANN,15.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
106,106,TextGrid/-Robert_Guiskard__Fragment_.xml,"Drauf sogleich beginnt
                                    Ein ängstlich heftig Treiben, selber wecket
                                    Die Herzogin sich einen Knecht, der schnell
                                    Die Kerzenstöcke zündet, dann hinaus
                                    Stürzt aus dem Zelt.",412,724,character_speech,0,5,,DER NORMANN,DER NORMANN,15.0,UNKNOWN,fear,negative,emotions of anxiety
