,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1685,1685,1685,TextGrid/-Liberata.xml,"
                                       
                                          Io Triumff weil nicht nur Liberat /
                                       
                                          Auch Selbst Alphons nebst seinem  
                                          Reiche hat
                                       
                                       
                                          Den Purpur-Rock des Glaubens  
                                          angeleget /
                                       
                                          Wodurch des Satans Macht
                                       
                                       
                                          Glückseelig wird verlacht /
                                       
                                          Hingegen Fried und Wonn' im  
                                          Sternen-Saal erreget!",0,928,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1686,1686,1686,TextGrid/-Liberata.xml,3.,0,2,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1687,1687,1687,TextGrid/-Liberata.xml,"
                                       
                                          Io Triumff!",0,94,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1688,1688,1688,TextGrid/-Liberata.xml,"So wird mein Reich  
                                          vermehrt /
                                       
                                          Mit welchem mich mein Bräutigam  
                                          beehrt!",95,334,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1689,1689,1689,TextGrid/-Liberata.xml,"So wird erqvickt das Heer der  
                                          Seraphinen /
                                       
                                          Die stets der Märtrer Schaar
                                       
                                       
                                          Bey jhrer Todten-Bahr
                                       
                                       
                                          Mit einem Lorber-Krantz und  
                                          Palmen-Zweige dinen!",504,1060,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
1690,1690,1690,TextGrid/-Liberata.xml,4.,0,2,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1691,1691,1691,TextGrid/-Liberata.xml,"
                                       
                                          Io Triumff!",0,94,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1692,1692,1692,TextGrid/-Liberata.xml,"Mich dünckt ich sehe  
                                          schon /
                                       
                                          Wie LEOPOLD auff seinem goldnen  
                                          Thron
                                       
                                       
                                          Der Fromme Fürst und Spigel aller  
                                          Kayserg
                                       
                                       
                                          Der Heyden grosse Macht
                                       
                                       
                                          Und Pfauen-gleiche Pracht
                                       
                                       
                                          Zu Christo bringen wird durch  
                                          seine Lorber-Reiser!",95,1050,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
1693,1693,1693,TextGrid/-Liberata.xml,5.,0,2,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1694,1694,1694,TextGrid/-Liberata.xml,"
                                       
                                          Io Triumff!",0,94,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1695,1695,1695,TextGrid/-Liberata.xml,"Großmächt'ger  
                                          LEOPOLD!",95,161,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
1696,1696,1696,TextGrid/-Liberata.xml,"Der Starcke GOTT ist deinem  
                                          Zepter hold!",284,368,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
1697,1697,1697,TextGrid/-Liberata.xml,"Der wird auch Dir in diesem  
                                          Glaubenswercke /
                                       
                                          Wodurch ich werd' erfreut /
                                       
                                          Zugleich Dein Thron verneut /
                                       
                                          Verleihen Glück und Sieg und  
                                          Alexanders Stärcke!",491,976,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1698,1698,1698,TextGrid/-Liberata.xml,6.,0,2,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1699,1699,1699,TextGrid/-Liberata.xml,"
                                       
                                          Io Triumff!",0,94,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,joy,positive,emotions of pleasure
1700,1700,1700,TextGrid/-Liberata.xml,"So sige nun Dein Stahl
                                       
                                       
                                          Und schwinge Sich biß zu dem  
                                          Sternen-Saal!",95,326,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1701,1701,1701,TextGrid/-Liberata.xml,"Der Engel Schaar wird Dir Selbst  
                                          helffen streiten /
                                       
                                          So wird ohn alle Müh
                                       
                                       
                                          Den Tempel der SOPHIE
                                       
                                       
                                          Dein JOSEPH mit der Zeit  
                                          Glorwürdiglich beschreiten!",449,1010,character_speech,5,58,,ALPHONSUS.,ALPHONSUS.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
1702,1702,1702,TextGrid/-Liberata.xml,"
                                       Und wird also unter dem Schall der Trompeten und Paucken dieses Schauspil beschlossen.",0,126,stage_direction,5,58,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
