,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1852,1852,1852,TextGrid/-Faust.2.xml,"Vergaßest du, wem ich mich gab zu eigen?",0,40,character_speech,5,31,,FAUST.,FAUST.,3.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1853,1853,1853,TextGrid/-Faust.2.xml,"
                                       O könnt' ich, guter Meister, es vergessen,
                                       Wem ihr euch hingegeben jüngst vermessen!",0,163,character_speech,5,31,,WAGNER.,WAGNER.,4.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1854,1854,1854,TextGrid/-Faust.2.xml,"Laßt uns davon jetzt schweigen;
                                       Es gilt in diesem Augenblick,
                                       Des Schicksals Rad auf andern Pfad zu lenken.",247,432,character_speech,5,31,,WAGNER.,WAGNER.,4.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1855,1855,1855,TextGrid/-Faust.2.xml,"Ihr lehrtet mich, wie man beherrscht das Glück,
                                       So mag man sich beherrscht vom Glücke denken;
                                       Und wart ihr euers Misgeschickes Schmied,
                                       Beschwort ihr auch den bösesten der Geister,
                                       Herr, glaubt, ein gottergebenes Gemüth
                                       Wird endlich selbst der Hölle Meister.",472,925,character_speech,5,31,,WAGNER.,WAGNER.,4.0,UNKNOWN,joy,T,,1802.0,positive,emotions of pleasure
1856,1856,1856,TextGrid/-Faust.2.xml,"Ja; und ich kann nicht glauben,
                                       Daß, was in holdem Sonnenlicht geboren,
                                       Die Finsterniß so gänzlich könne rauben,
                                       Daß es für ewig sei verloren!",965,1224,character_speech,5,31,,WAGNER.,WAGNER.,4.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1857,1857,1857,TextGrid/-Faust.2.xml,"
                                       ihm an die Brust sinkend.",0,65,stage_direction,5,31,speech_part,,,5.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1858,1858,1858,TextGrid/-Faust.2.xml,O Gott!,0,7,character_speech,5,31,,FAUST,FAUST,5.0,UNKNOWN,being moved,T,,1802.0,being moved,being moved
1859,1859,1859,TextGrid/-Faust.2.xml,"
                                       ihn umschlingend.",0,57,stage_direction,5,31,speech_part,,,6.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1860,1860,1860,TextGrid/-Faust.2.xml,"
                                       Mein Geist ist schwach nur gegen euern,
                                       Doch keines Menschen Herzen weicht mein Herz,
                                       Drum laßt mich herzlich euch betheuern,
                                       Ich theile euern Schmerz;
                                       Nur blickt mein Auge noch zum Himmel offen,
                                       Noch hab' ich nicht verlernt zu hoffen,
                                       Wißt ihr, warum?",0,526,character_speech,5,31,,WAGNER,WAGNER,6.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1861,1861,1861,TextGrid/-Faust.2.xml,– weil ich noch glauben kann!,527,556,character_speech,5,31,,WAGNER,WAGNER,6.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1862,1862,1862,TextGrid/-Faust.2.xml,"
                                       Das ist der Bann,
                                       Der aus mich schließt von deinem Frieden!",0,138,character_speech,5,31,,FAUST.,FAUST.,7.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1863,1863,1863,TextGrid/-Faust.2.xml,"
                                       O kommt mit mir, o folget schnell,
                                       Die Himmelslampe leuchtet hell,
                                       Sie zeigt uns des Vertrauens Pfad hienieden.",0,229,character_speech,5,31,,WAGNER.,WAGNER.,8.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1864,1864,1864,TextGrid/-Faust.2.xml,"
                                       in vollem Schmerze.",0,59,stage_direction,5,31,speech_part,,,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1865,1865,1865,TextGrid/-Faust.2.xml,"
                                       Du reinste, theuerste der Seelen,
                                       O wie beschämst du mich!",0,137,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1866,1866,1866,TextGrid/-Faust.2.xml,"Ich kanns dir nicht verhehlen,
                                       Noch schlägt in mir ein Herz, noch fühl' ich Leben,
                                       Noch macht in mir die Menschheit geltend sich;
                                       So lange noch des Daseins Saiten beben,
                                       Ertönt das Lied der Sehnsucht ewiglich.",177,542,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1867,1867,1867,TextGrid/-Faust.2.xml,"O Wagner, könnt' ich ungeschehen machen,
                                       Was, ach!",582,671,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1868,1868,1868,TextGrid/-Faust.2.xml,durch mich gescheh'n!,672,693,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1869,1869,1869,TextGrid/-Faust.2.xml,"Zu spät, du siehst mich an der Hölle Rachen
                                       Ein angebanntes Opfer steh'n:
                                       Ein Athemzug von ihr, ich bin nicht mehr!",733,926,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,despair,T,,1802.0,negative,emotions of anxiety
1870,1870,1870,TextGrid/-Faust.2.xml,Warum noch kam ich in mein Haus?,966,998,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,being moved,T,,1802.0,being moved,being moved
1871,1871,1871,TextGrid/-Faust.2.xml,"Blick' um dich her:
                                       Erkennst du noch die Stelle da?",1038,1128,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1872,1872,1872,TextGrid/-Faust.2.xml,"Hier stand mein Arbeitstisch, du warst mir nah,
                                       Und hörtest lernbegierig auf mein Wort,
                                       Mein Fernrohr stand an jenem Fenster dort,
                                       Wodurch ich in den Himmel sah,
                                       Zu zählen und zu messen in der Ferne
                                       Die ewig unveränderlichen Sterne!",1168,1595,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,friendship,T,,1802.0,positive,emotions of affection
1873,1873,1873,TextGrid/-Faust.2.xml,"Hier war mein Bücherschrank,
                                       Mein Apparat,
                                       Die Werke rings, aus denen früh und spat
                                       In meinem Wissensdurst ich trank!",1679,1913,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1874,1874,1874,TextGrid/-Faust.2.xml,"Und Alles hin nun, Alles, Alles!",1953,1985,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1875,1875,1875,TextGrid/-Faust.2.xml,"In Schutt und Trümmern all mein Eigenthum,
                                       Ringsum
                                       Nichts als ein Schreckensdenkstein meines Falles!",2025,2203,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1876,1876,1876,TextGrid/-Faust.2.xml,"Ein Haus und keine Seele drin,
                                       Kein Gott darin, und Alles hin!",2243,2344,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1877,1877,1877,TextGrid/-Faust.2.xml,"Die ganze Lebensseligkeit,
                                       Die ganze Hoffnung meiner Jugend,
                                       Mein Geist, mein Herz und meine Tugend
                                       In alle Winde hin zerstreut
                                       Und ich am Rande der Verworfenheit!",2384,2703,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1878,1878,1878,TextGrid/-Faust.2.xml,"O Jammer, nicht in Worten zu erfassen,
                                       O unaussprechliche Zerstörung!",2743,2851,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1879,1879,1879,TextGrid/-Faust.2.xml,Weh!,2852,2856,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1880,1880,1880,TextGrid/-Faust.2.xml,"–
                                       Ihr letzten Thränen, die man mir gelassen,
                                       Strömt hin!",2857,2991,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1881,1881,1881,TextGrid/-Faust.2.xml,"Natur, die ewige,
                                       Will den Tribut, der lange vorenthalten;
                                       O, daß mit euch mein Leben strömte hin!",2992,3168,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1882,1882,1882,TextGrid/-Faust.2.xml,"Ihr rastlos thätigen Gewalten,
                                       Sagt mir durch Thränen, daß ein Mensch ich bin.",3208,3325,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1883,1883,1883,TextGrid/-Faust.2.xml,"Ich lern' es jetzt im letzten Augenblicke,
                                       Er ist mir Strafe für mein ganzes Sein,
                                       Indem ich dich zerstücke
                                       O Leben, bin ich dein!",3365,3612,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,abhorrence,T,,1802.0,negative,emotions of rejection
1884,1884,1884,TextGrid/-Faust.2.xml,–,3613,3614,character_speech,5,31,,FAUST,FAUST,9.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1885,1885,1885,TextGrid/-Faust.2.xml,"
                                       Gebt euch nicht so dem Grame hin,
                                       Ihr seid ja noch nicht ganz und gar verlassen,
                                       Traut mir, ob ich gleich selber hülflos bin,
                                       Und suchet euch zu fassen.",0,309,character_speech,5,31,,WAGNER.,WAGNER.,10.0,UNKNOWN,compassion,T,,1802.0,negative,emotions of suffering and empathy
1886,1886,1886,TextGrid/-Faust.2.xml,"Was kann der Mensch nicht, Herr, wenn er besonnen
                                       Berechnet seine Kraft;
                                       Aus euch spricht jetzt des Schmerzes Leidenschaft!",349,550,character_speech,5,31,,WAGNER.,WAGNER.,10.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1887,1887,1887,TextGrid/-Faust.2.xml,"Gewinnt nur Zeit, und Alles ist gewonnen.",590,631,character_speech,5,31,,WAGNER.,WAGNER.,10.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1888,1888,1888,TextGrid/-Faust.2.xml,"
                                       im Wahnsinn.",0,52,stage_direction,5,31,speech_part,,,11.0,UNKNOWN,being moved,T,,1802.0,being moved,being moved
1889,1889,1889,TextGrid/-Faust.2.xml,"
                                       Hast Recht, ich will vertrauen mich der Zeit,
                                       Der lachenden Tochter der Ewigkeit,
                                       Ich will an die Brust ihr sinken,
                                       Mich schmücken mit den Schlangen ihres Haars,
                                       Will ihren süßen Zauberathem trinken,
                                       Auf den Fittigen des Aars,
                                       Der in das Meer des Sonnenlichtes taucht,
                                       Von Himmelslüften umhaucht!",0,609,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,love,T,,1802.0,positive,emotions of affection
1890,1890,1890,TextGrid/-Faust.2.xml,"Ich habe ja selbst das Mittel erfunden,
                                       In seligen Stunden
                                       Gelehrter Abgeschiedenheit.",649,813,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1891,1891,1891,TextGrid/-Faust.2.xml,"Denkst du noch ihrer, Freund?",853,882,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,friendship,T,,1802.0,positive,emotions of affection
1892,1892,1892,TextGrid/-Faust.2.xml,Ich will sie nützen zur Zeit!,922,951,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,joy,T,,1802.0,positive,emotions of pleasure
1893,1893,1893,TextGrid/-Faust.2.xml,"So lange der volle Mond noch scheint,
                                       Die Studirlampe der Welt,
                                       Deren Öl nicht versiegt!",991,1157,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1894,1894,1894,TextGrid/-Faust.2.xml,"Die des Tigers Schlucht erhellt,
                                       Wie's Nestlein, wo sich die Schwalbe wiegt.",1241,1356,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1895,1895,1895,TextGrid/-Faust.2.xml,"Geh, mein Sohn, zur Ruhe; bald
                                       Folg' ich dir nach in die bestimmte Kammer,
                                       In der, wie du gesagt, der Hölle Gewalt
                                       Soll weichen von mir und aller Erdenjammer.",1396,1671,character_speech,5,31,,FAUST,FAUST,11.0,UNKNOWN,despair,T,,1802.0,negative,emotions of anxiety
1896,1896,1896,TextGrid/-Faust.2.xml,"
                                       O nimmermehr
                                       Verlass' ich euch in dieser Stimmung, Herr!",0,135,character_speech,5,31,,WAGNER.,WAGNER.,12.0,UNKNOWN,joy,T,,1802.0,positive,emotions of pleasure
1897,1897,1897,TextGrid/-Faust.2.xml,"
                                       Sah eines Bettlers Bild, an dessen Grabe
                                       Sein Hund vor Gram zu Tode sich geheult;
                                       Seit ich das Bild gesehen habe,
                                       Hat keine Todesangst mich mehr ereilt.",0,309,character_speech,5,31,,FAUST.,FAUST.,13.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1898,1898,1898,TextGrid/-Faust.2.xml,"Mein Hund, du kennst ihn ja?",349,377,character_speech,5,31,,FAUST.,FAUST.,13.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1899,1899,1899,TextGrid/-Faust.2.xml,"Als letzter Freund bleibt meinem Grabe nah,
                                       Wenn auch aus Gram nicht eben.",417,530,character_speech,5,31,,FAUST.,FAUST.,13.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1900,1900,1900,TextGrid/-Faust.2.xml,"
                                       ängstlich umblickend.",0,61,stage_direction,5,31,speech_part,,,14.0,UNKNOWN,fear,T,,1802.0,negative,emotions of anxiety
1901,1901,1901,TextGrid/-Faust.2.xml,"
                                       O Meister, meine Glieder beben
                                       Mir vor Entsetzen, laßt uns fort
                                       Aus diesem Schreckensort
                                       Ins traulich angewohnte Leben!",0,276,character_speech,5,31,,WAGNER,WAGNER,14.0,UNKNOWN,fear,T,,1802.0,negative,emotions of anxiety
1902,1902,1902,TextGrid/-Faust.2.xml,"
                                       Geh nur voraus, ich folge dir von ferne,
                                       Der schöne Mond leiht mir sein Licht,
                                       Und geht er unter, glänzen andre Sterne;
                                       Den Weg verfehlen kann ich nicht.",0,310,character_speech,5,31,,FAUST.,FAUST.,15.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1903,1903,1903,TextGrid/-Faust.2.xml,"
                                       Ihr wollt es?",0,53,character_speech,5,31,,WAGNER.,WAGNER.,16.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1904,1904,1904,TextGrid/-Faust.2.xml,"Nun, so geh' ich denn voran,
                                       Ihr folgt doch also gleich?",54,149,character_speech,5,31,,WAGNER.,WAGNER.,16.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1905,1905,1905,TextGrid/-Faust.2.xml,"
                                       rasch die Phiole leerend.",0,65,stage_direction,5,31,speech_part,,,17.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1906,1906,1906,TextGrid/-Faust.2.xml,Sogleich!,0,9,character_speech,5,31,,FAUST,FAUST,17.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1907,1907,1907,TextGrid/-Faust.2.xml,"
                                       Er wankt und bricht zusammen.",0,69,stage_direction,5,31,speech_part,,,17.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1908,1908,1908,TextGrid/-Faust.2.xml,"
                                       auf ihn zu.",0,51,stage_direction,5,31,speech_part,,,18.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1909,1909,1909,TextGrid/-Faust.2.xml,O ew'ge Macht!,0,14,character_speech,5,31,,WAGNER,WAGNER,18.0,UNKNOWN,joy,T,,1802.0,positive,emotions of pleasure
1910,1910,1910,TextGrid/-Faust.2.xml,"
                                       Starker Wetterschlag, der Sturmwind heult.",0,82,stage_direction,5,31,speech_part,,,18.0,UNKNOWN,suffering,T,,1802.0,negative,emotions of suffering and empathy
1911,1911,1911,TextGrid/-Faust.2.xml,"Willkommen, Nacht –",0,19,character_speech,5,31,,FAUST.,FAUST.,19.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1912,1912,1912,TextGrid/-Faust.2.xml,"Ach, Hülfe, Hülfe!",0,18,character_speech,5,31,,WAGNER.,WAGNER.,20.0,UNKNOWN,fear,T,,1802.0,negative,emotions of anxiety
1913,1913,1913,TextGrid/-Faust.2.xml,O mein theurer Herr!,19,39,character_speech,5,31,,WAGNER.,WAGNER.,20.0,UNKNOWN,"admiration, reverence",T,,1802.0,positive,emotions of affection
1914,1914,1914,TextGrid/-Faust.2.xml,Das Leben nur – das Sterben ist nicht schwer.,0,45,character_speech,5,31,,FAUST.,FAUST.,21.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1915,1915,1915,TextGrid/-Faust.2.xml,"
                                       Er stirbt.",0,50,stage_direction,5,31,speech_part,,,21.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1916,1916,1916,TextGrid/-Faust.2.xml,Ihr sterbt – Gott sei mit euch!,0,31,character_speech,5,31,,WAGNER.,WAGNER.,22.0,UNKNOWN,despair,T,,1802.0,negative,emotions of anxiety
1917,1917,1917,TextGrid/-Faust.2.xml,"
                                       Eilt ab.",0,48,stage_direction,5,31,speech_part,,,22.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1918,1918,1918,TextGrid/-Faust.2.xml,"
                                       Ein Blitzstrahl fährt neben Faust in den Boden.",0,87,stage_direction,5,31,speech_part,,,22.0,UNKNOWN,being moved,T,,1802.0,being moved,being moved
1919,1919,1919,TextGrid/-Faust.2.xml,Posaunenstoß.,88,101,stage_direction,5,31,speech_part,,,22.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1920,1920,1920,TextGrid/-Faust.2.xml,"Ein Schatten schießt aus dem Hintergrunde auf die Leiche hervor; in diesem Augenblicke erhebt sich am Haupte die leuchtende Gestalt Juanito's, einen Palmzweig ausstreckend.",102,274,stage_direction,5,31,speech_part,,,22.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
1921,1921,1921,TextGrid/-Faust.2.xml,"Orgeltöne erschallen fernher, der Schatten versinkt.",275,327,stage_direction,5,31,speech_part,,,22.0,UNKNOWN,no_annotation,T,,1802.0,no_annotation,no_annotation
