,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
608,608,608,GerDracor/heine-william-ratcliff.xml,"
            Das ist er!",0,24,character_speech,1,4,,MARIA,#maria,137.0,FEMALE,no_annotation,no_annotation,no_annotation
609,609,609,GerDracor/heine-william-ratcliff.xml,"Und lustig, und verträglich, und ein Mann!",37,79,character_speech,1,4,,MARIA,#maria,137.0,FEMALE,being moved,being moved,being moved
610,610,610,GerDracor/heine-william-ratcliff.xml,Ist Püppchen auch verliebt?,0,27,character_speech,1,4,,MARGARETE.,#margarete,138.0,FEMALE,love,positive,emotions of affection
611,611,611,GerDracor/heine-william-ratcliff.xml,"
            Verliebt?",0,22,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,love,positive,emotions of affection
612,612,612,GerDracor/heine-william-ratcliff.xml,verliebt?,23,32,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,love,positive,emotions of affection
613,613,613,GerDracor/heine-william-ratcliff.xml,"Oh, das ist dumm.",45,62,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,no_annotation,no_annotation,no_annotation
614,614,614,GerDracor/heine-william-ratcliff.xml,Man muß sich leiden können.,63,90,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,friendship,positive,emotions of affection
615,615,615,GerDracor/heine-william-ratcliff.xml,Man sprach nicht immer so.,0,26,character_speech,1,4,,MARGARETE.,#margarete,140.0,FEMALE,no_annotation,no_annotation,no_annotation
616,616,616,GerDracor/heine-william-ratcliff.xml,Als William Ratcliff –,27,49,character_speech,1,4,,MARGARETE.,#margarete,140.0,FEMALE,no_annotation,no_annotation,no_annotation
617,617,617,GerDracor/heine-william-ratcliff.xml,hält ihr ängstlich den Mund zu.,0,31,stage_direction,1,4,speech_part,,#maria,141.0,FEMALE,fear,negative,emotions of anxiety
618,618,618,GerDracor/heine-william-ratcliff.xml,"
            Oh, bitte, bitte, bitte, sprich nicht aus
            Den bösen Namen, es ist Nacht und spät –",0,107,character_speech,1,4,,MARIA,#maria,141.0,FEMALE,fear,negative,emotions of anxiety
619,619,619,GerDracor/heine-william-ratcliff.xml,Mein Püppchen war verliebt.,0,27,character_speech,1,4,,MARGARETE.,#margarete,142.0,FEMALE,love,positive,emotions of affection
620,620,620,GerDracor/heine-william-ratcliff.xml,"
            Ach nein!",0,22,character_speech,1,4,,MARIA.,#maria,143.0,FEMALE,no_annotation,no_annotation,no_annotation
621,621,621,GerDracor/heine-william-ratcliff.xml,"Im Anfang,
            Da schien er lämmchensanft, und sein Gesicht,
            Das schien mir so bekannt, und seine Stimme
            Klang mir so weich, und auch sein Odem
            Tat meiner Wange heimlich wohl, sein Auge,
            Das schaute gar zu spaßhaft lieb und fromm –",23,310,character_speech,1,4,,MARIA.,#maria,143.0,FEMALE,love,positive,emotions of affection
622,622,622,GerDracor/heine-william-ratcliff.xml,Zusammenschauernd.,0,18,stage_direction,1,4,speech_part,,#maria,143.0,FEMALE,being moved,being moved,being moved
623,623,623,GerDracor/heine-william-ratcliff.xml,"
            Doch plötzlich sah er aus wie ein Gespenst,
            So blaß, so starr und wild verzerrt und blutig,
            Und drohend grimm, als wollt er mich ermorden –
            Er sah fast ähnlich jenem Nebelmann,
            Der oft im Traum die Arme nach mir ausstreckt,
            Und mich so lang entsetzlich zärtlich anschaut,
            Bis daß ich selbst ein luft'ges Bildnis werde,
            Und neblicht selbst ausbreite meine Arme.",0,457,character_speech,1,4,,MARIA.,#maria,143.0,FEMALE,fear,negative,emotions of anxiety
624,624,624,GerDracor/heine-william-ratcliff.xml,"
            Du bist doch just wie deine sel'ge Mutter;
            Sie tat so bös, und doch wie eine Katz'
            War sie verliebt in Ratcliff –",0,150,character_speech,1,4,,MARGARETE.,#margarete,144.0,FEMALE,love,positive,emotions of affection
625,625,625,GerDracor/heine-william-ratcliff.xml,"Wie, in Ratcliff?",0,17,character_speech,1,4,,MARIA.,#maria,145.0,FEMALE,no_annotation,no_annotation,no_annotation
626,626,626,GerDracor/heine-william-ratcliff.xml,"
            In Edward Ratcliff, William Ratcliffs Vater –
            Oh, deine Mutter war so hübsch, so hübsch!",0,113,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
627,627,627,GerDracor/heine-william-ratcliff.xml,Sie hieß Schön-Betty.,126,147,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
628,628,628,GerDracor/heine-william-ratcliff.xml,"Locken hatte sie
            Wie pures Gold, und Händ' wie Marmelstein,
            Und Augen – Oh, die kannte Edward Ratcliff!",148,275,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,"admiration, reverence",positive,emotions of affection
629,629,629,GerDracor/heine-william-ratcliff.xml,"Der sah den ganzen Tag hinein, und hat
            Sich fast die eignen Augen ausgeguckt –
            Und singen konnt sie wie die Nachtigall;
            Und wenn sie an dem Herde saß und sang:",288,483,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
630,630,630,GerDracor/heine-william-ratcliff.xml,Sie singt.,0,10,stage_direction,1,4,speech_part,,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
631,631,631,GerDracor/heine-william-ratcliff.xml,"
             »Was ist von Blut dein Schwert so rot, Edward?",0,60,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
632,632,632,GerDracor/heine-william-ratcliff.xml,"Edward?«
            So blieb die Köchin stillstehn, und der Braten
            Verbrannte jedesmal – Ach Gott!",61,172,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,suffering,negative,emotions of suffering and empathy
633,633,633,GerDracor/heine-william-ratcliff.xml,"ich wollte,
            Ich hätt ihr nie das böse Lied gelehrt.",173,236,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,anger,negative,emotions of rejection
634,634,634,GerDracor/heine-william-ratcliff.xml,–,237,238,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,no_annotation,no_annotation,no_annotation
635,635,635,GerDracor/heine-william-ratcliff.xml,Sie weint.,0,10,stage_direction,1,4,speech_part,,#margarete,146.0,FEMALE,suffering,negative,emotions of suffering and empathy
636,636,636,GerDracor/heine-william-ratcliff.xml,"Oh, liebe Margarete, o erzähl mir das.",0,38,character_speech,1,4,,MARIA.,#maria,147.0,FEMALE,no_annotation,no_annotation,no_annotation
637,637,637,GerDracor/heine-william-ratcliff.xml,"
            Schön-Betty, deine Mutter, saß allein
            Und sang: –",0,74,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,no_annotation,no_annotation,no_annotation
638,638,638,GerDracor/heine-william-ratcliff.xml,Sie singt.,0,10,stage_direction,1,4,speech_part,,#margarete,148.0,FEMALE,no_annotation,no_annotation,no_annotation
639,639,639,GerDracor/heine-william-ratcliff.xml,"
            »Wie ist von Blut dein Schwert so rot,
            Edward?",0,71,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,no_annotation,no_annotation,no_annotation
640,640,640,GerDracor/heine-william-ratcliff.xml,"Edward?« –
            Da sprang ins Zimmer plötzlich Edward Ratcliff,
            Und sang im selben Tone trotzig weiter: –",72,196,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,anger,negative,emotions of rejection
641,641,641,GerDracor/heine-william-ratcliff.xml,Sie singt.,0,10,stage_direction,1,4,speech_part,,#margarete,148.0,FEMALE,no_annotation,no_annotation,no_annotation
642,642,642,GerDracor/heine-william-ratcliff.xml,"
            »Ich habe geschlagen mein Liebchen tot –
            Mein Liebchen war so schön, oh!«
            Da hat Schön-Betty sich so sehr entsetzt,
            Daß sie den armen, wilden Edward nimmer
            Wollt wiedersehn; und um ihn noch zu ärgern,
            Heiratete sie deinen Vater.",0,301,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,suffering,negative,emotions of suffering and empathy
643,643,643,GerDracor/heine-william-ratcliff.xml,"Edward Ratcliff,
            Der wurde toll vor Wut, und um zu zeigen,
            Daß er Schön-Betty leicht entbehren könne,
            Nahm er zur Frau, ganz aus Verzweiflungstrotz,
            Lord Campbels Jenny, und der William Ratcliff,
            Das ist der Sohn aus dieser tollen Ehe.",302,597,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,anger,negative,emotions of rejection
644,644,644,GerDracor/heine-william-ratcliff.xml,Die arme Mutter!,0,16,character_speech,1,4,,MARIA.,#maria,149.0,FEMALE,compassion,negative,emotions of suffering and empathy
645,645,645,GerDracor/heine-william-ratcliff.xml,"
            Ei, Schön-Betty war
            Ein eigensinnig Ding.",0,66,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,being moved,being moved,being moved
646,646,646,GerDracor/heine-william-ratcliff.xml,"Ein ganzes Jahr lang
            Hat sie den Namen Ratcliff nie genannt.",67,139,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,no_annotation,no_annotation,no_annotation
647,647,647,GerDracor/heine-william-ratcliff.xml,"Doch wie zum zweitenmal Oktober kam –
            Ich glaub, es war just Ratcliffs Namenstag –,
            Da frug sie, wie von ungefähr: »Margarete,
             Hast du von Edward nichts gehört?« – »Oh«, sagt ich,
            »Der hat die Jenny Campbel sich zur Frau
            Genommen.« – »Campbels Jenny?« rief Schön-Betty,
            Und wurde blaß und rot, und bitterlich
            Fing sie zu weinen an – dich hielt ich just
            Im Schoß, Marie, drei Monat' warst du alt –
            Und du fingst auch zu weinen an – und ich,
            Um nur Schön-Bettys Tränen fortzuschwatzen,
            Erzählte ihr: der Edward könne doch nicht
            Ablassen von Schön-Betty, Tag und Nacht
            Säh man ihn schleichen hier ums Schloß, man sähe,
            Wie er die Arme nach Schön-Bettys Fenster
            Sehnsüchtig ausstreckt.",152,1014,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,suffering,negative,emotions of suffering and empathy
648,648,648,GerDracor/heine-william-ratcliff.xml,"– »Oh, das wußt ich längst!«
            Rief jetzt Schön-Betty lachend; hastig flog sie
            Ans Fenster, streckte aus die Arm' nach Edward –
            Oh, das war schlimm, Mac-Gregor sah das just,
            Dein eifersücht'ger Vater –",1015,1262,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,no_annotation,no_annotation,no_annotation
649,649,649,GerDracor/heine-william-ratcliff.xml,Hält erschrocken ein.,0,21,stage_direction,1,4,speech_part,,#margarete,150.0,FEMALE,fear,negative,emotions of anxiety
650,650,650,GerDracor/heine-william-ratcliff.xml,"Nun, und da?",0,12,character_speech,1,4,,MARIA.,#maria,151.0,FEMALE,no_annotation,no_annotation,no_annotation
651,651,651,GerDracor/heine-william-ratcliff.xml,Erzähl doch weiter.,13,32,character_speech,1,4,,MARIA.,#maria,151.0,FEMALE,no_annotation,no_annotation,no_annotation
652,652,652,GerDracor/heine-william-ratcliff.xml,"Nun, und da ist's aus.",0,22,character_speech,1,4,,MARGARETE.,#margarete,152.0,FEMALE,no_annotation,no_annotation,no_annotation
653,653,653,GerDracor/heine-william-ratcliff.xml,Erzähl doch weiter.,0,19,character_speech,1,4,,MARIA.,#maria,153.0,FEMALE,no_annotation,no_annotation,no_annotation
654,654,654,GerDracor/heine-william-ratcliff.xml,ängstlich.,0,10,stage_direction,1,4,speech_part,,#margarete,154.0,FEMALE,fear,negative,emotions of anxiety
655,655,655,GerDracor/heine-william-ratcliff.xml,"
            Nun, am andern Morgen
            Lag, bei der alten Schloßmau'r, tot und blutig
            Der Edward Ratcliff –",0,127,character_speech,1,4,,MARGARETE,#margarete,154.0,FEMALE,no_annotation,no_annotation,no_annotation
656,656,656,GerDracor/heine-william-ratcliff.xml,Und die arme Mutter?,0,20,character_speech,1,4,,MARIA.,#maria,155.0,FEMALE,compassion,negative,emotions of suffering and empathy
657,657,657,GerDracor/heine-william-ratcliff.xml,"Je nun, die starb, vor Schreck, drei Tage drauf.",0,48,character_speech,1,4,,MARGARETE.,#margarete,156.0,FEMALE,fear,negative,emotions of anxiety
658,658,658,GerDracor/heine-william-ratcliff.xml,O das ist gräßlich!,0,19,character_speech,1,4,,MARIA.,#maria,157.0,FEMALE,anger,negative,emotions of rejection
659,659,659,GerDracor/heine-william-ratcliff.xml,"im kalten, höhnischen Wahnsinntone.",0,35,stage_direction,1,4,speech_part,,#margarete,158.0,FEMALE,abhorrence,negative,emotions of rejection
660,660,660,GerDracor/heine-william-ratcliff.xml,"
            Hättest du erst selbst
            Gesehn mit deinen kleinen Augen, Püppchen,
             Wie an der Schloßmau'r Edward Ratcliff lag –
            Hu, hu, das blut'ge Bild klebt mir im Kopf!",0,204,character_speech,1,4,,MARGARETE,#margarete,158.0,FEMALE,suffering,negative,emotions of suffering and empathy
661,661,661,GerDracor/heine-william-ratcliff.xml,"Und weil ich weiß, wer ihn erschlagen hat,
            Und weil ich das niemanden sagen darf,
            Und weil ich toll bin – hu!",217,350,character_speech,1,4,,MARGARETE,#margarete,158.0,FEMALE,joy,positive,emotions of pleasure
662,662,662,GerDracor/heine-william-ratcliff.xml,"kann ich nicht schlafen,
            Und überall seh ich den Edward Ratcliff,
            Den bleichen, blutigen, mit seinen starren,
            Dolchspitzen Augen, mit dem Zeigefinger
            Gespenstisch aufgehoben, langsam schreitend –",351,594,character_speech,1,4,,MARGARETE,#margarete,158.0,FEMALE,suffering,negative,emotions of suffering and empathy
663,663,663,GerDracor/heine-william-ratcliff.xml,"William Ratcliff, bleich, verstört und blutig, tritt herein.",0,60,stage_direction,1,4,speech_part,,#margarete,158.0,FEMALE,despair,negative,emotions of anxiety
664,664,664,GerDracor/heine-william-ratcliff.xml,Die Vorigen.,0,12,stage_direction,1,4,speech_part,,#margarete,158.0,FEMALE,no_annotation,no_annotation,no_annotation
665,665,665,GerDracor/heine-william-ratcliff.xml,wild aufschreiend.,0,18,stage_direction,1,4,speech_part,,#margarete,159.0,FEMALE,being moved,being moved,being moved
666,666,666,GerDracor/heine-william-ratcliff.xml,"Jesus Marie, der tote Edward Ratcliff!",0,38,character_speech,1,4,,MARGARETE,#margarete,159.0,FEMALE,despair,negative,emotions of anxiety
667,667,667,GerDracor/heine-william-ratcliff.xml,"Sie kauert nieder in einer Ecke des Zimmers und bleibt dort starr und regungslos
            sitzen.",0,100,stage_direction,1,4,speech_part,,#margarete,159.0,FEMALE,being moved,being moved,being moved
668,668,668,GerDracor/heine-william-ratcliff.xml,aufschreiend.,0,13,stage_direction,1,4,speech_part,,#maria,160.0,FEMALE,fear,negative,emotions of anxiety
669,669,669,GerDracor/heine-william-ratcliff.xml,Entsetzlicher!,0,14,character_speech,1,4,,MARIA,#maria,160.0,FEMALE,despair,negative,emotions of anxiety
670,670,670,GerDracor/heine-william-ratcliff.xml,Bringst du mir Douglas' Ring?,15,44,character_speech,1,4,,MARIA,#maria,160.0,FEMALE,no_annotation,no_annotation,no_annotation
671,671,671,GerDracor/heine-william-ratcliff.xml,bitter lachend.,0,15,stage_direction,1,4,speech_part,,#ratcliff,161.0,MALE,Schadenfreude,positive,emotions of pleasure
672,672,672,GerDracor/heine-william-ratcliff.xml,"
            Das Karussell, das Ringestechen, ist
            Jetzt aus.",0,72,character_speech,1,4,,RATCLIFF,#ratcliff,161.0,MALE,no_annotation,no_annotation,no_annotation
673,673,673,GerDracor/heine-william-ratcliff.xml,"Zwei Ringe stach ich, doch der dritte
            Wollt sich nicht stechen lassen, und ich stürzte
            Hinunter von dem Holzpferd.",73,211,character_speech,1,4,,RATCLIFF,#ratcliff,161.0,MALE,no_annotation,no_annotation,no_annotation
674,674,674,GerDracor/heine-william-ratcliff.xml,plötzlich im vertraulich ängstlichen Tone.,0,42,stage_direction,1,4,speech_part,,#maria,162.0,FEMALE,fear,negative,emotions of anxiety
675,675,675,GerDracor/heine-william-ratcliff.xml,"
            William!",0,21,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,being moved,being moved,being moved
676,676,676,GerDracor/heine-william-ratcliff.xml,William!,22,30,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,being moved,being moved,being moved
677,677,677,GerDracor/heine-william-ratcliff.xml,Du blutest ja.,43,57,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,suffering,negative,emotions of suffering and empathy
678,678,678,GerDracor/heine-william-ratcliff.xml,"Komm her, ich will die Wunde
            Verbinden.",58,109,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
679,679,679,GerDracor/heine-william-ratcliff.xml,–,110,111,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
680,680,680,GerDracor/heine-william-ratcliff.xml,Sie zerreißt ihren weißen Hochzeitschleier.,0,43,stage_direction,1,4,speech_part,,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
681,681,681,GerDracor/heine-william-ratcliff.xml,–,44,45,stage_direction,1,4,speech_part,,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
682,682,682,GerDracor/heine-william-ratcliff.xml,"
            Gott!",0,18,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,being moved,being moved,being moved
683,683,683,GerDracor/heine-william-ratcliff.xml,Wo bin ich?,19,30,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
684,684,684,GerDracor/heine-william-ratcliff.xml,"Böser William –
            Nein, du bist Edward, ich, ich bin Schön-Betty –
            Dein armer Kopf ist blutig, und der mein'ge
            Ist so verwirrt – Ich weiß nicht, was ich tu –
            Komm her; wenn du mich liebhast, kniee nieder –",31,282,character_speech,1,4,,MARIA,#maria,162.0,FEMALE,being moved,being moved,being moved
685,685,685,GerDracor/heine-william-ratcliff.xml,Sie will ihm die Kopfwunde verbinden.,0,37,stage_direction,1,4,speech_part,,#maria,162.0,FEMALE,no_annotation,no_annotation,no_annotation
686,686,686,GerDracor/heine-william-ratcliff.xml,stürzt zu ihren Füßen.,0,22,stage_direction,1,4,speech_part,,#ratcliff,163.0,MALE,fear,negative,emotions of anxiety
687,687,687,GerDracor/heine-william-ratcliff.xml,Schmerzhaft zärtlich.,23,44,stage_direction,1,4,speech_part,,#ratcliff,163.0,MALE,suffering,negative,emotions of suffering and empathy
688,688,688,GerDracor/heine-william-ratcliff.xml,"
            Neckt mich ein Traum?",0,34,character_speech,1,4,,RATCLIFF,#ratcliff,163.0,MALE,no_annotation,no_annotation,no_annotation
689,689,689,GerDracor/heine-william-ratcliff.xml,Ich liege vor Marien?,35,56,character_speech,1,4,,RATCLIFF,#ratcliff,163.0,MALE,being moved,being moved,being moved
690,690,690,GerDracor/heine-william-ratcliff.xml,Liege zu ihren Füßen?,69,90,character_speech,1,4,,RATCLIFF,#ratcliff,163.0,MALE,no_annotation,no_annotation,no_annotation
691,691,691,GerDracor/heine-william-ratcliff.xml,"Kleine Füße,
            Seid ihr nicht Nebel, die der Wahnsinn bildet,
            Und die zerrinnen, wenn ich sie umfasse?",91,215,character_speech,1,4,,RATCLIFF,#ratcliff,163.0,MALE,suffering,negative,emotions of suffering and empathy
692,692,692,GerDracor/heine-william-ratcliff.xml,beschwichtigend und ihm den Kopf mit dem Schleier verbindend.,0,61,stage_direction,1,4,speech_part,,#maria,164.0,FEMALE,no_annotation,no_annotation,no_annotation
693,693,693,GerDracor/heine-william-ratcliff.xml,"
            Bleib ruhig.",0,25,character_speech,1,4,,MARIA,#maria,164.0,FEMALE,no_annotation,no_annotation,no_annotation
694,694,694,GerDracor/heine-william-ratcliff.xml,"An den goldnen, hübschen Locken
            Klebt Blut.",26,81,character_speech,1,4,,MARIA,#maria,164.0,FEMALE,"admiration, reverence",positive,emotions of affection
695,695,695,GerDracor/heine-william-ratcliff.xml,Lieg still; du machst mich selber blutig.,82,123,character_speech,1,4,,MARIA,#maria,164.0,FEMALE,anger,negative,emotions of rejection
696,696,696,GerDracor/heine-william-ratcliff.xml,"Ja, wenn du still liegst, küß ich dich aufs Auge.",136,185,character_speech,1,4,,MARIA,#maria,164.0,FEMALE,love,positive,emotions of affection
697,697,697,GerDracor/heine-william-ratcliff.xml,Sie küßt ihn.,0,13,stage_direction,1,4,speech_part,,#maria,164.0,FEMALE,love,positive,emotions of affection
698,698,698,GerDracor/heine-william-ratcliff.xml,"
            Mir ist die Nacht vom Auge fortgeküßt;
            Die Sonne kann ich wieder sehn – Maria!",0,103,character_speech,1,4,,RATCLIFF.,#ratcliff,165.0,MALE,joy,positive,emotions of pleasure
699,699,699,GerDracor/heine-william-ratcliff.xml,wie aus einem Traume aufgeschreckt.,0,35,stage_direction,1,4,speech_part,,#maria,166.0,FEMALE,being moved,being moved,being moved
700,700,700,GerDracor/heine-william-ratcliff.xml,Maria?,0,6,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,being moved,being moved,being moved
701,701,701,GerDracor/heine-william-ratcliff.xml,Und du bist auch der William Ratcliff?,7,45,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,being moved,being moved,being moved
702,702,702,GerDracor/heine-william-ratcliff.xml,Hält sich die Augen zu.,0,23,stage_direction,1,4,speech_part,,#maria,166.0,FEMALE,no_annotation,no_annotation,no_annotation
703,703,703,GerDracor/heine-william-ratcliff.xml,O das ist gar zu traurig!,0,25,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,suffering,negative,emotions of suffering and empathy
704,704,704,GerDracor/heine-william-ratcliff.xml,–,26,27,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,no_annotation,no_annotation,no_annotation
705,705,705,GerDracor/heine-william-ratcliff.xml,Schaudernd.,0,11,stage_direction,1,4,speech_part,,#maria,166.0,FEMALE,being moved,being moved,being moved
706,706,706,GerDracor/heine-william-ratcliff.xml,–,12,13,stage_direction,1,4,speech_part,,#maria,166.0,FEMALE,no_annotation,no_annotation,no_annotation
707,707,707,GerDracor/heine-william-ratcliff.xml,Fort!,0,5,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,no_annotation,no_annotation,no_annotation
708,708,708,GerDracor/heine-william-ratcliff.xml,geh fort!,6,15,character_speech,1,4,,MARIA,#maria,166.0,FEMALE,abhorrence,negative,emotions of rejection
709,709,709,GerDracor/heine-william-ratcliff.xml,springt auf und umschlingt sie.,0,31,stage_direction,1,4,speech_part,,#ratcliff,167.0,MALE,love,positive,emotions of affection
710,710,710,GerDracor/heine-william-ratcliff.xml,"
            Ich weiche nicht!",0,30,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,anger,negative,emotions of rejection
711,711,711,GerDracor/heine-william-ratcliff.xml,"Ich hab dich lieb, Maria,
            Und du hast William lieb –",31,95,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,love,positive,emotions of affection
712,712,712,GerDracor/heine-william-ratcliff.xml,Vertraulich.,0,12,stage_direction,1,4,speech_part,,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
713,713,713,GerDracor/heine-william-ratcliff.xml,–,13,14,stage_direction,1,4,speech_part,,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
714,714,714,GerDracor/heine-william-ratcliff.xml,"
            Im Traum hast du's
            Mir oft gesagt.",0,59,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
715,715,715,GerDracor/heine-william-ratcliff.xml,"Weißt du, wir sehn uns ähnlich?",60,91,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
716,716,716,GerDracor/heine-william-ratcliff.xml,Schau in den Spiegel.,104,125,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
717,717,717,GerDracor/heine-william-ratcliff.xml,Er führt sie an einen Spiegel und zeigt nach beiden Spiegelbildern.,0,67,stage_direction,1,4,speech_part,,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
718,718,718,GerDracor/heine-william-ratcliff.xml,"
            Deine Züge sind
            Zwar schöner, edler, reiner als die mein'gen;
            Doch sind sie ihnen ähnlich.",0,127,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
719,719,719,GerDracor/heine-william-ratcliff.xml,"Diese Lippen
            Umzuckt derselbe Stolz, derselbe Trotz.",128,192,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,being moved,being moved,being moved
720,720,720,GerDracor/heine-william-ratcliff.xml,Hier sitzt der Leichtsinn ebenso wie dort.,205,247,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,abhorrence,negative,emotions of rejection
721,721,721,GerDracor/heine-william-ratcliff.xml,Sprich mal ein Wörtchen!,260,284,character_speech,1,4,,RATCLIFF,#ratcliff,167.0,MALE,no_annotation,no_annotation,no_annotation
722,722,722,GerDracor/heine-william-ratcliff.xml,sich sträubend.,0,15,stage_direction,1,4,speech_part,,#maria,168.0,FEMALE,being moved,being moved,being moved
723,723,723,GerDracor/heine-william-ratcliff.xml,Laß mich!,0,9,character_speech,1,4,,MARIA,#maria,168.0,FEMALE,no_annotation,no_annotation,no_annotation
724,724,724,GerDracor/heine-william-ratcliff.xml,laß mich!,10,19,character_speech,1,4,,MARIA,#maria,168.0,FEMALE,no_annotation,no_annotation,no_annotation
725,725,725,GerDracor/heine-william-ratcliff.xml,"
            Hörst du?",0,22,character_speech,1,4,,RATCLIFF.,#ratcliff,169.0,MALE,no_annotation,no_annotation,no_annotation
