,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2921,2921,2921,GerDracor/lessing-emilia-galotti.xml,"Sie stirbt, und er legt sie sanft auf den Boden.",0,48,stage_direction,5,8,inner_speech,,#emilia,833.0,FEMALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2922,2922,2922,GerDracor/lessing-emilia-galotti.xml,Zieh hin!,0,9,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,being moved,T,,1772.0,being moved,being moved
2923,2923,2923,GerDracor/lessing-emilia-galotti.xml,"– Nun da, Prinz!",10,26,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2924,2924,2924,GerDracor/lessing-emilia-galotti.xml,Gefällt sie Ihnen noch?,27,50,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2925,2925,2925,GerDracor/lessing-emilia-galotti.xml,Reizt sie noch Ihre Lüste?,51,77,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,love,T,,1772.0,positive,emotions of affection
2926,2926,2926,GerDracor/lessing-emilia-galotti.xml,"Noch,
              in diesem Blute, das wider Sie um Rache schreiet?",78,147,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,abhorrence,T,,1772.0,negative,emotions of rejection
2927,2927,2927,GerDracor/lessing-emilia-galotti.xml,Nach einer Pause.,0,17,stage_direction,5,8,inner_speech,,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2928,2928,2928,GerDracor/lessing-emilia-galotti.xml,"
              Aber Sie erwarten, wo das alles hinaus soll?",0,59,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2929,2929,2929,GerDracor/lessing-emilia-galotti.xml,"Sie erwarten vielleicht, daß ich den
              Stahl wider mich selbst kehren werde, um meine Tat wie eine schale Tragödie zu
              beschließen?",60,216,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2930,2930,2930,GerDracor/lessing-emilia-galotti.xml,– Sie irren sich.,217,234,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2931,2931,2931,GerDracor/lessing-emilia-galotti.xml,Hier!,235,240,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2932,2932,2932,GerDracor/lessing-emilia-galotti.xml,"Indem er ihm den Dolch vor die Füße
                wirft.",0,58,stage_direction,5,8,inner_speech,,#odoardo,834.0,MALE,anger,T,,1772.0,negative,emotions of rejection
2933,2933,2933,GerDracor/lessing-emilia-galotti.xml," Hier liegt er, der blutige Zeuge meines Verbrechens!",0,53,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,despair,T,,1772.0,negative,emotions of anxiety
2934,2934,2934,GerDracor/lessing-emilia-galotti.xml,"Ich gehe und
              liefere mich selbst in das Gefängnis.",54,118,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,abhorrence,T,,1772.0,negative,emotions of rejection
2935,2935,2935,GerDracor/lessing-emilia-galotti.xml,"Ich gehe, und erwarte Sie, als Richter.",119,158,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2936,2936,2936,GerDracor/lessing-emilia-galotti.xml,"– Und
              dann dort – erwarte ich Sie vor dem Richter unser aller!",159,235,character_speech,5,8,,ODOARDO.,#odoardo,834.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2937,2937,2937,GerDracor/lessing-emilia-galotti.xml,"nach einigem Stillschweigen, unter welchem er den Körper mit Entsetzen und
              Verzweiflung betrachtet, zu Marinelli.",0,127,stage_direction,5,8,speech_part,,#der_prinz,835.0,MALE,despair,T,,1772.0,negative,emotions of anxiety
2938,2938,2938,GerDracor/lessing-emilia-galotti.xml,Hier!,0,5,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2939,2939,2939,GerDracor/lessing-emilia-galotti.xml,heb' ihn auf.,6,19,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2940,2940,2940,GerDracor/lessing-emilia-galotti.xml,– Nun?,20,26,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2941,2941,2941,GerDracor/lessing-emilia-galotti.xml,Du bedenkst dich?,27,44,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2942,2942,2942,GerDracor/lessing-emilia-galotti.xml,– Elender!,45,55,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,abhorrence,T,,1772.0,negative,emotions of rejection
2943,2943,2943,GerDracor/lessing-emilia-galotti.xml,–,56,57,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2944,2944,2944,GerDracor/lessing-emilia-galotti.xml,"Indem er ihn den
                Dolch aus der Hand reißt.",0,58,stage_direction,5,8,inner_speech,,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2945,2945,2945,GerDracor/lessing-emilia-galotti.xml," Nein, dein Blut soll mit diesem Blute sich nicht
              mischen.",0,72,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2946,2946,2946,GerDracor/lessing-emilia-galotti.xml,"– Geh, dich auf ewig zu verbergen!",73,107,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2947,2947,2947,GerDracor/lessing-emilia-galotti.xml,– Geh!,108,114,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2948,2948,2948,GerDracor/lessing-emilia-galotti.xml,sag' ich.,115,124,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2949,2949,2949,GerDracor/lessing-emilia-galotti.xml,– Gott!,125,132,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
2950,2950,2950,GerDracor/lessing-emilia-galotti.xml,Gott!,133,138,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,being moved,T,,1772.0,being moved,being moved
2951,2951,2951,GerDracor/lessing-emilia-galotti.xml,"– Ist es,
              zum Unglücke so mancher, nicht genug, daß Fürsten Menschen sind: müssen sich auch noch
              Teufel in ihren Freund verstellen?",139,298,character_speech,5,8,,DER PRINZ,#der_prinz,835.0,MALE,no_annotation,T,,1772.0,no_annotation,no_annotation
