,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
22,22,GerDracor/meisl-orpheus-und-euridice.xml,Die Götter dürften in d'Schul zu ihnen gehn.,0,44,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
23,23,GerDracor/meisl-orpheus-und-euridice.xml,"Sonst war eine Liebschaft genug; aber die Kreaturen,",0,52,character_speech,1,1,,,#jupiter,1.0,MALE,abhorrence,negative,emotions of rejection
24,24,GerDracor/meisl-orpheus-und-euridice.xml,"Wolln 'ne ganze Fabrik, wie von Dutzenduhren.",0,45,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
25,25,GerDracor/meisl-orpheus-und-euridice.xml,"Und mein Weib, die Juno, die Beschützerinn der Ehen,",0,52,character_speech,1,1,,,#jupiter,1.0,MALE,love,positive,emotions of affection
26,26,GerDracor/meisl-orpheus-und-euridice.xml,"Die ist degradirt, die kann ihre Wunder sehen.",0,46,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/meisl-orpheus-und-euridice.xml,Sie könnt' auf eine gute Eh' aus ihren Schätzen,0,47,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/meisl-orpheus-und-euridice.xml,"Ein Prämium von 1000 Dukaten aussetzen,",0,39,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/meisl-orpheus-und-euridice.xml,"Und ich müßt nicht Zevs seyn, wenn ich mich sollt irren,",0,56,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
30,30,GerDracor/meisl-orpheus-und-euridice.xml,Daß mehr als drey Paar drum konkurriren.,0,40,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
31,31,GerDracor/meisl-orpheus-und-euridice.xml,"Und über die drey Paar selbst wär noch manches zu sagen,",0,56,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/meisl-orpheus-und-euridice.xml,Doch still es hat schon sieben Uhr geschlagen.,0,46,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
33,33,GerDracor/meisl-orpheus-und-euridice.xml,"Jetzt muß ich wieder in das Götterkleid kriechen,",0,49,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
34,34,GerDracor/meisl-orpheus-und-euridice.xml,"All meine Referenten kommen bald hergeschlichen,",0,48,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
35,35,GerDracor/meisl-orpheus-und-euridice.xml,Und werden mir wieder die Ohren voll winseln.,0,45,character_speech,1,1,,,#jupiter,1.0,MALE,suffering,negative,emotions of suffering and empathy
36,36,GerDracor/meisl-orpheus-und-euridice.xml,"He Ganymed, Jokus!",0,18,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
37,37,GerDracor/meisl-orpheus-und-euridice.xml,– Wo stecken die Pinseln?,19,44,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
38,38,GerDracor/meisl-orpheus-und-euridice.xml,Wanns nur schon wieder Mittag wär!,0,34,character_speech,1,1,,,#jupiter,1.0,MALE,anger,negative,emotions of rejection
39,39,GerDracor/meisl-orpheus-und-euridice.xml,"Beym Trunk und beym Schmaus,",35,63,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
40,40,GerDracor/meisl-orpheus-und-euridice.xml,Ranzt sich Gott Jupiter doch wieder aus.,0,40,character_speech,1,1,,,#jupiter,1.0,MALE,no_annotation,no_annotation,no_annotation
41,41,GerDracor/meisl-orpheus-und-euridice.xml,Ganymed.,0,8,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
42,42,GerDracor/meisl-orpheus-und-euridice.xml,Jupiter.,9,17,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
43,43,GerDracor/meisl-orpheus-und-euridice.xml,Da bin ich!,0,11,character_speech,1,2,,GANYMED.,#ganymed,2.0,MALE,no_annotation,no_annotation,no_annotation
44,44,GerDracor/meisl-orpheus-und-euridice.xml,Was schaffen Ihro göttlichen Gnaden?,12,48,character_speech,1,2,,GANYMED.,#ganymed,2.0,MALE,"admiration, reverence",positive,emotions of affection
45,45,GerDracor/meisl-orpheus-und-euridice.xml,"
              Meine Schminktiegeln, meine falschen Waden;
              Meine Amtsperücke und mein Göttergewand!",0,113,character_speech,1,2,,JUPITER.,#jupiter,3.0,MALE,despair,negative,emotions of anxiety
46,46,GerDracor/meisl-orpheus-und-euridice.xml,Was nützt ohne Prunkkleid der größte Verstand!,128,174,character_speech,1,2,,JUPITER.,#jupiter,3.0,MALE,no_annotation,no_annotation,no_annotation
47,47,GerDracor/meisl-orpheus-und-euridice.xml,"Auch ein Dummkopf macht Glück in dieser Zeit,
              Steckt er in einem modernen schönen Kleid.",190,292,character_speech,1,2,,JUPITER.,#jupiter,3.0,MALE,joy,positive,emotions of pleasure
48,48,GerDracor/meisl-orpheus-und-euridice.xml,"Den weisesten, aber schlecht gekleideten Mann,
              Sieht nicht einmahl ein Hund, geschweig ein Mensch mehr an.",307,427,character_speech,1,2,,JUPITER.,#jupiter,3.0,MALE,abhorrence,negative,emotions of rejection
49,49,GerDracor/meisl-orpheus-und-euridice.xml,Wahr!,0,5,character_speech,1,2,,GANYMED.,#ganymed,4.0,MALE,no_annotation,no_annotation,no_annotation
50,50,GerDracor/meisl-orpheus-und-euridice.xml,Man sollte jedes Wort in Gold eingraben!,6,46,character_speech,1,2,,GANYMED.,#ganymed,4.0,MALE,abhorrence,negative,emotions of rejection
51,51,GerDracor/meisl-orpheus-und-euridice.xml,"
              Wir wissen etwas Bessers damit zu thun, wenn wirs haben
              Also nur hurtig, du weißt, daß die Götter kommen!",0,134,character_speech,1,2,,JUPITER.,#jupiter,5.0,MALE,no_annotation,no_annotation,no_annotation
52,52,GerDracor/meisl-orpheus-und-euridice.xml,"
              Ich möchte gern – aber – ich bin so beklommen!",0,61,character_speech,1,2,,GANYMED.,#ganymed,6.0,MALE,suffering,negative,emotions of suffering and empathy
53,53,GerDracor/meisl-orpheus-und-euridice.xml,Als hätt ich heut lauter Moschus und Kampfer eingenommen.,76,133,character_speech,1,2,,GANYMED.,#ganymed,6.0,MALE,no_annotation,no_annotation,no_annotation
54,54,GerDracor/meisl-orpheus-und-euridice.xml,Die Kleider –,148,161,character_speech,1,2,,GANYMED.,#ganymed,6.0,MALE,no_annotation,no_annotation,no_annotation
55,55,GerDracor/meisl-orpheus-und-euridice.xml,"
              Hast du's etwa gar versetzt?",0,43,character_speech,1,2,,JUPITER.,#jupiter,7.0,MALE,no_annotation,no_annotation,no_annotation
56,56,GerDracor/meisl-orpheus-und-euridice.xml,Oder zum Ball ausg'liehen?,58,84,character_speech,1,2,,JUPITER.,#jupiter,7.0,MALE,no_annotation,no_annotation,no_annotation
57,57,GerDracor/meisl-orpheus-und-euridice.xml,"
              Fassen Sie Sich jetzt.",0,37,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,no_annotation,no_annotation,no_annotation
58,58,GerDracor/meisl-orpheus-und-euridice.xml,Wissen müssen Sie's doch; es ist unerhört!,52,94,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,anger,negative,emotions of rejection
59,59,GerDracor/meisl-orpheus-und-euridice.xml,Die Göttinn hat Ihr ganzes Gewand im Kasten eingesperrt.,109,165,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,no_annotation,no_annotation,no_annotation
60,60,GerDracor/meisl-orpheus-und-euridice.xml,Heut ists wieder aus.,180,201,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,no_annotation,no_annotation,no_annotation
61,61,GerDracor/meisl-orpheus-und-euridice.xml,Sie hats Oberst zu Unterst gekehrt!,202,237,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,"admiration, reverence",positive,emotions of affection
62,62,GerDracor/meisl-orpheus-und-euridice.xml,Nicht einmahl den Tagsrebell von der Hauptwach hat man gehört.,252,314,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,no_annotation,no_annotation,no_annotation
63,63,GerDracor/meisl-orpheus-und-euridice.xml,"So hat sie's noch nie getrieben – ihre Kammerkatzeln,
              Hats maulschellirt mit den göttlichen Prazeln.",329,443,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,abhorrence,negative,emotions of rejection
64,64,GerDracor/meisl-orpheus-und-euridice.xml,"Und hätt' ichs nicht durch meine Flucht vereitelt,
              Sie hätte heute mir gewiß den Schopf gebeutelt.",458,570,character_speech,1,2,,GANYMED.,#ganymed,8.0,MALE,suffering,negative,emotions of suffering and empathy
65,65,GerDracor/meisl-orpheus-und-euridice.xml,"
              Was ist ihr denn wieder in die Glieder g'fahren?",0,63,character_speech,1,2,,JUPITER.,#jupiter,9.0,MALE,suffering,negative,emotions of suffering and empathy
66,66,GerDracor/meisl-orpheus-und-euridice.xml,Das Weib nimmt an Galle zu mit den Jahren.,78,120,character_speech,1,2,,JUPITER.,#jupiter,9.0,MALE,no_annotation,no_annotation,no_annotation
67,67,GerDracor/meisl-orpheus-und-euridice.xml,"So kommt Doktor und Apotheker nie ausm Haus,
              Wenn s' nicht unsterblich wär, 's wär längst mit ihr aus.",136,252,character_speech,1,2,,JUPITER.,#jupiter,9.0,MALE,love,positive,emotions of affection
68,68,GerDracor/meisl-orpheus-und-euridice.xml,"Die wird mich heut wieder kuranzen und plagen,
              Heut muß ich schon hungern, heut krieg ich nichts z'nagen.",267,386,character_speech,1,2,,JUPITER.,#jupiter,9.0,MALE,suffering,negative,emotions of suffering and empathy
69,69,GerDracor/meisl-orpheus-und-euridice.xml,"
              Sie wissen, daß ich mit der Köchinn aufm guten Fuß steh?",0,71,character_speech,1,2,,GANYMED.,#ganymed,10.0,MALE,no_annotation,no_annotation,no_annotation
70,70,GerDracor/meisl-orpheus-und-euridice.xml,Ich bring Ihnen's heimlich – doch still!,86,126,character_speech,1,2,,GANYMED.,#ganymed,10.0,MALE,no_annotation,no_annotation,no_annotation
71,71,GerDracor/meisl-orpheus-und-euridice.xml,sacre bleu!,127,138,character_speech,1,2,,GANYMED.,#ganymed,10.0,MALE,no_annotation,no_annotation,no_annotation
72,72,GerDracor/meisl-orpheus-und-euridice.xml,"Wenn's die Juno erfuhr, da hätt die Köchinn guten Rath,
              Wo kriegt's Mensch einen Dienst ohne Attestat!",153,269,character_speech,1,2,,GANYMED.,#ganymed,10.0,MALE,no_annotation,no_annotation,no_annotation
73,73,GerDracor/meisl-orpheus-und-euridice.xml,"
              Ich verlaß mich auf dich.",0,40,character_speech,1,2,,JUPITER.,#jupiter,11.0,MALE,love,positive,emotions of affection
74,74,GerDracor/meisl-orpheus-und-euridice.xml,"Aber was ist anzufangen,
              Soll ich die Götter im Schlafrock empfangen?",41,124,character_speech,1,2,,JUPITER.,#jupiter,11.0,MALE,being moved,being moved,being moved
75,75,GerDracor/meisl-orpheus-und-euridice.xml,"
              Das ist auf der Welt schon lang hergebracht,
              Es werden im Schlafrock allerley Dinge ausg'macht.",0,124,character_speech,1,2,,GANYMED.,#ganymed,12.0,MALE,no_annotation,no_annotation,no_annotation
76,76,GerDracor/meisl-orpheus-und-euridice.xml,"Wenn d'Bedienten im Schlafrock d'Leut empfangen,
              So wird man vo Jupiter doch nichts anders verlangen?",139,254,character_speech,1,2,,GANYMED.,#ganymed,12.0,MALE,no_annotation,no_annotation,no_annotation
77,77,GerDracor/meisl-orpheus-und-euridice.xml,"Jetzt tritt ab, und laß einen vor nach dem andern –",0,51,character_speech,1,2,,JUPITER.,#jupiter,13.0,MALE,no_annotation,no_annotation,no_annotation
78,78,GerDracor/meisl-orpheus-und-euridice.xml,"
              Sie werden so klug, wie s' kommen, wieder wandern.",0,65,character_speech,1,2,,GANYMED.,#ganymed,14.0,MALE,no_annotation,no_annotation,no_annotation
79,79,GerDracor/meisl-orpheus-und-euridice.xml,"Verlassen Sich Euer Göttlichkeit nur auf mich,
              Ich bin Ihr Valet d'chambre auf Hieb und Stich.",80,188,character_speech,1,2,,GANYMED.,#ganymed,14.0,MALE,"admiration, reverence",positive,emotions of affection
80,80,GerDracor/meisl-orpheus-und-euridice.xml,Öffnet die Thür.,0,16,stage_direction,1,2,speech_part,,#ganymed,14.0,MALE,no_annotation,no_annotation,no_annotation
81,81,GerDracor/meisl-orpheus-und-euridice.xml,Ruft.,0,5,stage_direction,1,2,speech_part,,#ganymed,14.0,MALE,no_annotation,no_annotation,no_annotation
82,82,GerDracor/meisl-orpheus-und-euridice.xml,Apollo herein!,0,14,character_speech,1,2,,GANYMED.,#ganymed,14.0,MALE,no_annotation,no_annotation,no_annotation
83,83,GerDracor/meisl-orpheus-und-euridice.xml,Ab.,0,3,stage_direction,1,2,speech_part,,#ganymed,14.0,MALE,no_annotation,no_annotation,no_annotation
84,84,GerDracor/meisl-orpheus-und-euridice.xml,Apollo Jupiter.,0,15,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation
85,85,GerDracor/meisl-orpheus-und-euridice.xml,"
              Bien bon jour mon maître!",0,40,character_speech,1,3,,APOLLO.,#apollo,15.0,MALE,joy,positive,emotions of pleasure
86,86,GerDracor/meisl-orpheus-und-euridice.xml,Comment avez vous dormi?,55,79,character_speech,1,3,,APOLLO.,#apollo,15.0,MALE,no_annotation,no_annotation,no_annotation
87,87,GerDracor/meisl-orpheus-und-euridice.xml,"
              Mein Freund besser thät er,
              Wenn er deutsch redet, verständlich und klug,
              Es gibt auf der Welt solche Narren genug,
              Die sich der Muttersprach schämen, und französisch so schlecht parliren,
              Daß sich vor Ärger ein Eckstein könnt rühren.",0,305,character_speech,1,3,,JUPITER.,#jupiter,16.0,MALE,anger,negative,emotions of rejection
88,88,GerDracor/meisl-orpheus-und-euridice.xml,Ad rem!,320,327,character_speech,1,3,,JUPITER.,#jupiter,16.0,MALE,no_annotation,no_annotation,no_annotation
89,89,GerDracor/meisl-orpheus-und-euridice.xml,"Was will man von mir, meine Zeit ist gemessen,
              Ich komm heut vor 12 Uhr so wieder nicht zum Fressen.",328,442,character_speech,1,3,,JUPITER.,#jupiter,16.0,MALE,anger,negative,emotions of rejection
90,90,GerDracor/meisl-orpheus-und-euridice.xml,"
              Sie wissen, daß ich seit sechstausend Jahren
              Die Sonn als Fiaker muß täglich herumfahren.",0,118,character_speech,1,3,,APOLLO.,#apollo,17.0,MALE,no_annotation,no_annotation,no_annotation
91,91,GerDracor/meisl-orpheus-und-euridice.xml,"Bis jetzt hats es g'than, der Haber war nicht so theuer,
              Man konnt' die Pferd erhalten; aber heuer
              Müßt ich am End noch meine Leyer verkaufen,
              Oder mir vor Desperation das Goldhaar ausraufen.",133,366,character_speech,1,3,,APOLLO.,#apollo,17.0,MALE,suffering,negative,emotions of suffering and empathy
92,92,GerDracor/meisl-orpheus-und-euridice.xml,"Wenn die Ross' 24 Stunden um die Welt laufen,
              Wollens auch fressen, und wollen auch saufen.",381,486,character_speech,1,3,,APOLLO.,#apollo,17.0,MALE,no_annotation,no_annotation,no_annotation
93,93,GerDracor/meisl-orpheus-und-euridice.xml,"Das wissen S' ja selber; die Zeiten sind schlimm,
              Der Haber ist theuer; und von der Maxim:
              Daß der oft Haber frißt, der ihn nicht verdient –
              Kann ich d' Roß nicht erhalten, das sieht ein Kind.",501,735,character_speech,1,3,,APOLLO.,#apollo,17.0,MALE,suffering,negative,emotions of suffering and empathy
94,94,GerDracor/meisl-orpheus-und-euridice.xml,"
              Am End' soll ich wohl auch noch Haber erschaffen,
              Was fordern denn von mir noch diese Affen!",0,121,character_speech,1,3,,JUPITER.,#jupiter,18.0,MALE,anger,negative,emotions of rejection
95,95,GerDracor/meisl-orpheus-und-euridice.xml,"
              Ich führe die Sonne.",0,35,character_speech,1,3,,APOLLO.,#apollo,19.0,MALE,no_annotation,no_annotation,no_annotation
96,96,GerDracor/meisl-orpheus-und-euridice.xml,"Sie macht Tag mit ihren Strahlen,
              Der Tag thut jedem wohl, so soll auch jeder zahlen.",36,135,character_speech,1,3,,APOLLO.,#apollo,19.0,MALE,joy,positive,emotions of pleasure
97,97,GerDracor/meisl-orpheus-und-euridice.xml,"Drum ordnen S' etwas an, oder geben S' die Fuhr in Pacht,
              Sonst, sag ichs sonica, gibt's eine ewige Nacht.",150,270,character_speech,1,3,,APOLLO.,#apollo,19.0,MALE,no_annotation,no_annotation,no_annotation
98,98,GerDracor/meisl-orpheus-und-euridice.xml,"
              Thut auch nichts.",0,32,character_speech,1,3,,JUPITER.,#jupiter,20.0,MALE,no_annotation,no_annotation,no_annotation
99,99,GerDracor/meisl-orpheus-und-euridice.xml,"Ich hab mir lassen sagen,
              Daß viele ohnehin das Tagslicht nicht ertragen.",33,120,character_speech,1,3,,JUPITER.,#jupiter,20.0,MALE,suffering,negative,emotions of suffering and empathy
100,100,GerDracor/meisl-orpheus-und-euridice.xml,"Und mein lieber Apollo, das allzuviel Licht
              Hat nimmer viel genützt.",135,217,character_speech,1,3,,JUPITER.,#jupiter,20.0,MALE,no_annotation,no_annotation,no_annotation
101,101,GerDracor/meisl-orpheus-und-euridice.xml,"Glaub mir, ein Alter spricht.",218,247,character_speech,1,3,,JUPITER.,#jupiter,20.0,MALE,no_annotation,no_annotation,no_annotation
102,102,GerDracor/meisl-orpheus-und-euridice.xml,"Indessen will ich mich mit meiner Frau darüber berathen,
              Sie ist eine große Kennerinn von allerley Surrogaten;
              Vielleicht weiß sie auch eines für den Haber,",262,446,character_speech,1,3,,JUPITER.,#jupiter,20.0,MALE,no_annotation,no_annotation,no_annotation
103,103,GerDracor/meisl-orpheus-und-euridice.xml,Aber –,0,6,character_speech,1,3,,APOLLO.,#apollo,21.0,MALE,no_annotation,no_annotation,no_annotation
104,104,GerDracor/meisl-orpheus-und-euridice.xml,"
              Ich leide kein Wenn und kein Aber
              Man erwarte, was ich beschließe, mit Geduld-",0,107,character_speech,1,3,,JUPITER.,#jupiter,22.0,MALE,suffering,negative,emotions of suffering and empathy
105,105,GerDracor/meisl-orpheus-und-euridice.xml,"Laufen darüber die Rosse davon, so hab ich keine Schuld.",0,56,character_speech,1,3,,APOLLO.,#apollo,23.0,MALE,suffering,negative,emotions of suffering and empathy
106,106,GerDracor/meisl-orpheus-und-euridice.xml,Ab.,0,3,stage_direction,1,3,speech_part,,#apollo,23.0,MALE,no_annotation,no_annotation,no_annotation
107,107,GerDracor/meisl-orpheus-und-euridice.xml,"Ganymed, Jupiter.",0,17,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation
108,108,GerDracor/meisl-orpheus-und-euridice.xml,ruft herein.,0,12,stage_direction,1,4,speech_part,,#ganymed,24.0,MALE,no_annotation,no_annotation,no_annotation
109,109,GerDracor/meisl-orpheus-und-euridice.xml,"Minerva, die Göttinn der Weisheit.",0,34,character_speech,1,4,,GANYMED,#ganymed,24.0,MALE,no_annotation,no_annotation,no_annotation
110,110,GerDracor/meisl-orpheus-und-euridice.xml,Servus!,0,7,character_speech,1,4,,JUPITER.,#jupiter,25.0,MALE,no_annotation,no_annotation,no_annotation
111,111,GerDracor/meisl-orpheus-und-euridice.xml,Für sich.,0,9,stage_direction,1,4,speech_part,,#jupiter,25.0,MALE,no_annotation,no_annotation,no_annotation
112,112,GerDracor/meisl-orpheus-und-euridice.xml,"Was Weisheit, was Kunst!",0,24,character_speech,1,4,,JUPITER.,#jupiter,25.0,MALE,joy,positive,emotions of pleasure
113,113,GerDracor/meisl-orpheus-und-euridice.xml,"Gold, Gold ist der Nervus!",25,51,character_speech,1,4,,JUPITER.,#jupiter,25.0,MALE,joy,positive,emotions of pleasure
114,114,GerDracor/meisl-orpheus-und-euridice.xml,Laut.,0,5,stage_direction,1,4,speech_part,,#jupiter,25.0,MALE,no_annotation,no_annotation,no_annotation
115,115,GerDracor/meisl-orpheus-und-euridice.xml,"Sie sehn ja aus, blaß zum konsterniren?",0,39,character_speech,1,4,,JUPITER.,#jupiter,25.0,MALE,being moved,being moved,being moved
116,116,GerDracor/meisl-orpheus-und-euridice.xml,Das kommt vom nächtlichen Studieren.,0,36,character_speech,1,4,,MINERVA.,#minerva,26.0,FEMALE,no_annotation,no_annotation,no_annotation
117,117,GerDracor/meisl-orpheus-und-euridice.xml,"
              Dem Himmel seys gedankt, an der Krankheit leid ich nit'
              Womit kann ich dienen?",0,107,character_speech,1,4,,JUPITER.,#jupiter,27.0,MALE,suffering,negative,emotions of suffering and empathy
118,118,GerDracor/meisl-orpheus-und-euridice.xml,"So reden S', ich bitt!",108,130,character_speech,1,4,,JUPITER.,#jupiter,27.0,MALE,no_annotation,no_annotation,no_annotation
119,119,GerDracor/meisl-orpheus-und-euridice.xml,"
              Sie wissen, daß ich aus Ihrem Kopf bin entsprossen,
              Darüber macht die böse Welt allerley Glossen.",0,126,character_speech,1,4,,MINERVA.,#minerva,28.0,FEMALE,no_annotation,no_annotation,no_annotation
120,120,GerDracor/meisl-orpheus-und-euridice.xml,"Und sagt aus einem ausgetrockneten Hirn,
              Könnt' nichts herauskommen als eine alberne Dirn.",141,245,character_speech,1,4,,MINERVA.,#minerva,28.0,FEMALE,suffering,negative,emotions of suffering and empathy
121,121,GerDracor/meisl-orpheus-und-euridice.xml,"Ich bitte Sie, Papa, so spricht die verleumderische Brut,
              Von mir, von Ihrem eignen Fleisch und Blut!",260,375,character_speech,1,4,,MINERVA.,#minerva,28.0,FEMALE,anger,negative,emotions of rejection
122,122,GerDracor/meisl-orpheus-und-euridice.xml,"
              Mach dir nichts draus, laß sie nur kauschen,
              Wir bleiben doch Götter, was schad't uns das Plauschen.",0,129,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,no_annotation,no_annotation,no_annotation
123,123,GerDracor/meisl-orpheus-und-euridice.xml,"Sie mögen noch so gscheid seyn auf der Erden,
              Sie können halt doch keine Götter werden.",144,245,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,no_annotation,no_annotation,no_annotation
124,124,GerDracor/meisl-orpheus-und-euridice.xml,Das ist der Neid.,260,277,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,no_annotation,no_annotation,no_annotation
125,125,GerDracor/meisl-orpheus-und-euridice.xml,"Seit tausend und mehr Jahren,
              Schimpfen, die z'Fuß gehn, über die, die da fahren.",278,373,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,anger,negative,emotions of rejection
126,126,GerDracor/meisl-orpheus-und-euridice.xml,"Und wer über jedes Geschwätz empfindlich wollt' seyn,
              Der grab sich ein Loch und leg sich lebendig hinein.",388,508,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,no_annotation,no_annotation,no_annotation
127,127,GerDracor/meisl-orpheus-und-euridice.xml,"Studier du nur fort – und kommst auch auf d' Eselbank,
              So hast du vielleicht von der Nachwelt den Dank.",523,640,character_speech,1,4,,JUPITER.,#jupiter,29.0,MALE,no_annotation,no_annotation,no_annotation
