,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
29,29,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"'s ist einem seltsam in der ruhgen Kirche,
            Seht die Gewölb, die Bilder in den Fenstern,
            Die alten Chör, Gemälde an den Pfeilern,
            Altäre da, die Ampel aus der Mitten.",122,323,character_speech,1,1,,GRIMOALD.,#grimoald,10.0,MALE,being moved,being moved,being moved
30,30,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Ich war hier lange nicht zugegen, ehrbar
            Dünkt mich der Ort, die christliche Versammlung
            Sie muß sich hier gar sehr erbaut befinden.",336,492,character_speech,1,1,,GRIMOALD.,#grimoald,10.0,MALE,no_annotation,no_annotation,no_annotation
31,31,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Warum begehrst du nicht zur Kirche öfter?,0,41,character_speech,1,1,,WENDELIN.,#wendelin,11.0,MALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Der Weg aus meinem Wald ist ziemlich weit
            Und vielerlei hab ich im Holz zu schaffen,
            Denn leicht ist nicht mein Handwerk, und ein Köhler
            Darf nicht viel müßig sein, die Hände schonen;
            Ich bin nicht aufgelegt zum Beten, Singen,
            Da geh ich manchmal wohl zur Waldkapelle,
            Wo unsre Heilge Jungfrau bildlich steht,
            Und tu die Andacht, wie sich's schicken will.",0,452,character_speech,1,1,,GRIMOALD.,#grimoald,12.0,MALE,no_annotation,no_annotation,no_annotation
33,33,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Glaubt mir, es kömmt auch all auf eins hinaus.",0,46,character_speech,1,1,,BENNO.,#benno,13.0,MALE,no_annotation,no_annotation,no_annotation
34,34,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Die Mönche sind zum Beten in der Welt,
            Ritter und Knecht um wacker dreinzuschlagen,
            Wir aber mit der Hand uns zu ernähren.",0,159,character_speech,1,1,,GRIMOALD.,#grimoald,14.0,MALE,no_annotation,no_annotation,no_annotation
35,35,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Doch mag sich alles gut zusammenfügen.,0,38,character_speech,1,1,,WENDELIN.,#wendelin,15.0,MALE,no_annotation,no_annotation,no_annotation
36,36,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Sagt an, was hat das Bild hier zu bedeuten?",0,43,character_speech,1,1,,GRIMOALD.,#grimoald,16.0,MALE,being moved,being moved,being moved
37,37,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Es stellt den heiligen Laurentius vor,
            Der in des Feuers Schmach den Leib verzehrte,
            Die Seele in des Himmels Raum verklärte,
            Die Heiden legten ihn in Feuerbrunst,
            Die Seele stand in lichter Himmelbrunst,
            Wie sich Elias hob im Himmelsfeuer,
            Ward er erhoben durch ein irdisch Feuer,
            Sie wollten ihm die härtste Qual bereiten
            Und gaben ihm des Himmels Seligkeiten.",0,471,character_speech,1,1,,WENDELIN.,#wendelin,17.0,MALE,"admiration, reverence",positive,emotions of affection
38,38,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Es hat doch immer böse Leut gegeben.",0,49,character_speech,1,1,,GRIMOALD.,#grimoald,18.0,MALE,anger,negative,emotions of rejection
39,39,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"So zieht der wackre Graf auch gegen Heiden,
            Die unser Land, die Christenheit bedrohn.",62,159,character_speech,1,1,,GRIMOALD.,#grimoald,18.0,MALE,abhorrence,negative,emotions of rejection
40,40,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Auf dieser Tafel steht Sebastian,
            Seht her, an einen Baum ist er gebunden,
            Die Brust entblößt, ein Ziel den wilden Schützen.",0,161,character_speech,1,1,,WENDELIN.,#wendelin,19.0,MALE,no_annotation,no_annotation,no_annotation
41,41,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Die Kriegesknechte, die in blinder Wut
            Ein Spiel mit seinem frommen Herzen treiben:
            Er sieht mit heitern Augen nach dem Himmel,
            Er weiß dort wohnt der Vater, dort der Sohn,
            
            Für den er alles gern erduldet, leicht
            Gibt er den Leib den blinden Wütern hin.",174,499,character_speech,1,1,,WENDELIN.,#wendelin,19.0,MALE,abhorrence,negative,emotions of rejection
42,42,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Den Leib wohl können sie, doch nie den Glauben töten.",512,565,character_speech,1,1,,WENDELIN.,#wendelin,19.0,MALE,no_annotation,no_annotation,no_annotation
43,43,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Sind denn die wilden Männer nicht gestraft?",0,56,character_speech,1,1,,GRIMOALD.,#grimoald,20.0,MALE,anger,negative,emotions of rejection
44,44,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Wie kann es Gott erdulden, daß die Kinder,
            Die ihm die liebsten sind, gemartert werden?",69,168,character_speech,1,1,,GRIMOALD.,#grimoald,20.0,MALE,suffering,negative,emotions of suffering and empathy
45,45,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Wer weiß, ob alles sich so hat begeben.",0,39,character_speech,1,1,,BENNO.,#benno,21.0,MALE,no_annotation,no_annotation,no_annotation
46,46,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Das denk ich auch, es ist wohl lange her.",0,41,character_speech,1,1,,GRIMOALD.,#grimoald,22.0,MALE,no_annotation,no_annotation,no_annotation
47,47,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Siegfried kommt mit seinem Gefolge zurück, der Kapellan begleitet sie.",0,70,stage_direction,1,1,speech_part,,#grimoald,22.0,MALE,no_annotation,no_annotation,no_annotation
48,48,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            So wird euch Gott mit seinem Schirm geleiten.",0,58,character_speech,1,1,,KAPELLAN.,#kapellan,23.0,MALE,"admiration, reverence",positive,emotions of affection
49,49,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Wie ihr für Christum Leib und Leben waget,
            Des Herren Engel steht zu eurer Seiten,
            Und wenn ihr nicht im schweren Kampf verzaget,
            Wird er voran zu eurem Besten streiten.",71,276,character_speech,1,1,,KAPELLAN.,#kapellan,23.0,MALE,"admiration, reverence",positive,emotions of affection
50,50,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Zieht hin mit meinem Segen.,289,316,character_speech,1,1,,KAPELLAN.,#kapellan,23.0,MALE,"admiration, reverence",positive,emotions of affection
51,51,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Seht, es taget;
            Gott mit euch, fürchtet nichts auf blutgen Bahnen,
            Euch stärkt das rote Kreuz in euren Fahnen.",317,451,character_speech,1,1,,KAPELLAN.,#kapellan,23.0,MALE,fear,negative,emotions of anxiety
52,52,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Sie gehen alle ab.,0,18,stage_direction,1,1,speech_part,,#kapellan,23.0,MALE,no_annotation,no_annotation,no_annotation
53,53,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Heinrich und Dietrich, zwei Schäfer.",0,36,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
54,54,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Spielen und singen wir das Lied noch einmal?,0,44,character_speech,1,2,,HEINRICH.,#heinrich,24.0,MALE,no_annotation,no_annotation,no_annotation
55,55,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Es ist nicht so gar leicht.,0,27,character_speech,1,2,,DIETRICH.,#dietrich,25.0,MALE,no_annotation,no_annotation,no_annotation
56,56,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Ich will wieder anfangen, denn ich habe gar großes Gelust zur Kunst.",0,68,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,joy,positive,emotions of pleasure
57,57,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,– Heda!,69,76,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
58,58,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Tyras!,77,83,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,being moved,being moved,being moved
59,59,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Pfeift.,0,7,stage_direction,1,2,inner_speech,,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
60,60,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml, Treib die Schafe am Abhange da herunter.,0,41,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
61,61,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Waldmann!,42,51,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
62,62,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"– von der
            Saat.",52,79,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
63,63,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"– Nun, wenn du willst.",80,102,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
64,64,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,–,103,104,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
65,65,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Singt.,0,6,stage_direction,1,2,inner_speech,,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
66,66,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Dicht von Felsen eingeschlossen,
            Wo die stillen Bäschlein gehn,
            Wo die dunkeln Weiden sprossen,
            Wünsch ich bald mein Grab zu sehn.",0,179,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
67,67,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,–,180,181,character_speech,1,2,,HEINRICH.,#heinrich,26.0,MALE,no_annotation,no_annotation,no_annotation
68,68,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Warum hältst du ein im Singen?,0,30,character_speech,1,2,,DIETRICH.,#dietrich,27.0,MALE,no_annotation,no_annotation,no_annotation
69,69,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Sieh, da drüsben den Reiter auf dem weißen Hengste!",0,51,character_speech,1,2,,HEINRICH.,#heinrich,28.0,MALE,"admiration, reverence",positive,emotions of affection
70,70,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Hurra!,52,58,character_speech,1,2,,HEINRICH.,#heinrich,28.0,MALE,joy,positive,emotions of pleasure
71,71,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"was das Pferd Sprünge den
            Berg herunter macht!",59,117,character_speech,1,2,,HEINRICH.,#heinrich,28.0,MALE,joy,positive,emotions of pleasure
72,72,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Wer ist der Herr?,0,17,character_speech,1,2,,DIETRICH.,#dietrich,29.0,MALE,no_annotation,no_annotation,no_annotation
73,73,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Kennst du den Golo nicht, den Hofmeister des Grafen Siegfried?",0,62,character_speech,1,2,,HEINRICH.,#heinrich,30.0,MALE,no_annotation,no_annotation,no_annotation
74,74,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Ein edler Herr, sieh,
            wie ihm der bunte Federbusch im Winde flattert!",63,144,character_speech,1,2,,HEINRICH.,#heinrich,30.0,MALE,joy,positive,emotions of pleasure
75,75,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,wie stolz er auf dem Rosse sitzt!,145,178,character_speech,1,2,,HEINRICH.,#heinrich,30.0,MALE,"admiration, reverence",positive,emotions of affection
76,76,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"wie es
            sich unter ihm mit herrlichen Sprüngen gebärdet!",179,246,character_speech,1,2,,HEINRICH.,#heinrich,30.0,MALE,joy,positive,emotions of pleasure
77,77,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"– Still, mir deucht er singt.",247,276,character_speech,1,2,,HEINRICH.,#heinrich,30.0,MALE,no_annotation,no_annotation,no_annotation
78,78,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,draußen.,0,8,stage_direction,1,2,speech_part,,#golo,31.0,MALE,no_annotation,no_annotation,no_annotation
79,79,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Reit ich beim roten Schein
            In den frischen Morgen hinein,
            Dünk ich mir König zu sein.",0,122,character_speech,1,2,,GESANG,#golo,31.0,MALE,joy,positive,emotions of pleasure
80,80,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Der grüne Hain
            Macht mit dem Winde Gruß und Nicken,
            Von Bergen steigt ein herrliches Erquicken.",0,132,character_speech,1,2,,GESANG,#golo,31.0,MALE,joy,positive,emotions of pleasure
81,81,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Der Herr hat eine schöne Stimme.,0,32,character_speech,1,2,,DIETRICH.,#dietrich,32.0,MALE,"admiration, reverence",positive,emotions of affection
82,82,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Er kann alles: er singt, er musiziert, er kann Gemälde machen und Reimweisen.",0,77,character_speech,1,2,,HEINRICH.,#heinrich,33.0,MALE,no_annotation,no_annotation,no_annotation
83,83,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"– Jetzt
            reitet er zum Bache – sieh!",78,125,character_speech,1,2,,HEINRICH.,#heinrich,33.0,MALE,no_annotation,no_annotation,no_annotation
84,84,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,es springt hinüber – o weh!,126,153,character_speech,1,2,,HEINRICH.,#heinrich,33.0,MALE,suffering,negative,emotions of suffering and empathy
85,85,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"da liegt das stolze Roß am Ufer
            – er steigt herab –",154,217,character_speech,1,2,,HEINRICH.,#heinrich,33.0,MALE,no_annotation,no_annotation,no_annotation
86,86,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Golo tritt auf.,0,15,stage_direction,1,2,speech_part,,#heinrich,33.0,MALE,no_annotation,no_annotation,no_annotation
87,87,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Habt Ihr keinen Schaden genommen, Herr Ritter?",0,46,character_speech,1,2,,HEINRICH.,#heinrich,34.0,MALE,no_annotation,no_annotation,no_annotation
88,88,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Nein, ich weiß nicht, was den Hengst im Sprunge irrte.",0,54,character_speech,1,2,,GOLO.,#golo,35.0,MALE,no_annotation,no_annotation,no_annotation
89,89,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Ihr reitet, mit gnädiger Erlaubnis, ein wenig allzu keck – ich habe für Euch
            gezittert.",0,99,character_speech,1,2,,DIETRICH.,#dietrich,36.0,MALE,fear,negative,emotions of anxiety
90,90,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Ihr macht, daß ich lache; ich habe das Reiten nicht anders gelernt.",0,67,character_speech,1,2,,GOLO.,#golo,37.0,MALE,anger,negative,emotions of rejection
91,91,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"– Ihr sangt, wenn
            mich mein Gehör nicht trügt, laßt euch nicht stören; fahre fort, mein lieber
            Heinrich.",68,196,character_speech,1,2,,GOLO.,#golo,37.0,MALE,no_annotation,no_annotation,no_annotation
92,92,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,Wenn Ihr es so haben wollt.,0,27,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,no_annotation,no_annotation,no_annotation
93,93,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Dicht von Felsen eingeschlossen,
            Wo die stillen Bächlein gehn,
            Wo die dunklen Weiden sprossen,
            Wünsch ich bald mein Grab zu sehn.",0,178,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,no_annotation,no_annotation,no_annotation
94,94,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Dort im kühlen abgelegnen Tal
            Such ich Ruh für meines Herzens Qual.",191,270,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,suffering,negative,emotions of suffering and empathy
95,95,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Hat sie dich ja doch verstoßen,
            Und sie war so süß und schön!",0,86,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,suffering,negative,emotions of suffering and empathy
96,96,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Tausend Tränen sind geflossen,
            Und sie durfte dich verschmähn –
            Suche Ruh für deines Herzens Qual,
            Hier, ein Grab im einsam grünen Tal.",99,270,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,suffering,negative,emotions of suffering and empathy
97,97,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Hoffend und ich ward verstoßen,
            Bitten zeugten nur Verschmähn –
            Dicht von Felsen eingeschlossen,
            Wo die stillen Bächlein gehn,
            Hier im stillen einsam grünen Tal,
            Such zum Tröste dir ein Grab zumal –",0,271,character_speech,1,2,,HEINRICH.,#heinrich,38.0,MALE,suffering,negative,emotions of suffering and empathy
