,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
120,120,GerDracor/kotzebue-pagenstreiche.xml,Haben Sie die gräßlichen Drohungen wohl gehört?,0,47,character_speech,1,2,,Trudch.,#trudchen,82.0,FEMALE,anger,negative,emotions of rejection
121,121,GerDracor/kotzebue-pagenstreiche.xml,"O, mit den drey Herren will ich schon fertig werden!",0,52,character_speech,1,2,,Page.,#page,83.0,MALE,anger,negative,emotions of rejection
122,122,GerDracor/kotzebue-pagenstreiche.xml,Nas' und Ohren soll es kosten.,0,30,character_speech,1,2,,Kätch.,#kaetchen,84.0,FEMALE,anger,negative,emotions of rejection
123,123,GerDracor/kotzebue-pagenstreiche.xml,(leise zu ihr),0,14,stage_direction,1,2,speech_part,,#page,85.0,MALE,no_annotation,no_annotation,no_annotation
124,124,GerDracor/kotzebue-pagenstreiche.xml,Ein geringer Preis um Ihre Liebe.,0,33,character_speech,1,2,,Page.,#page,85.0,MALE,love,positive,emotions of affection
125,125,GerDracor/kotzebue-pagenstreiche.xml,(bey Seite),0,11,stage_direction,1,2,speech_part,,#kaetchen,86.0,FEMALE,no_annotation,no_annotation,no_annotation
126,126,GerDracor/kotzebue-pagenstreiche.xml,Mich zieht er vor.,0,18,character_speech,1,2,,Kätch.,#kaetchen,86.0,FEMALE,love,positive,emotions of affection
127,127,GerDracor/kotzebue-pagenstreiche.xml,Blut soll fließen.,0,18,character_speech,1,2,,Trudch.,#trudchen,87.0,FEMALE,no_annotation,no_annotation,no_annotation
128,128,GerDracor/kotzebue-pagenstreiche.xml,(leise zu ihr),0,14,stage_direction,1,2,speech_part,,#page,88.0,MALE,no_annotation,no_annotation,no_annotation
129,129,GerDracor/kotzebue-pagenstreiche.xml,Für Sie meinen letzten Tropfen.,0,31,character_speech,1,2,,Page.,#page,88.0,MALE,no_annotation,no_annotation,no_annotation
130,130,GerDracor/kotzebue-pagenstreiche.xml,(bey Seite),0,11,stage_direction,1,2,speech_part,,#trudchen,89.0,FEMALE,no_annotation,no_annotation,no_annotation
131,131,GerDracor/kotzebue-pagenstreiche.xml,Sein Herz ist mein.,0,19,character_speech,1,2,,Trudch.,#trudchen,89.0,FEMALE,love,positive,emotions of affection
132,132,GerDracor/kotzebue-pagenstreiche.xml,Arm' und Beine will man Ihnen entzwey schlagen.,0,47,character_speech,1,2,,Annliesch,#annlieschen,90.0,FEMALE,anger,negative,emotions of rejection
133,133,GerDracor/kotzebue-pagenstreiche.xml,(leise zu ihr),0,14,stage_direction,1,2,speech_part,,#page,91.0,MALE,no_annotation,no_annotation,no_annotation
134,134,GerDracor/kotzebue-pagenstreiche.xml,Auch der Krüppel würde Sie anbeten.,0,35,character_speech,1,2,,Page.,#page,91.0,MALE,"admiration, reverence",positive,emotions of affection
135,135,GerDracor/kotzebue-pagenstreiche.xml,(bey Seite),0,11,stage_direction,1,2,speech_part,,#annlieschen,92.0,FEMALE,no_annotation,no_annotation,no_annotation
136,136,GerDracor/kotzebue-pagenstreiche.xml,Wie sehr er mich liebt!,0,23,character_speech,1,2,,Annliesch.,#annlieschen,92.0,FEMALE,love,positive,emotions of affection
137,137,GerDracor/kotzebue-pagenstreiche.xml,"Aber, Vetter Sausewind, wir haben nun Ihr Begehren erfüllt, unsre drey Anbeter haben
              sich trollen müssen; was nun weiter?",0,135,character_speech,1,2,,Trudch.,#trudchen,93.0,FEMALE,no_annotation,no_annotation,no_annotation
138,138,GerDracor/kotzebue-pagenstreiche.xml,Was weiter?,0,11,character_speech,1,2,,Page.,#page,94.0,MALE,no_annotation,no_annotation,no_annotation
139,139,GerDracor/kotzebue-pagenstreiche.xml,"Sie nehmen Jede einen Andern, das versteht sich.",12,60,character_speech,1,2,,Page.,#page,94.0,MALE,no_annotation,no_annotation,no_annotation
140,140,GerDracor/kotzebue-pagenstreiche.xml,"Ja, wenn sie auf den Bäumen wüchsen, wie die Borsdorferäpfel!",0,61,character_speech,1,2,,Annliesch.,#annlieschen,95.0,FEMALE,no_annotation,no_annotation,no_annotation
141,141,GerDracor/kotzebue-pagenstreiche.xml,In allen Winkeln wächst das Unkraut.,0,36,character_speech,1,2,,Page.,#page,96.0,MALE,abhorrence,negative,emotions of rejection
