,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
36,36,GerDracor/goethe-des-epimenides-erwachen.xml,– Ein sehr bedeutend Wort.,36,62,character_speech,1,3,,EPIMENIDES.,#epimenides,7.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
37,37,GerDracor/goethe-des-epimenides-erwachen.xml,"Zwei euresgleichen sind's, wo nicht ihr selbst,
              Sind Zwillingsbrüder, einer Schlaf genannt,
              Den andern mag der Mensch nicht gerne nennen;
               Doch reicht der Weise einem wie dem andern
              Die Hand mit Willen – also, Kinder, hier!",77,356,character_speech,1,3,,EPIMENIDES.,#epimenides,7.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
38,38,GerDracor/goethe-des-epimenides-erwachen.xml,"Er reicht ihnen die Hände, welche sie anfassen.",0,47,stage_direction,1,3,speech_part,,#epimenides,7.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
39,39,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Hier habt ihr mich!",0,34,character_speech,1,3,,EPIMENIDES.,#epimenides,7.0,MALE,joy,S,,1815.0,positive,emotions of pleasure
40,40,GerDracor/goethe-des-epimenides-erwachen.xml,"Vollziehet den Befehl
              Ich lebte nur, mich ihm zu unterwerfen.",35,110,character_speech,1,3,,EPIMENIDES.,#epimenides,7.0,MALE,"admiration, reverence",S,,1815.0,positive,emotions of affection
41,41,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Wie man es wendet und wie man es nimmt,
              Alles geschieht, was die Götter bestimmt!",0,110,character_speech,1,3,,GENIEN.,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
42,42,GerDracor/goethe-des-epimenides-erwachen.xml,"Laß nur den Sonnen, den Monden den Lauf,
              Kommen wir zeitig und wecken dich auf.",125,218,character_speech,1,3,,GENIEN.,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
43,43,GerDracor/goethe-des-epimenides-erwachen.xml,"Epimenides steigt, begleitet von den Knaben, die Stufen hinan, und als die
              Vorhänge sich öffnen, sieht man ein prächtiges Lager, über demselben eine
              wohlerleuchtende Lampe.",0,200,stage_direction,1,3,speech_part,,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
44,44,GerDracor/goethe-des-epimenides-erwachen.xml,"Er besteigt es; man sieht ihn sich niederlegen und
              einschlafen.",201,278,stage_direction,1,3,speech_part,,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
45,45,GerDracor/goethe-des-epimenides-erwachen.xml,"Sobald der Weise ruht, schließen die Knaben zwei eherne Pfortenflügel,
              auf welchen man den Schlaf und Tod, nach antiker Weise, vorgestellt sieht.",279,438,stage_direction,1,3,speech_part,,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
46,46,GerDracor/goethe-des-epimenides-erwachen.xml,"Fernes
              Donnern.",439,468,stage_direction,1,3,speech_part,,#erster_genius #zweiter_genius,8.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
47,47,GerDracor/goethe-des-epimenides-erwachen.xml,"im Kostüm der sämtlichen Völker, welche von den Römern zuerst bezwungen und dann
              als Bundesgenossen gegen die übrige Welt gebraucht worden.",0,153,stage_direction,1,4,speech_part,,#heereszug,9.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
48,48,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Der Ruf des Herrn
              Der Herrn ertönt;
              Wir folgen gern,
              Wir sind's gewöhnt;
              Geboren sind
              Wir all' zum Streit,
              Wie Schall und Wind
              Zum Weg bereit.",0,255,character_speech,1,4,,HEERESZUG,#heereszug,9.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
49,49,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Wir ziehn, wir ziehn
              Und sagen's nicht,
              Wohin?",0,89,character_speech,1,4,,HEERESZUG,#heereszug,9.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
50,50,GerDracor/goethe-des-epimenides-erwachen.xml,wohin?,90,96,character_speech,1,4,,HEERESZUG,#heereszug,9.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
51,51,GerDracor/goethe-des-epimenides-erwachen.xml,"Wir fragen's nicht;
              Und Schwert und Spieß,
              Wir tragen's fern,
              Und jens und dies,
              Wir wagen's gern.",111,265,character_speech,1,4,,HEERESZUG,#heereszug,9.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
52,52,GerDracor/goethe-des-epimenides-erwachen.xml,sehr schnell auftretend.,0,24,stage_direction,1,5,speech_part,,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
53,53,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Mit Staunen seh' ich euch, mit Freude,
              Der ich euch schuf, bewundr' euch heute:
              Ihr zieht mich an, ihr zieht mich fort,
              Mich muß ich unter euch vergessen:
              Mein einzig Streben sei immerfort,
              An eurem Eifer mich zu messen.",0,305,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,joy,S,,1815.0,positive,emotions of pleasure
54,54,GerDracor/goethe-des-epimenides-erwachen.xml,"Des Höchsten bin ich mir bewußt,
              Dem Wunderbarsten widm' ich mich mit Lust:
              Denn wer Gefahr und Tod nicht scheut,
              Ist Herr der Erde, Herr der Geister;
              Was auch sich gegensetzt und dräut,
              Er bleibt zuletzt allein der Meister.",320,614,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,joy,S,,1815.0,positive,emotions of pleasure
55,55,GerDracor/goethe-des-epimenides-erwachen.xml,Kein Widerspruch!,629,646,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
56,56,GerDracor/goethe-des-epimenides-erwachen.xml,kein Widerstreben!,647,665,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
57,57,GerDracor/goethe-des-epimenides-erwachen.xml,"Ich kenne keine Schwierigkeit,
              Und wenn umher die Länder beben,
              Dann erst ist meine Wonnezeit.",680,802,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,joy,S,,1815.0,positive,emotions of pleasure
58,58,GerDracor/goethe-des-epimenides-erwachen.xml,"Ein Reich mag nach dem andern stürzen,
              Ich steh' allein und wirke frei;
              Und will sich wo ein schneller Knoten schürzen,
              Um desto schneller hau' ich ihn entzwei.",817,1019,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
59,59,GerDracor/goethe-des-epimenides-erwachen.xml,"Kaum ist ein großes Werk getan,
              Ein neues war schon ausgedacht;
              Und wär' ich ja aufs Äußerste gebracht,
              Da fängt erst meine Kühnheit an.",1034,1212,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
60,60,GerDracor/goethe-des-epimenides-erwachen.xml,"–
              Ein Schauder überläuft die Erde,
              Ich ruf' ihr zu ein neues Werde.",1213,1308,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
61,61,GerDracor/goethe-des-epimenides-erwachen.xml,Ein Brandschein verbreitet sich über das Theater.,0,49,stage_direction,1,5,speech_part,,#daemon_des_kriegs,10.0,UNKNOWN,fear,S,,1815.0,negative,emotions of anxiety
62,62,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Es werde Finsternis!",0,35,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,suffering,S,,1815.0,negative,emotions of suffering and empathy
63,63,GerDracor/goethe-des-epimenides-erwachen.xml,"– Ein brennend Meer
              Soll allen Horizont umrauchen
              Und sich der Sterne zitternd Heer
              Im Blute meiner Flammen tauchen.",36,194,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,love,S,,1815.0,positive,emotions of affection
64,64,GerDracor/goethe-des-epimenides-erwachen.xml,"Die höchste Stunde bricht herein,
              Wir wollen ihre Gunst erfassen:
              Gleich unter dieser Ahnung Schein
              Entfaltet euch, gedrängte Massen;
              Vom Berg ins Land, flußab ans Meer
               Verbreite dich, unüberwindlich Heer!",209,485,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
65,65,GerDracor/goethe-des-epimenides-erwachen.xml,"Und wenn der Erdkreis überzogen
              Kaum noch den Atem heben mag,
              Demütig seine Herrn bewirtet
              Am Ufer schließet mir des Zwanges ehrnen Bogen:
              Denn wie euch sonst das Meer umgürtet,
              Umgürtet ihr die kühnen Wogen:
              So Nacht für Nacht, so Tag für Tag;
              Nur keine Worte – Schlag auf Schlag!",500,879,character_speech,1,5,,DÄMON DES KRIEGS,#daemon_des_kriegs,10.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
66,66,GerDracor/goethe-des-epimenides-erwachen.xml,sich entfernend.,0,16,stage_direction,1,5,speech_part,,#heereszug,11.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
67,67,GerDracor/goethe-des-epimenides-erwachen.xml,"
              So geht es kühn
              Zur Welt hinein;
              Was wir beziehn,
              Wird unser sein:
              Will einer das,
              Verwehren wir's;
              Hat einer was,
              Verzehren wir's.",0,244,character_speech,1,5,,HEERESZUG,#heereszug,11.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
68,68,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Hat einer gnug
              Und will noch mehr,
              Der wilde Zug
              Macht alles leer.",0,123,character_speech,1,5,,HEERESZUG,#heereszug,11.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
69,69,GerDracor/goethe-des-epimenides-erwachen.xml,"Da sackt man auf,
              Und brennt das Haus,
              Da packt man auf
              Und rennt heraus.",138,253,character_speech,1,5,,HEERESZUG,#heereszug,11.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
70,70,GerDracor/goethe-des-epimenides-erwachen.xml,"
              So zieht vom Ort
              Mit festem Schritt
              Der Erste fort
              Den Zweiten mit;
              Wenn Wahn und Bahn
              Der Beste brach,
              Kommt an und an
              Der Letzte nach.",0,249,character_speech,1,5,,HEERESZUG,#heereszug,11.0,MALE,no_annotation,S,,1815.0,no_annotation,no_annotation
71,71,GerDracor/goethe-des-epimenides-erwachen.xml,"treten, in verschiedenen Gestalten, von derselben Seite, nach welcher das
              Kriegsheer abzieht, auf, schlingen sich durch die Kolonne durch, welche, in ihrem
              raschen Schritt gehindert, langsamer abzieht.",0,229,stage_direction,1,6,speech_part,,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
72,72,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Wenn unser Sang
              Gefällig lockt,
              Der Siegesdrang,
              Er schwankt und stockt;
              Wenn unser Zug
              Sich krümmt und schlingt,
              Der Waffen Flug
              Wird selbst bedingt.",0,263,character_speech,1,6,,DÄMONEN DER LIST,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
73,73,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Nur alle mit
              Dahin!",0,48,character_speech,1,6,,DÄMONEN DER LIST,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
74,74,GerDracor/goethe-des-epimenides-erwachen.xml,dahin!,49,55,character_speech,1,6,,DÄMONEN DER LIST,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
75,75,GerDracor/goethe-des-epimenides-erwachen.xml,"Nur Schritt vor Schritt,
              Gelassen kühn.",70,123,character_speech,1,6,,DÄMONEN DER LIST,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
76,76,GerDracor/goethe-des-epimenides-erwachen.xml,"Wie's steht und fällt,
              Ihr tretet ein;
              Geschwind die Welt
              Wird euer sein.",138,253,character_speech,1,6,,DÄMONEN DER LIST,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
77,77,GerDracor/goethe-des-epimenides-erwachen.xml,"Wenn der Kriegszug das Theater verlassen hat, haben die Neuangekommenen dasselbe
              schon völlig eingenommen, und indem der Dämon des Kriegs den Seinigen folgen will,
              treten ihm die Dämonen der List in den Weg.",0,235,stage_direction,1,6,speech_part,,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,12.0,UNKNOWN,no_annotation,S,,1815.0,no_annotation,no_annotation
78,78,GerDracor/goethe-des-epimenides-erwachen.xml,Dämonen der List.,0,17,stage_direction,1,7,pre_speech,,,,,abhorrence,S,,1815.0,negative,emotions of rejection
79,79,GerDracor/goethe-des-epimenides-erwachen.xml,Halt ein!,0,9,character_speech,1,7,,ALLE.,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,13.0,UNKNOWN,being moved,S,,1815.0,being moved,being moved
80,80,GerDracor/goethe-des-epimenides-erwachen.xml,Du rennst in dein Verderben!,10,38,character_speech,1,7,,ALLE.,#pfaffe #diplomat #hofmann_und_daemon_der_list_allein #dame #jurist #lustige_person,13.0,UNKNOWN,abhorrence,S,,1815.0,negative,emotions of rejection
81,81,GerDracor/goethe-des-epimenides-erwachen.xml,"Wer also spricht, der müsse sterben.",0,36,character_speech,1,7,,DÄMON DES KRIEGS.,#daemon_des_kriegs,14.0,UNKNOWN,abhorrence,S,,1815.0,negative,emotions of rejection
82,82,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Erkenn' ich doch, daß du unsterblich bist;
              Doch auch unsterblich ist die Pfaffenlist.",0,114,character_speech,1,7,,PFAFFE.,#pfaffe,15.0,MALE,abhorrence,S,,1815.0,negative,emotions of rejection
83,83,GerDracor/goethe-des-epimenides-erwachen.xml,So sprecht!,0,11,character_speech,1,7,,DÄMON DES KRIEGS.,#daemon_des_kriegs,16.0,UNKNOWN,anger,S,,1815.0,negative,emotions of rejection
84,84,GerDracor/goethe-des-epimenides-erwachen.xml,"
              Fürwahr, dein ungezähmter Mut
              Läßt sich durch Güte nicht erbitten.",0,95,character_speech,1,7,,JURIST.,#jurist,17.0,MALE,"admiration, reverence",S,,1815.0,positive,emotions of affection
